N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.000611775;0;0
2;1;0.000671352;0;0
3;5;0.00256158;1;100
4;1;0.000607315;0;0
5;5;0.00254729;1;100
6;4;0.00195204;1;100
7;1;0.000682454;0;0
8;1;0.000635585;0;0
9;3;0.00130461;0;0
10;1;0.000692703;0;0
11;1;0.00062313;0;0
12;5;0.00215381;1;84
13;1;0.000577776;0;0
14;4;0.0018604;0;43
15;4;0.00228601;1;100
16;1;0.000615356;0;0
17;3;0.00143387;0;0
18;4;0.00198554;1;100
19;4;0.00178946;0;0
20;7;0.00281737;1;98
21;1;0.000620783;0;0
22;1;0.00062544;0;0
23;1;0.000618649;0;0
24;4;0.00181075;0;1
25;4;0.00192405;1;100
26;1;0.000621852;0;0
27;1;0.000598498;0;0
28;6;0.00252983;0;11
29;4;0.00202665;1;100
30;5;0.00217373;1;79
31;5;0.00225319;1;100
32;1;0.000603861;0;0
33;1;0.000601199;0;0
34;1;0.000620273;0;0
35;4;0.00237723;1;100
36;1;0.000628416;0;0
37;4;0.00151447;0;2
38;1;0.000587128;0;0
39;1;0.000571905;0;0
40;1;0.000619453;0;0
41;1;0.000581665;0;0
42;4;0.00150896;0;0
43;4;0.00200206;1;100
44;1;0.000620928;0;0
45;3;0.00135469;0;0
46;4;0.00199417;1;100
47;5;0.00256038;1;100
48;1;0.000607315;0;0
49;1;0.000558008;0;0
50;1;0.000683241;0;0
51;1;0.000618649;0;0
52;1;0.000603272;0;0
53;5;0.00256564;1;100
54;4;0.00225216;1;100
55;1;0.000683001;0;0
56;1;0.000595981;0;0
57;3;0.00146342;0;0
58;1;0.00058509;0;0
59;1;0.000666085;0;0
60;5;0.00229034;1;100
61;4;0.00234689;1;100
62;1;0.000607918;0;0
63;5;0.00230449;1;100
64;1;0.000616056;0;0
65;1;0.000568835;0;0
66;1;0.000673277;0;0
67;1;0.000585648;0;0
68;1;0.000589139;0;0
69;4;0.00195334;1;100
70;4;0.00167381;0;23
71;4;0.00199693;1;100
72;4;0.00204478;1;100
73;1;0.00066878;0;0
74;1;0.000679071;0;0
75;4;0.00204834;1;100
76;3;0.00143191;0;0
77;1;0.00056292;0;0
78;5;0.0024699;1;100
79;6;0.00235892;0;0
80;3;0.00135328;0;0
81;1;0.000633884;0;0
82;4;0.0016468;0;0
83;4;0.00204745;1;100
84;4;0.00199266;1;100
85;1;0.000589451;0;0
86;1;0.000671352;0;0
87;1;0.000528588;0;0
88;1;0.000702826;0;0
89;1;0.000607383;0;0
90;1;0.000613965;0;0
91;1;0.000694853;0;0
92;1;0.000621852;0;0
93;1;0.00069266;0;0
94;4;0.00158406;0;11
95;1;0.000702826;0;0
96;1;0.000576858;0;0
97;5;0.00199278;0;0
98;1;0.000615668;0;0
99;1;0.000627857;0;0
100;1;0.00066732;0;0
101;1;0.000628355;0;0
102;6;0.00285754;1;100
103;5;0.00239134;1;100
104;1;0.000683241;0;0
105;1;0.000680213;0;0
106;1;0.000681653;0;0
107;1;0.000673413;0;0
108;1;0.000704145;0;0
109;1;0.000692703;0;0
110;4;0.00242506;1;100
111;1;0.000628355;0;0
112;1;0.000679673;0;0
113;5;0.00259362;1;100
114;1;0.000608742;0;0
115;5;0.0025409;1;100
116;1;0.000622884;0;0
117;4;0.00228663;1;100
118;3;0.00128408;0;1
119;1;0.000559645;0;0
120;4;0.00203898;1;100
121;1;0.000671352;0;0
122;1;0.000612473;0;0
123;1;0.000594028;0;0
124;4;0.00205726;1;100
125;1;0.000671352;0;0
126;4;0.00188912;0;47
127;4;0.00175428;0;0
128;1;0.000607918;0;0
129;1;0.000622884;0;0
130;4;0.00238235;1;100
131;1;0.000702826;0;0
132;1;0.000679624;0;0
133;1;0.000612473;0;0
134;1;0.000692001;0;0
135;1;0.000677086;0;0
136;5;0.00253617;1;100
137;1;0.000702826;0;0
138;4;0.0018609;0;60
139;1;0.000568761;0;0
140;1;0.000580686;0;0
141;4;0.00169278;0;0
142;1;0.000692001;0;0
143;1;0.000683164;0;0
144;4;0.00191473;0;12
145;5;0.00229574;1;100
146;1;0.000615827;0;0
147;3;0.00132192;0;0
148;4;0.00182559;0;1
149;1;0.00062279;0;0
150;1;0.0006202;0;0
151;1;0.00059917;0;0
152;1;0.000673409;0;0
153;1;0.000693749;0;0
154;1;0.000682454;0;0
155;4;0.00198231;1;100
156;5;0.00235075;1;100
157;3;0.00152589;0;0
158;1;0.000596108;0;0
159;1;0.000622968;0;0
160;4;0.00153234;0;0
161;3;0.00133631;0;0
162;3;0.00126475;0;0
163;1;0.000593198;0;0
164;1;0.000611262;0;0
165;1;0.000631515;0;0
166;5;0.00205589;0;0
167;1;0.000674337;0;0
168;1;0.000682457;0;0
169;3;0.00129617;0;0
170;1;0.000592318;0;0
171;3;0.00139725;0;0
172;1;0.00059917;0;0
173;1;0.000583756;0;0
174;3;0.00144044;0;0
175;5;0.00251254;1;100
176;1;0.000568761;0;0
177;1;0.000529609;0;0
178;1;0.000680343;0;0
179;1;0.000553846;0;0
180;1;0.000684978;0;0
181;4;0.00175492;0;0
182;1;0.000602854;0;0
183;1;0.000666085;0;0
184;5;0.00257612;1;100
185;1;0.000616692;0;0
186;1;0.000552489;0;0
187;4;0.00231569;1;100
188;1;0.000672313;0;0
189;4;0.00168423;0;0
190;1;0.000693749;0;0
191;4;0.00199659;1;100
192;3;0.00134501;0;0
193;1;0.000615368;0;0
194;4;0.00198186;1;100
195;4;0.00202579;1;100
196;4;0.00242506;1;100
197;3;0.00134909;0;4
198;1;0.000692001;0;0
199;1;0.000613767;0;0
200;5;0.00232727;1;100
201;1;0.000594183;0;0
202;6;0.00279348;1;100
203;1;0.000693749;0;0
204;1;0.000589451;0;0
205;4;0.00238235;1;100
206;1;0.000614631;0;0
207;1;0.000679585;0;0
208;3;0.00132976;0;0
209;3;0.00131004;0;0
210;1;0.000689181;0;0
211;1;0.000621852;0;0
212;4;0.00170503;0;10
213;3;0.00137462;0;0
214;1;0.000682457;0;0
215;1;0.000704145;0;0
216;4;0.00186638;1;100
217;1;0.00062279;0;0
218;1;0.000620273;0;0
219;4;0.00233253;1;100
220;4;0.00183071;0;12
221;1;0.000598498;0;0
222;1;0.000622015;0;0
223;1;0.000615668;0;0
224;1;0.000673188;0;0
225;3;0.00141353;0;0
226;5;0.0025168;1;100
227;3;0.00142292;0;0
228;1;0.000607383;0;0
229;1;0.000566351;0;0
230;4;0.00205029;1;100
231;4;0.00231926;1;100
232;5;0.00262579;1;100
233;4;0.00200371;1;100
234;1;0.000623658;0;0
235;3;0.0013391;0;0
236;4;0.00156107;0;0
237;5;0.00222915;1;100
238;1;0.000555676;0;0
239;1;0.000683164;0;0
240;4;0.00189466;1;91
241;1;0.00061648;0;0
242;1;0.000702826;0;0
243;1;0.000682457;0;0
244;4;0.00228665;1;100
245;1;0.000603861;0;0
246;1;0.000609503;0;0
247;1;0.000669865;0;0
248;1;0.000674337;0;0
249;3;0.00132762;0;0
250;1;0.000679673;0;0
251;4;0.00162503;0;0
252;1;0.000622322;0;0
253;3;0.00130867;0;0
254;1;0.000579263;0;0
255;4;0.00180679;0;0
256;1;0.00068314;0;0
257;4;0.00175127;0;0
258;1;0.000668276;0;0
259;1;0.000612473;0;0
260;1;0.000580615;0;0
261;5;0.00251687;1;100
262;1;0.000636231;0;0
