N;GRAU;PageRank;R-BEP;D-BRANCH
1;5;0.00232013;1;100
2;3;0.00127305;0;0
3;4;0.00202288;1;100
4;1;0.000551043;0;0
5;1;0.000552576;0;0
6;1;0.000514799;0;0
7;1;0.000551422;0;0
8;4;0.00213241;1;100
9;3;0.00135145;0;36
10;1;0.00059677;0;0
11;5;0.00200016;0;8
12;4;0.00164756;0;8
13;5;0.00208343;1;100
14;5;0.00215183;1;100
15;4;0.00205778;1;100
16;3;0.00134573;0;0
17;4;0.00211789;1;100
18;1;0.000564172;0;0
19;1;0.000612607;0;0
20;1;0.000627218;0;0
21;1;0.00055174;0;0
22;5;0.00232569;1;100
23;1;0.000603366;0;0
24;4;0.00186237;1;100
25;1;0.000618498;0;0
26;3;0.00126103;0;0
27;5;0.00234528;1;100
28;1;0.00061836;0;0
29;1;0.00055174;0;0
30;1;0.00061231;0;0
31;1;0.000603944;0;0
32;1;0.000612422;0;0
33;1;0.000528917;0;0
34;6;0.00228177;0;0
35;1;0.000602958;0;0
36;4;0.00212901;1;100
37;1;0.000604447;0;0
38;1;0.000564416;0;0
39;4;0.00180557;1;100
40;4;0.00174715;1;100
41;1;0.000556239;0;0
42;4;0.00136607;0;0
43;1;0.000618498;0;0
44;4;0.00213719;1;100
45;4;0.00209714;1;100
46;5;0.00205238;0;77
47;1;0.000548354;0;0
48;3;0.00132725;0;0
49;3;0.00124207;0;0
50;1;0.000605525;0;0
51;1;0.000533046;0;0
52;3;0.00127492;0;0
53;1;0.000563863;0;0
54;3;0.00125873;0;0
55;3;0.00130436;0;0
56;5;0.00211396;1;100
57;5;0.0021541;1;100
58;4;0.00171251;1;100
59;1;0.00061908;0;0
60;3;0.00129175;0;0
61;1;0.000610969;0;0
62;5;0.00233827;1;100
63;1;0.000599902;0;0
64;1;0.00061908;0;0
65;1;0.000603505;0;0
66;4;0.0021305;1;100
67;4;0.00208669;1;100
68;1;0.000610969;0;0
69;1;0.000602958;0;0
70;1;0.000551727;0;0
71;3;0.00113711;0;0
72;1;0.00053192;0;0
73;1;0.000613507;0;0
74;5;0.0020454;1;100
75;4;0.00217124;1;100
76;1;0.000565204;0;0
77;1;0.000559512;0;0
78;1;0.000551513;0;0
79;1;0.000562131;0;0
80;1;0.000570679;0;0
81;1;0.000504487;0;0
82;4;0.00183428;1;100
83;4;0.00209419;1;100
84;1;0.00059677;0;0
85;3;0.00126628;0;0
86;4;0.00183808;1;100
87;1;0.000563427;0;0
88;1;0.0005656;0;0
89;1;0.000606429;0;0
90;1;0.00062082;0;0
91;1;0.000601478;0;0
92;3;0.00120717;0;0
93;1;0.000596386;0;0
94;1;0.000549059;0;0
95;1;0.000562266;0;0
96;4;0.00175517;1;100
97;1;0.000610346;0;0
98;4;0.00161778;0;6
99;5;0.00228842;1;100
100;1;0.000548091;0;0
101;1;0.000609986;0;0
102;1;0.000551468;0;0
103;3;0.00122944;0;0
104;3;0.00124285;0;0
105;1;0.000601742;0;0
106;1;0.000596528;0;0
107;3;0.00111338;0;0
108;1;0.000609907;0;0
109;5;0.002366;1;100
110;1;0.000559353;0;0
111;1;0.00052005;0;0
112;4;0.00178161;1;100
113;4;0.00205314;1;100
114;1;0.000603366;0;0
115;5;0.00203709;0;23
116;1;0.000624785;0;0
117;4;0.00203876;1;100
118;1;0.000611682;0;0
119;4;0.00182322;1;100
120;4;0.0021305;1;100
121;4;0.00202288;1;100
122;1;0.000613432;0;0
123;1;0.000568618;0;0
124;1;0.000528283;0;0
125;1;0.000599902;0;0
126;1;0.000627218;0;0
127;1;0.000616751;0;0
128;4;0.00172638;1;100
129;1;0.000568618;0;0
130;1;0.000499544;0;0
131;1;0.000555395;0;0
132;1;0.000610088;0;0
133;4;0.00215585;1;100
134;3;0.00126084;0;0
135;1;0.000624785;0;0
136;1;0.000607804;0;0
137;3;0.00132864;0;0
138;1;0.000544791;0;0
139;1;0.000601478;0;0
140;1;0.000560923;0;0
141;5;0.00237561;1;100
142;4;0.00181705;1;100
143;1;0.000557433;0;0
144;1;0.000607804;0;0
145;1;0.000560429;0;0
146;1;0.000556893;0;0
147;4;0.00204617;1;100
148;4;0.00209758;1;100
149;5;0.00231625;1;100
