N;GRAU;PageRank;R-BEP;D-BRANCH
1;4;0.019422;1;27
2;4;0.024259;1;100
3;1;0.0065;0;0
4;2;0.00993138;0;0
5;1;0.006793;0;0
6;4;0.0196714;0;0
7;1;0.00703004;0;0
8;2;0.0105025;0;0
9;2;0.0105701;0;0
10;1;0.00690145;0;0
11;1;0.00639783;0;0
12;3;0.0134934;0;0
13;5;0.0244147;1;100
14;5;0.0241708;1;100
15;1;0.00639783;0;0
16;1;0.00682069;0;0
17;5;0.0249645;1;100
18;1;0.00703004;0;0
19;2;0.0106903;0;0
20;4;0.0183806;0;0
21;4;0.0237498;1;100
22;5;0.023214;1;100
23;2;0.01029;0;0
24;4;0.0198783;0;93
25;4;0.0219067;1;100
26;4;0.0184448;0;0
27;3;0.0145734;0;0
28;1;0.0060255;0;0
29;2;0.0109636;0;0
30;1;0.00598088;0;0
31;1;0.00637792;0;0
32;4;0.0209761;1;100
33;1;0.00633241;0;0
34;1;0.0065;0;0
35;2;0.010628;0;0
36;4;0.0236539;1;100
37;2;0.0106233;0;0
38;4;0.0188521;1;10
39;1;0.00692184;0;0
40;4;0.0198846;0;7
41;1;0.00690145;0;0
42;4;0.0211902;1;100
43;1;0.00611897;0;0
44;2;0.0110736;0;0
45;4;0.0178747;0;0
46;1;0.00682069;0;0
47;5;0.0233411;1;100
48;2;0.0104732;0;0
49;1;0.00653017;0;0
50;1;0.00611897;0;0
51;4;0.0217647;1;100
52;1;0.00692184;0;0
53;1;0.006793;0;0
54;1;0.00639783;0;0
55;2;0.0101705;0;0
56;5;0.0266049;1;100
57;2;0.00995203;0;0
58;4;0.0183553;0;14
59;3;0.0149951;0;2
60;4;0.0193218;0;9
61;1;0.00584299;0;0
62;1;0.006793;0;0
63;1;0.00600217;0;0
64;2;0.00990805;0;0
65;1;0.00651895;0;0
66;4;0.0196063;1;100
67;4;0.0231435;1;100
68;1;0.00692184;0;0
69;1;0.00703004;0;0
70;1;0.00610049;0;0
71;3;0.0163904;0;63
72;1;0.00690145;0;0
73;1;0.0060255;0;0
74;1;0.00637792;0;0
75;2;0.00994855;0;0
76;1;0.00604135;0;0
77;1;0.00682069;0;0
78;1;0.00653017;0;0
79;4;0.0232738;1;100
80;1;0.00598404;0;0
