N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.00515113;0;0
2;5;0.0109169;0;10
3;7;0.0163267;1;100
4;5;0.011313;0;52
5;3;0.00725016;0;0
6;6;0.014025;1;100
7;4;0.00818924;0;1
8;2;0.00472109;0;0
9;6;0.0129616;0;12
10;2;0.00530628;0;0
11;2;0.00509635;0;0
12;6;0.0120013;0;9
13;4;0.0106686;1;100
14;1;0.0034783;0;0
15;2;0.00496022;0;0
16;4;0.00819563;0;0
17;1;0.00372778;0;0
18;5;0.0125912;1;100
19;1;0.00304866;0;0
20;4;0.00892429;0;0
21;6;0.0122113;1;43
22;1;0.0029273;0;0
23;2;0.00484594;0;0
24;1;0.0034783;0;0
25;2;0.0047173;0;0
26;5;0.0122825;0;32
27;3;0.00679959;0;0
28;1;0.00286522;0;0
29;1;0.00321192;0;0
30;4;0.00837447;0;3
31;5;0.0101899;0;10
32;4;0.00973249;0;61
33;2;0.00497581;0;0
34;3;0.00737214;0;0
35;3;0.00662883;0;0
36;2;0.00517038;0;0
37;4;0.00851825;0;0
38;6;0.0122033;0;3
39;4;0.008372;0;0
40;1;0.00329099;0;0
41;1;0.0033385;0;0
42;2;0.00552847;0;0
43;4;0.0125005;1;100
44;1;0.00311383;0;0
45;1;0.00313958;0;0
46;2;0.00490563;0;0
47;1;0.00318449;0;0
48;5;0.0116513;0;13
49;4;0.00936749;0;2
50;4;0.00843884;0;3
51;1;0.00280677;0;0
52;2;0.0046808;0;0
53;5;0.0117158;0;61
54;2;0.00553251;0;0
55;1;0.00292824;0;0
56;2;0.00497828;0;0
57;1;0.00286315;0;0
58;5;0.0107819;0;3
59;10;0.0211034;1;99
60;3;0.00649821;0;0
61;3;0.00727815;0;0
62;3;0.00670404;0;0
63;1;0.00315893;0;0
64;3;0.00828503;0;1
65;4;0.00855664;0;0
66;6;0.0141895;1;100
67;5;0.0113962;0;7
68;6;0.0124369;0;1
69;2;0.00453365;0;0
70;1;0.00311383;0;0
71;3;0.00710006;0;0
72;1;0.0030583;0;0
73;5;0.0109765;0;5
74;2;0.00528284;0;0
75;3;0.00649421;0;0
76;3;0.00699136;0;1
77;2;0.00489288;0;0
78;3;0.00678006;0;0
79;1;0.00292311;0;0
80;1;0.00308161;0;0
81;1;0.00322458;0;0
82;3;0.00685655;0;0
83;4;0.00856916;0;0
84;6;0.0130707;0;2
85;2;0.00514928;0;0
86;2;0.0048881;0;0
87;2;0.00481363;0;0
88;1;0.00372778;0;0
89;2;0.00462843;0;0
90;3;0.00642382;0;0
91;2;0.00557418;0;0
92;3;0.00674177;0;0
93;2;0.0051284;0;0
94;1;0.00329099;0;0
95;5;0.0106808;0;3
96;1;0.00318449;0;0
97;5;0.00989918;0;0
98;6;0.0126474;0;5
99;5;0.0107635;0;38
100;4;0.0113264;1;100
101;2;0.00484557;0;0
102;1;0.00306311;0;0
103;2;0.00499382;0;0
104;2;0.00492374;0;0
105;3;0.00645933;0;0
106;1;0.00341885;0;0
107;2;0.00456541;0;0
108;6;0.0131069;0;67
109;1;0.00329099;0;0
110;1;0.00321192;0;0
111;5;0.0106167;0;24
112;1;0.00315945;0;0
113;6;0.0122495;0;54
114;4;0.0101325;1;85
115;1;0.0030583;0;0
116;4;0.00907981;0;0
117;1;0.0033385;0;0
118;2;0.00498601;0;0
119;1;0.00305395;0;0
120;3;0.00627578;0;0
121;5;0.0124298;1;100
122;2;0.00492736;0;0
123;6;0.0144169;1;100
124;5;0.0116308;1;96
125;1;0.00315893;0;0
126;4;0.00827154;0;0
127;3;0.00695105;0;0
128;7;0.0137354;0;0
129;2;0.0052229;0;0
130;1;0.00305215;0;0
131;1;0.00372778;0;0
132;4;0.00818425;0;0
133;6;0.0156675;1;100
134;2;0.00530383;0;0
135;2;0.00499038;0;0
136;5;0.0122794;1;100
137;5;0.0112133;1;28
138;1;0.00305395;0;0
139;1;0.00308161;0;0
140;3;0.00696917;0;0
