N;GRAU;PageRank;R-BEP;D-BRANCH
1;6;0.044766;0;36
2;3;0.0244624;0;2
3;3;0.022959;0;0
4;2;0.0172926;0;0
5;2;0.0187525;0;0
6;6;0.0496857;1;100
7;2;0.0172034;0;0
8;1;0.0107683;0;0
9;4;0.0322196;0;2
10;2;0.0176089;0;0
11;4;0.0296956;0;0
12;1;0.0112905;0;0
13;3;0.0241873;0;0
14;6;0.0463873;1;61
15;1;0.0107888;0;0
16;2;0.0186454;0;0
17;1;0.0116326;0;0
18;2;0.0164866;0;0
19;4;0.0370944;1;100
20;2;0.0187381;0;0
21;4;0.0310605;0;2
22;5;0.044356;1;100
23;1;0.0107888;0;0
24;1;0.0112905;0;0
25;4;0.0304674;0;6
26;2;0.0170477;0;0
27;1;0.0116326;0;0
28;4;0.0307025;0;6
29;3;0.0259583;0;11
30;1;0.0103215;0;0
31;3;0.0231433;0;0
32;2;0.0172365;0;0
33;6;0.0462835;0;20
34;4;0.0329987;0;24
35;2;0.017151;0;0
36;4;0.0308438;0;2
37;5;0.037616;0;22
38;5;0.0412842;0;40
39;4;0.0316528;0;4
40;2;0.0174996;0;0
