N;GRAU;PageRank;R-BEP;D-BRANCH
1;4;0.0162057;0;6
2;1;0.00605467;0;0
3;3;0.0131971;0;0
4;1;0.00607604;0;0
5;3;0.0133536;0;0
6;2;0.0101488;0;0
7;1;0.00614216;0;0
8;4;0.0160774;0;2
9;3;0.013848;0;1
10;4;0.0161613;0;3
11;4;0.0163261;0;3
12;5;0.0202707;0;13
13;4;0.0157061;0;1
14;2;0.00950069;0;0
15;6;0.0235144;0;12
16;1;0.00612077;0;0
17;4;0.0160213;0;1
18;2;0.00964081;0;0
19;2;0.00923964;0;0
20;8;0.0316306;0;35
21;6;0.023704;0;13
22;5;0.0202463;0;13
23;4;0.0163279;0;2
24;7;0.0261337;0;4
25;5;0.019643;0;3
26;4;0.0164497;0;2
27;4;0.0169133;0;6
28;5;0.0194963;0;2
29;3;0.0130882;0;0
30;2;0.00996154;0;0
31;6;0.0237995;0;5
32;4;0.0181999;0;17
33;2;0.00975482;0;0
34;6;0.0238218;0;6
35;2;0.010623;0;0
36;7;0.0264606;1;6
37;6;0.0255584;0;48
38;3;0.0125125;0;0
39;2;0.010623;0;0
40;6;0.0250918;1;71
41;4;0.0177947;0;15
42;7;0.026721;0;25
43;3;0.012668;0;1
44;5;0.0210355;0;16
45;6;0.02547;0;27
46;3;0.0132576;0;1
47;3;0.0135637;0;1
48;4;0.0163816;0;1
49;1;0.00632749;0;0
50;4;0.0163348;0;0
51;5;0.0199591;0;10
52;4;0.0158754;0;0
53;5;0.0214245;0;35
54;5;0.0201677;0;5
55;4;0.0165795;0;4
56;3;0.0133462;0;3
57;8;0.0310379;1;55
58;1;0.00586075;0;0
59;5;0.0225146;0;49
60;5;0.0200352;0;3
