../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1047_6011.txt;1000;1047;227.18;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1047_6019.txt;1000;1047;227.18;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1047_6027.txt;1000;1047;227.18;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1047_6035.txt;1000;1047;227.18;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1047_6043.txt;1000;1047;227.18;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1095_6051.txt;1000;1095;217.221;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1095_6059.txt;1000;1095;217.221;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1095_6067.txt;1000;1095;217.221;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1095_6075.txt;1000;1095;217.221;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1095_6083.txt;1000;1095;217.221;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1143_6091.txt;1000;1143;208.099;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1143_6099.txt;1000;1143;208.099;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1143_6107.txt;1000;1143;208.099;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1143_6115.txt;1000;1143;208.099;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1143_6123.txt;1000;1143;208.099;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1191_6131.txt;1000;1191;199.712;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1191_6139.txt;1000;1191;199.712;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1191_6147.txt;1000;1191;199.712;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1191_6155.txt;1000;1191;199.712;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1191_6163.txt;1000;1191;199.712;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1239_6171.txt;1000;1239;191.975;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1239_6179.txt;1000;1239;191.975;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1239_6187.txt;1000;1239;191.975;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1239_6195.txt;1000;1239;191.975;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_1000_1239_6203.txt;1000;1239;191.975;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_114_1811.txt;100;114;20.6767;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_114_1819.txt;100;114;20.6767;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_114_1827.txt;100;114;20.6767;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_114_1835.txt;100;114;20.6767;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_114_1843.txt;100;114;20.6767;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_129_1851.txt;100;129;18.2724;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_129_1859.txt;100;129;18.2724;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_129_1867.txt;100;129;18.2724;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_129_1875.txt;100;129;18.2724;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_129_1883.txt;100;129;18.2724;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_144_1891.txt;100;144;16.369;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_144_1899.txt;100;144;16.369;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_144_1907.txt;100;144;16.369;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_144_1915.txt;100;144;16.369;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_144_1923.txt;100;144;16.369;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_159_1931.txt;100;159;14.8248;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_159_1939.txt;100;159;14.8248;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_159_1947.txt;100;159;14.8248;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_159_1955.txt;100;159;14.8248;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_159_1963.txt;100;159;14.8248;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_174_1971.txt;100;174;13.5468;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_174_1979.txt;100;174;13.5468;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_174_1987.txt;100;174;13.5468;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_174_1995.txt;100;174;13.5468;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_100_174_2003.txt;100;174;13.5468;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_120_136_2211.txt;120;136;25;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_120_136_2219.txt;120;136;25;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_120_136_2227.txt;120;136;25;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_120_136_2235.txt;120;136;25;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_120_136_2243.txt;120;136;25;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_120_152_2251.txt;120;152;22.3684;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_120_152_2259.txt;120;152;22.3684;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_120_152_2267.txt;120;152;22.3684;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_120_152_2275.txt;120;152;22.3684;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_120_152_2283.txt;120;152;22.3684;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_120_169_2291.txt;120;169;20.1183;
../../Instancias/Spd_Inst_Rid_Final/Spd_RF2_120_169_2299.txt;120;169;20.1183;
