N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00391174;0;0
2;1;0.00358652;0;0
3;4;0.0112564;1;100
4;5;0.0134717;0;43
5;1;0.00394522;0;0
6;2;0.00649108;0;0
7;1;0.00372773;0;0
8;1;0.00370652;0;0
9;1;0.00370433;0;0
10;1;0.00369871;0;0
11;4;0.0124003;1;100
12;1;0.00365053;0;0
13;3;0.00822126;0;0
14;1;0.00370479;0;0
15;1;0.00370479;0;0
16;1;0.00358652;0;0
17;2;0.0065145;0;0
18;1;0.00398858;0;0
19;1;0.00374336;0;0
20;4;0.0120914;1;100
21;2;0.00652167;0;0
22;1;0.00365053;0;0
23;1;0.00370652;0;0
24;1;0.00374336;0;0
25;1;0.00398858;0;0
26;2;0.00649639;0;0
27;1;0.00404337;0;0
28;4;0.0111997;0;0
29;2;0.00652701;0;0
30;1;0.00391174;0;0
31;4;0.0116918;1;100
32;1;0.00368945;0;0
33;1;0.00374768;0;0
34;2;0.00646506;0;0
35;2;0.00649073;0;0
36;4;0.0135237;1;100
37;3;0.00762866;0;0
38;1;0.00365414;0;0
39;2;0.00605734;0;0
40;1;0.00394522;0;0
41;1;0.00374768;0;0
42;4;0.0133662;1;100
43;5;0.0126307;0;0
44;5;0.0134129;1;100
45;1;0.00374553;0;0
46;2;0.00621505;0;0
47;6;0.0163751;1;100
48;4;0.010284;0;0
49;4;0.010968;0;0
50;1;0.00363735;0;0
51;4;0.0125738;1;100
52;4;0.0126191;1;100
53;4;0.012584;1;100
54;1;0.00375354;0;0
55;1;0.00365414;0;0
56;4;0.0123901;1;100
57;1;0.00368945;0;0
58;2;0.00616455;0;0
59;1;0.00364085;0;0
60;1;0.00355594;0;0
61;4;0.0123923;1;100
62;4;0.0111965;0;0
63;4;0.010469;0;0
64;4;0.0112969;0;0
65;2;0.00570316;0;0
66;1;0.00391174;0;0
67;1;0.00361126;0;0
68;1;0.00398858;0;0
69;1;0.00364085;0;0
70;1;0.0037065;0;0
71;1;0.0035915;0;0
72;4;0.0116963;1;100
73;1;0.00395781;0;0
74;1;0.0035915;0;0
75;2;0.00624001;0;0
76;1;0.00394522;0;0
77;1;0.00398858;0;0
78;1;0.00394522;0;0
79;2;0.00597964;0;0
80;1;0.00375354;0;0
81;1;0.00369871;0;0
82;4;0.0135237;1;100
83;4;0.013583;1;100
84;5;0.0147947;1;100
85;2;0.00621988;0;0
86;1;0.00370433;0;0
87;5;0.014824;1;100
88;1;0.00375531;0;0
89;4;0.0125941;1;100
90;2;0.00624351;0;0
91;4;0.0103626;0;0
92;1;0.00375298;0;0
93;2;0.00646695;0;0
94;1;0.00398858;0;0
95;1;0.00374308;0;0
96;1;0.00336162;0;0
97;2;0.00638194;0;0
98;1;0.00394522;0;0
99;1;0.00365053;0;0
100;1;0.00353727;0;0
101;2;0.00597394;0;0
102;4;0.0121539;1;100
103;1;0.00395781;0;0
104;1;0.00394522;0;0
105;1;0.00391174;0;0
106;4;0.0116039;0;6
107;4;0.0124004;1;100
108;2;0.00638581;0;0
109;1;0.00391174;0;0
110;1;0.00398858;0;0
111;4;0.0120749;1;100
112;5;0.0154546;1;100
113;4;0.0137278;1;100
114;1;0.00361126;0;0
115;1;0.00361126;0;0
116;1;0.00375298;0;0
117;1;0.00368945;0;0
118;1;0.00374553;0;0
119;5;0.0151712;1;100
120;2;0.00646523;0;0
121;1;0.00372773;0;0
122;4;0.0133662;1;100
123;5;0.0154001;1;100
124;4;0.0126217;1;100
125;4;0.0137278;1;100
126;2;0.00645785;0;0
127;4;0.0125725;1;100
128;4;0.0125002;1;100
129;2;0.00699281;0;0
130;1;0.00369871;0;0
131;1;0.00375531;0;0
132;5;0.0149402;1;100
133;4;0.0109719;0;0
134;4;0.0113841;1;98
135;1;0.0037065;0;0
136;1;0.00391174;0;0
137;3;0.00886135;0;0
138;1;0.00374308;0;0
139;1;0.00395781;0;0
140;4;0.01263;1;100
