N;GRAU;PageRank;R-BEP;D-BRANCH
1;4;0.0120168;0;4
2;5;0.0145297;1;99
3;4;0.0111987;0;2
4;2;0.00620327;0;0
5;2;0.00683664;0;0
6;2;0.00707898;0;0
7;1;0.00380358;0;0
8;4;0.0121364;0;2
9;3;0.00961367;0;0
10;1;0.00419201;0;0
11;5;0.0148891;1;100
12;3;0.00986656;0;0
13;5;0.0131562;0;0
14;1;0.00372332;0;0
15;2;0.0066588;0;0
16;1;0.00415844;0;0
17;1;0.00424462;0;0
18;5;0.0164134;1;100
19;2;0.00716178;0;0
20;1;0.00426857;0;0
21;5;0.014549;0;60
22;2;0.00673906;0;0
23;1;0.00428861;0;0
24;3;0.00878042;0;0
25;1;0.00403498;0;0
26;2;0.00627667;0;0
27;2;0.00662796;0;0
28;4;0.0106297;0;19
29;2;0.00720527;0;0
30;5;0.0158147;1;100
31;4;0.0130041;1;100
32;1;0.00451101;0;0
33;1;0.00424127;0;0
34;1;0.00405664;0;0
35;2;0.00703765;0;0
36;1;0.00405664;0;0
37;3;0.00867479;0;0
38;4;0.0113131;0;22
39;1;0.00383384;0;0
40;3;0.00846074;0;0
41;1;0.00424127;0;0
42;5;0.0163822;1;100
43;1;0.00375692;0;0
44;4;0.0119964;0;0
45;1;0.0039385;0;0
46;2;0.00667073;0;0
47;1;0.00415844;0;0
48;3;0.00856072;0;0
49;4;0.0140766;1;100
50;2;0.00624471;0;0
51;3;0.00926622;0;0
52;2;0.00627362;0;0
53;1;0.00372004;0;0
54;5;0.0178439;1;100
55;2;0.00675539;0;0
56;4;0.0132077;1;100
57;5;0.0138077;0;47
58;2;0.00623024;0;0
59;2;0.00733994;0;0
60;1;0.00403498;0;0
61;1;0.00428346;0;0
62;3;0.00924182;0;0
63;1;0.00451101;0;0
64;4;0.0124894;0;0
65;1;0.00383384;0;0
66;4;0.0124351;0;7
67;1;0.00404029;0;0
68;1;0.0039385;0;0
69;4;0.0136868;1;100
70;1;0.00404029;0;0
71;4;0.0153459;1;100
72;5;0.0136904;0;0
73;2;0.00722675;0;0
74;1;0.00425376;0;0
75;1;0.00451101;0;0
76;2;0.00678387;0;0
77;4;0.0140923;1;100
78;1;0.00378115;0;0
79;5;0.0151991;1;100
80;1;0.00380663;0;0
81;4;0.013446;0;58
82;3;0.00871266;0;0
83;4;0.014205;1;100
84;2;0.00703874;0;0
85;1;0.00428346;0;0
86;1;0.00428346;0;0
87;4;0.0141353;1;100
88;2;0.00697977;0;0
89;2;0.00696624;0;0
90;2;0.00733237;0;0
91;1;0.00410728;0;0
92;1;0.00416474;0;0
93;1;0.00419201;0;0
94;4;0.012067;0;0
95;1;0.00416474;0;0
96;5;0.017306;1;100
97;4;0.0122017;1;58
98;4;0.0110455;0;0
99;1;0.00378115;0;0
100;1;0.00401337;0;0
101;1;0.00426857;0;0
102;4;0.0116907;0;0
103;4;0.010931;0;14
104;3;0.00845238;0;0
105;4;0.0137164;1;100
106;2;0.00697977;0;0
107;6;0.0176959;1;79
108;1;0.00359731;0;0
109;4;0.0142993;1;100
110;2;0.00714684;0;0
111;2;0.006895;0;0
112;4;0.0113408;0;38
113;1;0.00425376;0;0
114;2;0.00682527;0;0
115;5;0.015039;1;94
116;4;0.0112027;0;3
117;4;0.0125293;0;1
118;1;0.00424462;0;0
119;1;0.00419201;0;0
120;1;0.00428861;0;0
