N;GRAU;PageRank;R-BEP;D-BRANCH
1;6;0.00254729;0;61
2;1;0.000636884;0;0
3;1;0.000692138;0;0
4;3;0.00130877;0;0
5;3;0.00142971;0;0
6;1;0.000616866;0;0
7;4;0.00208229;1;100
8;1;0.000685232;0;0
9;4;0.00232676;1;100
10;4;0.00175291;0;0
11;5;0.00237659;1;100
12;5;0.00256824;1;100
13;1;0.000632226;0;0
14;5;0.00264193;1;100
15;4;0.00202717;1;100
16;1;0.000634943;0;0
17;1;0.000682248;0;0
18;4;0.00178488;0;0
19;1;0.00063879;0;0
20;6;0.00291721;1;100
21;1;0.000602581;0;0
22;5;0.00265456;1;100
23;1;0.000587941;0;0
24;4;0.00204209;1;100
25;1;0.000702442;0;0
26;1;0.000575903;0;0
27;1;0.000627634;0;0
28;1;0.000684222;0;0
29;1;0.000688711;0;0
30;1;0.000615496;0;0
31;1;0.000684553;0;0
32;1;0.000603525;0;0
33;1;0.000593669;0;0
34;1;0.000629521;0;0
35;1;0.000683652;0;0
36;3;0.00117572;0;0
37;1;0.000600848;0;0
38;4;0.00231563;1;100
39;1;0.000620494;0;0
40;1;0.000680516;0;0
41;5;0.00254707;1;100
42;1;0.000628746;0;0
43;1;0.000677622;0;0
44;4;0.0018105;0;24
45;1;0.000571577;0;0
46;1;0.000603221;0;0
47;1;0.000580823;0;0
48;1;0.000687413;0;0
49;1;0.000693723;0;0
50;4;0.00202353;1;100
51;4;0.00237826;1;100
52;1;0.000620383;0;0
53;5;0.00256356;1;100
54;1;0.000621627;0;0
55;3;0.0015013;0;0
56;1;0.000683469;0;0
57;1;0.000624402;0;0
58;4;0.00175689;0;0
59;4;0.00234227;1;100
60;4;0.00203352;1;100
61;1;0.000681046;0;0
62;4;0.00172853;0;0
63;1;0.000639897;0;0
64;1;0.000629521;0;0
65;1;0.000703921;0;0
66;1;0.000695436;0;0
67;1;0.000618907;0;0
68;1;0.000610527;0;0
69;1;0.000692881;0;0
70;1;0.000696579;0;0
71;1;0.000683652;0;0
72;3;0.00142219;0;0
73;5;0.00261211;1;100
74;1;0.000691038;0;0
75;1;0.000702442;0;0
76;6;0.00288888;1;100
77;4;0.00238222;1;100
78;1;0.000591891;0;0
79;1;0.000679571;0;0
80;1;0.000675995;0;0
81;5;0.00244542;1;100
82;1;0.000682248;0;0
83;5;0.00208378;0;0
84;6;0.00251387;0;0
85;4;0.00230686;1;100
86;3;0.00147476;0;0
87;1;0.000618091;0;0
88;1;0.000681942;0;0
89;4;0.00242326;1;100
90;1;0.000630242;0;0
91;5;0.00254702;1;100
92;4;0.00184183;1;100
93;1;0.000607289;0;0
94;1;0.000702442;0;0
95;4;0.00207233;1;100
96;1;0.000681936;0;0
97;1;0.000681046;0;0
98;1;0.000639897;0;0
99;1;0.000682711;0;0
100;4;0.00238995;1;100
101;1;0.00061441;0;0
102;1;0.00067246;0;0
103;1;0.000685158;0;0
104;1;0.00062452;0;0
105;1;0.000677707;0;0
106;5;0.0025838;1;100
107;1;0.00068197;0;0
108;1;0.000682906;0;0
109;4;0.00233907;1;100
110;1;0.000674688;0;0
111;1;0.000618244;0;0
112;1;0.000691038;0;0
113;1;0.000695436;0;0
114;4;0.00186665;0;4
115;1;0.000632226;0;0
116;4;0.00240267;1;100
117;5;0.0023546;1;100
118;1;0.000574346;0;0
119;4;0.00243022;1;100
120;5;0.00216897;0;0
121;1;0.000687413;0;0
122;1;0.000679571;0;0
123;1;0.000698067;0;0
124;4;0.00202649;1;100
125;4;0.00203242;1;100
126;1;0.000629533;0;0
127;4;0.00229265;1;100
128;1;0.000593661;0;0
129;3;0.00143557;0;0
130;1;0.000593661;0;0
131;1;0.000677707;0;0
132;4;0.00239567;1;100
133;5;0.00269389;1;100
134;4;0.00235864;1;100
135;3;0.00142098;0;0
136;1;0.000618273;0;0
137;1;0.000572206;0;0
138;3;0.00137276;0;7
139;1;0.000634287;0;0
140;1;0.000628341;0;0
141;1;0.000693723;0;0
142;4;0.00177943;1;50
143;1;0.000685158;0;0
144;1;0.000623305;0;0
145;4;0.00236699;1;100
146;1;0.000596758;0;0
147;1;0.000575903;0;0
148;1;0.000687072;0;0
149;1;0.000687072;0;0
150;3;0.00132049;0;0
151;1;0.000616866;0;0
152;1;0.000681936;0;0
153;1;0.000677139;0;0
154;1;0.000643505;0;0
155;4;0.00181033;0;0
156;4;0.00199115;1;100
157;1;0.000703921;0;0
158;1;0.000696579;0;0
159;1;0.000693723;0;0
160;1;0.000703921;0;0
161;1;0.000620383;0;0
162;1;0.000575903;0;0
163;1;0.000631623;0;0
164;4;0.00189942;0;39
165;5;0.00225928;0;16
166;1;0.000688711;0;0
167;3;0.00143476;0;0
168;4;0.00203015;1;100
169;4;0.00204752;1;100
170;1;0.00068197;0;0
171;1;0.000633776;0;0
172;5;0.00243146;1;100
173;4;0.00183095;0;0
174;1;0.000622439;0;0
175;3;0.00142779;0;0
176;1;0.000626348;0;0
177;5;0.00260012;1;100
178;4;0.00237477;1;100
179;4;0.00193597;1;98
180;1;0.000695436;0;0
181;1;0.000619759;0;0
182;1;0.000587783;0;0
183;1;0.000685389;0;0
184;1;0.000631559;0;0
185;1;0.000563002;0;0
186;1;0.000695365;0;0
187;1;0.000688711;0;0
188;1;0.000631559;0;0
189;1;0.000684553;0;0
190;4;0.00232007;1;100
191;1;0.000684222;0;0
192;5;0.00191238;0;9
193;1;0.000618835;0;0
194;1;0.00068197;0;0
195;4;0.00189371;0;0
196;5;0.00213041;0;0
197;1;0.000620494;0;0
198;1;0.000565167;0;0
199;3;0.00135681;0;0
200;4;0.00231563;1;100
201;1;0.00063879;0;0
202;1;0.000631559;0;0
203;1;0.000600771;0;0
204;1;0.000617963;0;0
205;1;0.000691038;0;0
206;1;0.000673663;0;0
207;1;0.000679571;0;0
208;1;0.000688711;0;0
209;1;0.000683652;0;0
210;1;0.000691038;0;0
211;1;0.000696579;0;0
212;1;0.000636884;0;0
213;1;0.000682711;0;0
214;3;0.00142144;0;0
215;1;0.000681942;0;0
216;1;0.000631841;0;0
217;1;0.000631623;0;0
218;5;0.00265465;1;100
219;4;0.0020201;1;100
220;1;0.000645461;0;0
221;1;0.000627634;0;0
222;3;0.0013658;0;0
223;4;0.00160419;0;0
224;1;0.000602466;0;0
225;3;0.00141712;0;0
226;4;0.00168177;0;0
227;1;0.000631569;0;0
228;1;0.000702442;0;0
229;4;0.00235093;1;100
230;5;0.00238923;1;100
231;5;0.00230012;0;33
232;5;0.00204529;0;0
233;4;0.00207224;1;100
234;1;0.000681942;0;0
235;1;0.000618091;0;0
236;4;0.00230418;1;100
237;1;0.000673663;0;0
238;4;0.00236959;1;100
239;4;0.00179257;0;6
240;1;0.00068465;0;0
241;1;0.000683469;0;0
242;1;0.000629533;0;0
243;5;0.00235878;1;100
244;4;0.0016975;0;0
245;1;0.000692881;0;0
246;1;0.000626746;0;0
247;1;0.00068197;0;0
248;1;0.000680516;0;0
249;5;0.00266116;1;100
250;1;0.000684553;0;0
251;4;0.00240267;1;100
252;5;0.00217733;0;0
253;1;0.000623119;0;0
254;1;0.000628341;0;0
255;4;0.00191655;0;3
256;5;0.00261242;1;100
257;4;0.00232257;1;100
258;1;0.000626348;0;0
259;4;0.00233953;1;100
260;4;0.00202703;1;100
261;4;0.00239029;1;100
262;3;0.00142822;0;0
263;3;0.00132074;0;0
264;1;0.000621627;0;0
265;1;0.000563002;0;0
266;1;0.000682248;0;0
267;5;0.00261217;1;100
268;5;0.00235525;1;100
269;1;0.000600771;0;0
270;1;0.000632226;0;0
271;1;0.000606314;0;0
272;4;0.00201984;1;100
273;4;0.0023304;1;100
274;1;0.000636884;0;0
275;5;0.00258902;1;100
276;5;0.00263202;1;100
277;1;0.000637806;0;0
278;4;0.00234301;1;100
279;1;0.000619624;0;0
280;1;0.000626121;0;0
281;1;0.000702442;0;0
282;5;0.00263855;1;100
283;4;0.00204295;1;100
284;4;0.00206216;1;100
285;4;0.00233483;1;100
286;4;0.00235864;1;100
287;1;0.000624149;0;0
288;4;0.002036;1;100
289;4;0.00233132;1;100
