N;GRAU;PageRank;R-BEP;D-BRANCH
1;7;0.0390673;0;15
2;5;0.0303828;0;5
3;4;0.0242856;0;1
4;4;0.0240376;0;5
5;3;0.0199528;0;0
6;3;0.0185285;0;0
7;4;0.0254937;0;2
8;5;0.0293282;0;2
9;3;0.0202888;0;2
10;3;0.0197786;0;1
11;5;0.0291603;0;5
12;3;0.0187721;0;0
13;3;0.0187861;0;0
14;5;0.0295772;0;5
15;2;0.0139555;0;0
16;2;0.0140918;0;0
17;3;0.0188632;0;0
18;2;0.0141887;0;0
19;4;0.0243733;0;3
20;3;0.0198441;0;2
21;3;0.0196268;0;2
22;6;0.0371247;1;49
23;6;0.0375598;0;35
24;5;0.0285258;0;2
25;4;0.0282478;0;13
26;6;0.0347062;0;11
27;6;0.0355795;0;31
28;3;0.0194152;0;0
29;6;0.0340316;0;14
30;2;0.0139845;0;0
31;7;0.0413478;0;39
32;2;0.0147441;0;0
33;6;0.0339771;0;7
34;6;0.0350653;0;14
35;3;0.0200228;0;2
36;3;0.0194357;0;0
37;6;0.035119;0;17
38;3;0.0193173;0;1
39;5;0.0296599;0;4
40;1;0.00975266;0;0
