N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.000502594;0;0
2;4;0.00142646;0;0
3;1;0.000475234;0;0
4;3;0.00102944;0;0
5;1;0.000538361;0;0
6;4;0.00194792;1;100
7;1;0.000446432;0;0
8;1;0.000510695;0;0
9;4;0.00190685;1;100
10;1;0.000477097;0;0
11;1;0.000470518;0;0
12;1;0.000537007;0;0
13;4;0.00183765;1;100
14;1;0.000436502;0;0
15;3;0.00109965;0;0
16;1;0.000484187;0;0
17;4;0.00154884;1;100
18;4;0.00132642;0;0
19;1;0.000434621;0;0
20;1;0.000478965;0;0
21;1;0.000462745;0;0
22;1;0.000484074;0;0
23;1;0.000503558;0;0
24;1;0.000486944;0;0
25;1;0.000479129;0;0
26;1;0.000531476;0;0
27;1;0.000494363;0;0
28;1;0.000496079;0;0
29;1;0.000541013;0;0
30;1;0.000502076;0;0
31;3;0.00104965;0;0
32;5;0.00159431;0;0
33;1;0.000471224;0;0
34;4;0.00162181;1;100
35;1;0.000484963;0;0
36;1;0.000545958;0;0
37;1;0.000497125;0;0
38;4;0.00182967;1;100
39;4;0.00181471;1;100
40;1;0.000538684;0;0
41;1;0.000562646;0;0
42;6;0.00216214;1;100
43;4;0.00151124;1;100
44;6;0.00226248;1;100
45;4;0.00127979;0;0
46;1;0.000552928;0;0
47;4;0.00191552;1;100
48;6;0.00192854;0;2
49;4;0.00121365;0;0
50;1;0.00047816;0;0
51;1;0.000527022;0;0
52;1;0.000484187;0;0
53;5;0.00167366;0;29
54;5;0.0016486;0;0
55;1;0.000563933;0;0
56;1;0.000492775;0;0
57;1;0.000462485;0;0
58;1;0.000496273;0;0
59;8;0.00261091;1;100
60;4;0.00162195;1;100
61;6;0.00218265;1;100
62;4;0.0018291;1;100
63;4;0.00190685;1;100
64;4;0.00150571;1;100
65;5;0.0019993;1;100
66;5;0.00203263;1;100
67;4;0.001543;1;100
68;6;0.00189777;0;0
69;1;0.000490822;0;0
70;1;0.000550191;0;0
71;1;0.000496505;0;0
72;4;0.00145818;0;0
73;1;0.000488953;0;0
74;3;0.00110292;0;0
75;1;0.000535791;0;0
76;1;0.000563933;0;0
77;4;0.00160986;1;100
78;1;0.000542574;0;0
79;1;0.000481817;0;0
80;1;0.000485275;0;0
81;1;0.000540378;0;0
82;7;0.00230075;1;100
83;5;0.00172313;0;6
84;1;0.000487718;0;0
