N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00124824;0;0
2;4;0.00361042;0;6
3;1;0.00125928;0;0
4;6;0.00529261;1;100
5;4;0.00430544;1;100
6;1;0.00123753;0;0
7;1;0.00114926;0;0
8;1;0.0012346;0;0
9;1;0.00112919;0;0
10;4;0.00385393;1;100
11;1;0.00116208;0;0
12;1;0.00123731;0;0
13;4;0.00388736;1;100
14;5;0.00456754;1;100
15;4;0.00429644;1;100
16;1;0.00125882;0;0
17;1;0.00117863;0;0
18;3;0.00331787;1;100
19;1;0.00125867;0;0
20;1;0.00123193;0;0
21;2;0.00203524;0;0
22;2;0.00194866;0;0
23;4;0.00391194;1;100
24;2;0.00202654;0;0
25;4;0.00435035;1;100
26;1;0.00124584;0;0
27;4;0.00395041;1;100
28;1;0.00124563;0;0
29;4;0.003991;1;100
30;4;0.00425402;1;100
31;1;0.00124584;0;0
32;1;0.00118345;0;0
33;2;0.00202014;0;0
34;4;0.00423415;1;100
35;2;0.00196652;0;0
36;1;0.00125928;0;0
37;1;0.0011531;0;0
38;4;0.00334057;1;100
39;1;0.00111543;0;0
40;4;0.00372229;1;100
41;4;0.00427404;1;100
42;1;0.00124752;0;0
43;4;0.00401909;1;100
44;1;0.00122801;0;0
45;1;0.00117145;0;0
46;4;0.00435741;1;100
47;1;0.00123193;0;0
48;1;0.00117175;0;0
49;1;0.00123809;0;0
50;1;0.00124681;0;0
51;5;0.00444962;1;100
52;1;0.00125741;0;0
53;1;0.00117175;0;0
54;1;0.00123731;0;0
55;4;0.00396568;1;100
56;2;0.00202184;0;0
57;1;0.00115287;0;0
58;1;0.00125778;0;0
59;4;0.00381921;1;100
60;1;0.0012346;0;0
61;1;0.00124648;0;0
62;1;0.00114926;0;0
63;4;0.00360254;1;100
64;2;0.00195675;0;0
65;4;0.00435452;1;100
66;1;0.00124761;0;0
67;2;0.00194245;0;0
68;1;0.00124681;0;0
69;1;0.00125882;0;0
70;4;0.00371056;0;0
71;1;0.00124761;0;0
72;4;0.00430932;1;100
73;5;0.00493009;1;100
74;4;0.00397785;1;100
75;1;0.00123548;0;0
76;4;0.00435035;1;100
77;4;0.00435522;1;100
78;1;0.00121771;0;0
79;4;0.00381921;1;100
80;1;0.00124648;0;0
81;1;0.00116692;0;0
82;1;0.00111543;0;0
83;1;0.00124824;0;0
84;1;0.00113742;0;0
85;2;0.00182739;0;0
86;1;0.00124584;0;0
