N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.0129596;77.1626;0;0
2;2;0.0125464;79.7039;0;0
3;3;0.0169635;58.95;0;0
4;5;0.0258775;38.6437;0;3
5;3;0.0173565;57.6151;0;0
6;4;0.0217507;45.9755;0;0
7;2;0.0133879;74.6945;0;0
8;6;0.0316511;31.5945;0;16
9;7;0.0382245;26.1612;0;38
10;6;0.0307017;32.5714;0;0
11;2;0.0129911;76.976;0;0
12;8;0.039973;25.0169;0;14
13;3;0.0172614;57.9327;0;0
14;5;0.0270738;36.9361;0;2
15;4;0.0217644;45.9466;0;1
16;4;0.0227261;44.0024;0;5
17;6;0.0321693;31.0856;0;8
18;3;0.0172257;58.053;0;0
19;3;0.0178928;55.8883;0;1
20;3;0.0186255;53.6898;0;0
21;5;0.02758;36.2581;0;1
22;5;0.0264428;37.8174;0;1
23;4;0.0216486;46.1925;0;0
24;1;0.00839155;119.167;0;0
25;3;0.0171009;58.4766;0;0
26;6;0.0323385;30.9229;0;19
27;10;0.0513016;19.4926;1;67
28;3;0.0171273;58.3864;0;0
29;5;0.0256917;38.9231;0;0
30;7;0.0367474;27.2128;0;26
31;6;0.0308173;32.4493;0;4
32;8;0.0405887;24.6374;0;26
33;3;0.0172085;58.111;0;0
34;6;0.0326708;30.6084;0;17
35;5;0.0275505;36.297;0;14
36;6;0.0321704;31.0845;0;16
37;3;0.0171765;58.2192;0;0
38;6;0.0304134;32.8802;0;0
39;4;0.0217986;45.8746;0;0
40;7;0.0361126;27.6912;0;26
