N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;4;0.00704758;141.893;1;84
2;2;0.00351807;284.246;0;0
3;4;0.00677505;147.6;0;29
4;1;0.00233896;427.54;0;0
5;6;0.00873764;114.447;0;43
6;5;0.00766798;130.412;0;34
7;4;0.00549317;182.044;0;0
8;2;0.00349255;286.323;0;0
9;4;0.00576008;173.609;0;1
10;5;0.00729926;137;0;6
11;8;0.0109692;91.1646;0;35
12;2;0.00337724;296.1;0;0
13;3;0.00487915;204.954;0;1
14;5;0.00725225;137.888;0;6
15;2;0.00333157;300.159;0;0
16;2;0.00325817;306.921;0;0
17;2;0.00315642;316.815;0;0
18;2;0.00343727;290.929;0;0
19;3;0.00481627;207.629;0;0
20;1;0.00223218;447.992;0;0
21;3;0.0043373;230.558;0;0
22;2;0.0035546;281.326;0;0
23;2;0.0034714;288.068;0;0
24;3;0.00489499;204.29;0;0
25;1;0.00228272;438.074;0;0
26;3;0.0045425;220.143;0;0
27;2;0.00366224;273.057;0;0
28;4;0.00587103;170.328;0;0
29;2;0.00306433;326.335;0;0
30;2;0.00337693;296.127;0;0
31;5;0.0086863;115.124;1;100
32;7;0.0105167;95.0869;1;100
33;4;0.00578794;172.773;0;2
34;1;0.00202703;493.333;0;0
35;6;0.00788393;126.84;0;0
36;4;0.00706737;141.495;0;48
37;2;0.00317887;314.577;0;0
38;3;0.00444696;224.873;0;0
39;3;0.0051465;194.307;0;9
40;5;0.00746162;134.019;0;30
41;7;0.00927925;107.767;0;4
42;4;0.0055995;178.587;0;0
43;1;0.00230379;434.066;0;0
44;4;0.00568322;175.956;0;0
45;5;0.00797435;125.402;1;48
46;2;0.00345389;289.529;0;0
47;1;0.00202307;494.299;0;0
48;4;0.00600635;166.49;0;0
49;4;0.00569096;175.717;0;1
50;6;0.00902282;110.83;1;49
51;4;0.00789877;126.602;1;100
52;2;0.00326563;306.22;0;0
53;5;0.0076241;131.163;0;5
54;1;0.00222667;449.101;0;0
55;4;0.00566484;176.528;0;3
56;5;0.00671773;148.86;0;0
57;4;0.00731197;136.762;1;100
58;4;0.00607895;164.502;0;0
59;2;0.00331721;301.458;0;0
60;3;0.00467492;213.908;0;0
61;4;0.00751494;133.068;1;100
62;5;0.00734848;136.083;0;9
63;1;0.00225601;443.261;0;0
64;7;0.0101957;98.0809;1;76
65;1;0.00220728;453.047;0;0
66;5;0.00757533;132.007;1;38
67;2;0.00326111;306.644;0;0
68;2;0.00328928;304.018;0;0
69;2;0.00378413;264.262;0;0
70;1;0.00202703;493.333;0;0
71;1;0.00191427;522.392;0;0
72;6;0.0103272;96.8321;1;100
73;2;0.00345921;289.084;0;0
74;3;0.00492584;203.011;0;0
75;4;0.0054807;182.459;0;1
76;1;0.00221301;451.873;0;0
77;5;0.00679446;147.179;0;1
78;1;0.00233896;427.54;0;0
79;2;0.00369148;270.894;0;0
80;4;0.00549724;181.909;0;2
81;2;0.00365246;273.788;0;0
82;2;0.00362023;276.226;0;0
83;4;0.00600635;166.49;0;15
84;2;0.00348453;286.983;0;0
85;6;0.00847451;118.001;0;28
86;5;0.00780635;128.101;1;60
87;2;0.00383387;260.833;0;0
88;3;0.0044035;227.092;0;0
89;5;0.00847463;117.999;1;100
90;1;0.00230031;434.724;0;0
91;1;0.00223218;447.992;0;0
92;3;0.00451223;221.62;0;0
93;1;0.00230379;434.066;0;0
94;1;0.00215487;464.064;0;0
95;2;0.00358943;278.595;0;0
96;1;0.00228272;438.074;0;0
97;2;0.00321037;311.491;0;0
98;4;0.00685777;145.82;0;46
99;4;0.0063361;157.826;0;7
100;2;0.00316351;316.104;0;0
101;1;0.00208036;480.687;0;0
102;8;0.0109578;91.2588;1;90
103;3;0.00461194;216.828;0;0
104;4;0.00589437;169.653;0;0
105;4;0.00595947;167.8;0;28
106;6;0.00858065;116.541;0;52
107;6;0.00843781;118.514;0;5
108;4;0.00585754;170.72;0;0
109;4;0.00636973;156.993;0;7
110;4;0.00605187;165.238;0;0
111;1;0.00218421;457.831;0;0
112;4;0.00729558;137.069;1;100
113;1;0.00207708;481.445;0;0
114;5;0.00843653;118.532;1;85
115;3;0.00469705;212.9;0;0
116;6;0.00939075;106.488;1;100
117;2;0.00360255;277.581;0;0
118;2;0.00354387;282.177;0;0
119;2;0.00330338;302.72;0;0
120;5;0.00821276;121.762;1;100
121;1;0.00214617;465.946;0;0
122;4;0.0066451;150.487;0;4
123;3;0.0045185;221.312;0;0
124;2;0.00353512;282.876;0;0
125;1;0.00213116;469.228;0;0
126;4;0.0077373;129.244;1;100
127;5;0.00812447;123.085;1;77
128;1;0.00242849;411.779;0;0
129;4;0.0072128;138.642;1;100
130;3;0.00455309;219.631;0;1
131;2;0.00368731;271.201;0;0
132;1;0.00239418;417.68;0;0
133;5;0.00748863;133.536;0;50
134;2;0.00362739;275.68;0;0
135;1;0.00239418;417.68;0;0
136;5;0.007493;133.458;0;43
137;2;0.00332578;300.681;0;0
138;2;0.00341357;292.949;0;0
139;5;0.00701381;142.576;0;8
140;4;0.00572584;174.647;0;7
141;4;0.00644143;155.245;0;1
142;4;0.00603483;165.705;0;0
143;5;0.00871872;114.696;1;100
144;2;0.00354013;282.476;0;0
145;1;0.00242849;411.779;0;0
146;1;0.00219069;456.478;0;0
147;1;0.00214617;465.946;0;0
148;4;0.00580169;172.364;0;0
149;2;0.0035124;284.706;0;0
150;1;0.00234693;426.089;0;0
151;6;0.00796895;125.487;0;12
152;2;0.00367341;272.227;0;0
153;4;0.00708708;141.102;1;73
154;5;0.00772764;129.406;0;2
155;1;0.00218489;457.688;0;0
156;1;0.00198783;503.061;0;0
157;5;0.00682518;146.516;0;0
158;1;0.00208036;480.687;0;0
159;4;0.00557788;179.28;0;1
160;4;0.00602071;166.093;0;5
161;2;0.00375309;266.447;0;0
162;4;0.00610181;163.886;0;1
163;5;0.00691982;144.512;0;0
164;3;0.00452084;221.198;0;0
165;1;0.00225182;444.086;0;0
166;2;0.00361643;276.516;0;0
167;2;0.00353235;283.097;0;0
168;4;0.00623391;160.413;0;3
169;2;0.00347023;288.166;0;0
170;3;0.00436365;229.166;0;2
171;1;0.00219069;456.478;0;0
172;2;0.00374587;266.96;0;0
173;4;0.00606055;165.002;0;7
174;3;0.00473347;211.261;0;0
175;4;0.00657836;152.013;1;34
176;1;0.00222667;449.101;0;0
177;4;0.00635721;157.302;0;4
178;4;0.00661117;151.259;0;27
179;2;0.00334846;298.645;0;0
180;1;0.00205356;486.96;0;0
181;4;0.00747747;133.735;1;100
182;1;0.00221301;451.873;0;0
183;1;0.00234693;426.089;0;0
184;5;0.00716886;139.492;0;1
185;3;0.00480067;208.304;0;4
186;6;0.00792699;126.151;0;1
187;3;0.00466407;214.405;0;0
188;3;0.00440338;227.098;0;0
189;4;0.00675244;148.095;0;33
190;2;0.00354425;282.147;0;0
191;3;0.00485496;205.975;0;0
192;2;0.00349241;286.335;0;0
193;1;0.00198804;503.007;0;0
194;5;0.00735217;136.014;0;7
195;1;0.00202381;494.118;0;0
196;1;0.00224761;444.917;0;0
197;7;0.00976209;102.437;0;16
198;8;0.0102549;97.5144;0;5
199;4;0.00559848;178.62;0;3
200;1;0.00230031;434.724;0;0
