N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.00116577;857.802;0;0
2;4;0.00371531;269.156;0;0
3;1;0.00126639;789.644;0;0
4;4;0.00366826;272.609;0;6
5;5;0.00422725;236.56;0;0
6;4;0.00417561;239.486;1;100
7;4;0.0037749;264.908;0;78
8;2;0.00205333;487.013;0;0
9;5;0.00487667;205.058;1;100
10;4;0.00372589;268.392;1;18
11;1;0.00114363;874.407;0;0
12;4;0.00347973;287.378;0;3
13;1;0.00115846;863.217;0;0
14;4;0.00466783;214.232;1;100
15;1;0.00118891;841.11;0;0
16;1;0.00121479;823.189;0;0
17;2;0.00190777;524.172;0;0
18;1;0.00120403;830.541;0;0
19;1;0.00126232;792.194;0;0
20;1;0.00125669;795.742;0;0
21;1;0.00128637;777.379;0;0
22;2;0.00184541;541.886;0;0
23;5;0.00442856;225.807;1;45
24;1;0.00135619;737.358;0;0
25;1;0.00140482;711.836;0;0
26;5;0.00417094;239.754;0;5
27;2;0.00201891;495.318;0;0
28;2;0.00218241;458.208;0;0
29;1;0.00126356;791.412;0;0
30;2;0.00200612;498.475;0;0
31;1;0.00140482;711.836;0;0
32;4;0.00459414;217.668;1;100
33;1;0.00136415;733.058;0;0
34;1;0.00117742;849.313;0;0
35;1;0.00118751;842.102;0;0
36;1;0.00116555;857.965;0;0
37;4;0.00358111;279.243;0;0
38;3;0.00303432;329.563;0;39
39;5;0.00450362;222.044;1;53
40;1;0.00120942;826.845;0;0
41;3;0.00278096;359.588;0;0
42;1;0.00126789;788.709;0;0
43;2;0.00196229;509.609;0;0
44;4;0.00429879;232.623;1;100
45;1;0.00117786;848.998;0;0
46;2;0.00206909;483.304;0;0
47;1;0.00135126;740.052;0;0
48;1;0.0012656;790.138;0;0
49;4;0.00377053;265.215;0;0
50;4;0.00419107;238.603;1;100
51;4;0.00471509;212.085;1;100
52;2;0.00194632;513.791;0;0
53;1;0.00126608;789.837;0;0
54;2;0.00184683;541.467;0;0
55;2;0.00195965;510.294;0;0
56;5;0.0045171;221.381;1;74
57;3;0.00278568;358.979;0;0
58;2;0.00205722;486.092;0;0
59;1;0.00136415;733.058;0;0
60;1;0.00120465;830.115;0;0
61;1;0.00123278;811.173;0;0
62;5;0.00509906;196.115;1;100
63;4;0.00350539;285.275;0;3
64;2;0.00206689;483.818;0;0
65;1;0.00140482;711.836;0;0
66;4;0.00339592;294.471;0;0
67;4;0.00343623;291.017;0;0
68;5;0.00478768;208.869;1;100
69;1;0.00120942;826.845;0;0
70;5;0.0052183;191.633;1;100
71;1;0.00136496;732.62;0;0
72;1;0.00122925;813.502;0;0
73;4;0.00366544;272.819;0;0
74;2;0.00184889;540.864;0;0
75;1;0.00111721;895.087;0;0
76;1;0.00135866;736.019;0;0
77;2;0.00201624;495.973;0;0
78;4;0.00428882;233.164;1;100
79;4;0.00367309;272.25;0;4
80;1;0.00140482;711.836;0;0
81;4;0.00336166;297.472;0;0
82;5;0.00412057;242.685;0;0
83;2;0.00217287;460.222;0;0
84;2;0.00205814;485.876;0;0
85;2;0.00198356;504.145;0;0
86;1;0.00126256;792.039;0;0
87;4;0.0048462;206.347;1;100
88;1;0.00126608;789.837;0;0
89;1;0.00122679;815.136;0;0
