N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.00159479;627.041;0;0
2;2;0.00162022;617.2;0;0
3;5;0.00341927;292.46;0;20
4;5;0.00393376;254.209;1;100
5;1;0.000959566;1042.14;0;0
6;1;0.00099072;1009.37;0;0
7;1;0.00107925;926.567;0;0
8;1;0.00101362;986.562;0;0
9;4;0.0029893;334.527;1;100
10;4;0.00262964;380.28;0;0
11;1;0.000924746;1081.38;0;0
12;1;0.000925372;1080.65;0;0
13;4;0.00363867;274.826;1;100
14;1;0.00102052;979.889;0;0
15;1;0.000911724;1096.82;0;0
16;4;0.00378443;264.241;1;100
17;2;0.00155509;643.049;0;0
18;2;0.00154483;647.319;0;0
19;4;0.00360495;277.396;1;100
20;2;0.00161544;619.027;0;0
21;4;0.00289541;345.375;0;17
22;2;0.00140181;713.361;0;0
23;1;0.000879597;1136.88;0;0
24;1;0.000893092;1119.71;0;0
25;2;0.00165163;605.461;0;0
26;1;0.000920315;1086.58;0;0
27;4;0.00340115;294.018;1;100
28;2;0.00150684;663.643;0;0
29;2;0.00143792;695.447;0;0
30;2;0.00154444;647.482;0;0
31;1;0.000929308;1076.07;0;0
32;5;0.00378018;264.538;1;100
33;2;0.00155324;643.817;0;0
34;4;0.00328529;304.388;1;100
35;4;0.002697;370.782;0;5
36;2;0.00151765;658.913;0;0
37;2;0.00170796;585.495;0;0
38;2;0.00148026;675.558;0;0
39;5;0.0034095;293.299;0;18
40;1;0.000982292;1018.03;0;0
41;2;0.00175854;568.653;0;0
42;2;0.00157652;634.308;0;0
43;6;0.00401174;249.269;0;16
44;2;0.00157486;634.977;0;0
45;4;0.00373264;267.907;1;100
46;1;0.00110445;905.424;0;0
47;2;0.00163397;612.007;0;0
48;5;0.00324298;308.359;1;64
49;1;0.000915261;1092.58;0;0
50;4;0.00366707;272.697;1;100
51;2;0.00156975;637.045;0;0
52;2;0.00161546;619.017;0;0
53;1;0.000936459;1067.85;0;0
54;4;0.00293998;340.138;0;54
55;5;0.00386138;258.975;1;100
56;4;0.00338378;295.528;1;100
57;5;0.00331928;301.27;0;0
58;6;0.0038706;258.358;1;52
59;1;0.00109742;911.224;0;0
60;1;0.000943778;1059.57;0;0
61;5;0.00370817;269.675;1;100
62;1;0.000915274;1092.57;0;0
63;1;0.00088249;1133.16;0;0
64;1;0.00102274;977.762;0;0
65;1;0.00092911;1076.3;0;0
66;4;0.00264365;378.264;0;5
67;2;0.00156943;637.175;0;0
68;1;0.00100889;991.185;0;0
69;4;0.00325548;307.174;1;100
70;1;0.00099069;1009.4;0;0
71;1;0.000933882;1070.8;0;0
72;3;0.0021281;469.903;0;0
73;1;0.000953822;1048.41;0;0
74;1;0.000925372;1080.65;0;0
75;1;0.000944461;1058.81;0;0
76;8;0.0051566;193.926;1;80
77;1;0.000934717;1069.84;0;0
78;1;0.00105729;945.814;0;0
79;1;0.000938738;1065.26;0;0
80;1;0.000999689;1000.31;0;0
81;6;0.00414014;241.538;1;100
82;1;0.000939867;1063.98;0;0
83;1;0.000983403;1016.88;0;0
84;3;0.00215337;464.389;0;0
85;5;0.00361479;276.641;1;100
86;4;0.00286637;348.873;0;9
87;2;0.00168039;595.099;0;0
88;5;0.00359837;277.903;1;100
89;1;0.0010381;963.295;0;0
90;1;0.0010883;918.868;0;0
91;1;0.000998785;1001.22;0;0
92;1;0.000930601;1074.57;0;0
93;4;0.00274818;363.877;0;1
94;5;0.00320287;312.22;0;15
95;1;0.000940635;1063.11;0;0
96;6;0.00390457;256.11;0;3
97;1;0.000956353;1045.64;0;0
98;4;0.00307837;324.847;1;100
99;2;0.00149491;668.937;0;0
100;1;0.00100889;991.185;0;0
101;1;0.000898823;1112.57;0;0
102;2;0.00149095;670.714;0;0
103;5;0.00342281;292.157;0;32
104;4;0.00370962;269.569;1;100
105;1;0.00101741;982.89;0;0
106;2;0.00160894;621.527;0;0
107;3;0.00222044;450.36;0;0
108;2;0.00155935;641.295;0;0
109;1;0.000919374;1087.7;0;0
110;1;0.00099069;1009.4;0;0
111;2;0.00152949;653.811;0;0
112;4;0.00356372;280.606;1;100
113;1;0.000950616;1051.95;0;0
114;1;0.000914515;1093.48;0;0
115;4;0.00375918;266.016;1;100
116;1;0.00110419;905.641;0;0
117;3;0.00217444;459.889;0;0
118;1;0.00102274;977.762;0;0
119;1;0.00107523;930.035;0;0
120;1;0.000879613;1136.86;0;0
121;1;0.000936641;1067.65;0;0
122;1;0.000958766;1043.01;0;0
123;2;0.00163161;612.892;0;0
124;1;0.000930389;1074.82;0;0
125;4;0.00329266;303.706;1;100
126;1;0.00110445;905.424;0;0
127;3;0.00209276;477.838;0;0
128;1;0.00108172;924.452;0;0
129;2;0.001433;697.838;0;0
130;4;0.00277597;360.234;1;88
131;1;0.00101362;986.562;0;0
132;5;0.00375728;266.15;1;100
133;3;0.00213535;468.307;0;0
134;5;0.0038609;259.007;1;100
135;6;0.00441439;226.532;1;100
136;3;0.00212346;470.931;0;0
137;1;0.0009843;1015.95;0;0
138;2;0.0014517;688.848;0;0
139;1;0.00107322;931.778;0;0
140;3;0.00203078;492.422;0;0
141;1;0.000940883;1062.83;0;0
142;4;0.00247783;403.579;0;2
143;4;0.00335878;297.727;1;100
144;1;0.000982292;1018.03;0;0
145;1;0.00107322;931.778;0;0
146;1;0.00109882;910.063;0;0
147;1;0.00101374;986.445;0;0
148;5;0.00361752;276.432;0;21
149;4;0.00301592;331.574;0;44
150;2;0.00152792;654.484;0;0
151;4;0.0036671;272.695;1;100
152;1;0.000998785;1001.22;0;0
153;1;0.0010381;963.295;0;0
154;1;0.00107322;931.778;0;0
155;1;0.00100798;992.078;0;0
156;5;0.00416996;239.811;1;100
157;1;0.000878087;1138.84;0;0
158;4;0.00303538;329.448;1;87
159;1;0.000948026;1054.82;0;0
160;1;0.00110419;905.641;0;0
161;3;0.00221821;450.814;0;0
162;1;0.0009843;1015.95;0;0
163;2;0.0017679;565.641;0;0
164;3;0.00223863;446.702;0;0
165;2;0.00158952;629.122;0;0
166;5;0.00419777;238.222;1;100
167;1;0.00114771;871.303;0;0
168;1;0.00107523;930.035;0;0
169;2;0.00162259;616.3;0;0
170;4;0.00285318;350.486;0;33
171;2;0.00164084;609.445;0;0
172;1;0.00100014;999.86;0;0
173;2;0.00147281;678.972;0;0
174;5;0.00384601;260.01;1;100
175;1;0.00101374;986.445;0;0
176;6;0.00409127;244.423;1;99
177;1;0.00110445;905.424;0;0
178;5;0.00379095;263.786;1;100
179;4;0.00282849;353.545;0;0
180;1;0.000929308;1076.07;0;0
181;5;0.00382715;261.291;1;100
182;1;0.000998123;1001.88;0;0
183;2;0.00162892;613.904;0;0
184;5;0.00358322;279.078;1;93
185;4;0.00288738;346.335;0;0
186;1;0.00107655;928.894;0;0
187;2;0.0019946;501.353;0;0
188;4;0.00258029;387.553;0;0
189;5;0.00381192;262.335;1;100
190;1;0.000983403;1016.88;0;0
191;5;0.00376844;265.362;1;100
192;4;0.00258403;386.993;0;2
193;4;0.00276795;361.278;0;0
194;2;0.00153864;649.924;0;0
195;1;0.000935225;1069.26;0;0
