N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.00284084;352.009;0;0
2;6;0.0116997;85.4723;0;24
3;5;0.01087;91.9966;0;12
4;5;0.009862;101.399;0;3
5;7;0.0134181;74.5261;1;63
6;4;0.00814696;122.745;0;5
7;1;0.00347272;287.958;0;0
8;6;0.0129765;77.0623;1;70
9;2;0.00574819;173.968;0;0
10;3;0.00640419;156.148;0;0
11;4;0.00844777;118.374;0;1
12;7;0.0141608;70.6175;1;98
13;3;0.00696172;143.643;0;1
14;5;0.0102551;97.5121;0;21
15;3;0.00646298;154.727;0;0
16;5;0.0113744;87.9164;1;91
17;4;0.00815943;122.558;0;0
18;4;0.012416;80.5412;1;100
19;3;0.00613642;162.961;0;0
20;2;0.00458751;217.983;0;0
21;4;0.00875162;114.265;0;9
22;4;0.00876666;114.069;0;4
23;2;0.00469733;212.887;0;0
24;1;0.00300508;332.769;0;0
25;3;0.0064757;154.424;0;0
26;7;0.0134516;74.3406;0;34
27;5;0.0100245;99.7556;0;12
28;3;0.00647227;154.505;0;0
29;5;0.00959818;104.186;0;2
30;4;0.00821965;121.66;0;0
31;2;0.00441207;226.651;0;0
32;2;0.00454002;220.263;0;0
33;2;0.00480731;208.016;0;0
34;3;0.0065343;153.039;0;0
35;4;0.00843582;118.542;0;0
36;1;0.00290296;344.476;0;0
37;2;0.00505732;197.733;0;0
38;5;0.0108214;92.4095;1;30
39;2;0.00475006;210.524;0;0
40;4;0.00781643;127.936;0;0
41;2;0.00497757;200.901;0;0
42;3;0.00637292;156.914;0;0
43;2;0.0045649;219.063;0;0
44;1;0.00290626;344.085;0;0
45;1;0.00289152;345.838;0;0
46;1;0.00291172;343.44;0;0
47;6;0.0113606;88.0237;0;13
48;2;0.00493854;202.489;0;0
49;2;0.00463885;215.571;0;0
50;3;0.00654354;152.823;0;0
51;6;0.0117923;84.8013;0;7
52;2;0.00506868;197.29;0;0
53;4;0.00799242;125.119;0;0
54;4;0.00850088;117.635;0;4
55;2;0.00454035;220.247;0;0
56;1;0.00370983;269.554;0;0
57;2;0.00475326;210.382;0;0
58;1;0.00300317;332.981;0;0
59;3;0.00659394;151.654;0;0
60;7;0.0147861;67.6311;1;100
61;4;0.00810192;123.428;0;2
62;1;0.00286688;348.811;0;0
63;1;0.00285392;350.395;0;0
64;4;0.00869595;114.996;0;5
65;5;0.00995959;100.406;0;0
66;2;0.00458991;217.869;0;0
67;5;0.00971804;102.901;0;0
68;1;0.00297408;336.238;0;0
69;7;0.0134149;74.544;0;28
70;2;0.00446264;224.083;0;0
71;4;0.0113002;88.4939;1;100
72;6;0.0131624;75.9739;1;98
73;1;0.00304609;328.29;0;0
74;2;0.00479832;208.406;0;0
75;4;0.00895366;111.686;0;27
76;6;0.0112955;88.5305;0;2
77;5;0.0107064;93.4017;0;40
78;5;0.00930273;107.495;1;2
79;1;0.00290977;343.67;0;0
80;6;0.0112915;88.5622;0;2
81;5;0.0110854;90.2091;0;48
82;2;0.00486785;205.43;0;0
83;6;0.012432;80.4377;1;80
84;2;0.00439116;227.73;0;0
85;5;0.0113632;88.0034;1;71
86;6;0.0125823;79.4766;0;83
87;2;0.00487547;205.108;0;0
88;2;0.00535405;186.775;0;0
89;6;0.0124899;80.0644;1;65
90;1;0.00370983;269.554;0;0
91;3;0.00677937;147.506;0;0
92;1;0.00283263;353.029;0;0
93;7;0.0126192;79.2442;0;9
94;2;0.00462348;216.287;0;0
95;5;0.00958479;104.332;0;9
96;6;0.0129518;77.2096;1;100
97;6;0.011506;86.9115;0;2
98;1;0.00286688;348.811;0;0
99;3;0.00604656;165.383;0;0
100;1;0.00279095;358.3;0;0
101;5;0.0103602;96.5236;0;33
102;3;0.00674915;148.167;0;0
103;1;0.00347272;287.958;0;0
104;4;0.00885727;112.902;0;12
105;3;0.0064687;154.59;0;0
106;5;0.00941589;106.203;0;0
107;2;0.004868;205.423;0;0
108;3;0.00646321;154.722;0;0
109;4;0.00861977;116.012;0;5
110;2;0.00459717;217.525;0;0
111;1;0.00291932;342.545;0;0
112;4;0.00969728;103.122;0;79
113;3;0.00656649;152.288;0;0
114;2;0.00474296;210.839;0;0
115;3;0.00604142;165.524;0;0
116;4;0.00929251;107.614;1;45
117;2;0.00451492;221.488;0;0
118;1;0.00270077;370.265;0;0
119;1;0.00290296;344.476;0;0
120;1;0.0029361;340.587;0;0
121;2;0.00481566;207.656;0;0
122;4;0.00789397;126.679;0;1
123;5;0.00976384;102.419;0;0
124;6;0.0129903;76.9806;0;61
125;1;0.00270484;369.708;0;0
126;2;0.0047494;210.553;0;0
127;3;0.00618544;161.67;0;0
128;2;0.00479902;208.376;0;0
129;3;0.00643098;155.497;0;2
130;3;0.00622887;160.543;0;0
131;2;0.00462213;216.35;0;0
132;4;0.00803634;124.435;0;5
133;2;0.00470531;212.526;0;0
134;3;0.00636893;157.012;0;0
135;1;0.00290626;344.085;0;0
136;3;0.00616396;162.233;0;0
137;6;0.0129285;77.3486;1;100
138;1;0.0031321;319.275;0;0
139;6;0.0117313;85.242;0;2
140;1;0.00370983;269.554;0;0
