N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.00359068;278.499;0;0
2;2;0.0039701;251.883;0;0
3;6;0.0093585;106.855;1;19
4;3;0.00536184;186.503;0;8
5;1;0.00243581;410.541;0;0
6;2;0.00395027;253.147;0;0
7;1;0.0023662;422.618;0;0
8;4;0.00744896;134.247;0;46
9;2;0.00355736;281.108;0;0
10;5;0.00837812;119.359;0;44
11;6;0.00925476;108.052;0;10
12;5;0.0083103;120.333;0;13
13;1;0.00265937;376.029;0;0
14;5;0.00811346;123.252;0;33
15;6;0.0094848;105.432;0;20
16;1;0.00258498;386.851;0;0
17;5;0.00794967;125.791;0;20
18;2;0.00382888;261.173;0;0
19;1;0.00216624;461.628;0;0
20;3;0.00500775;199.691;0;0
21;5;0.0085958;116.336;0;10
22;6;0.00994906;100.512;1;82
23;2;0.00349773;285.9;0;0
24;3;0.00531928;187.995;0;1
25;3;0.00499192;200.324;0;0
26;2;0.00367453;272.144;0;0
27;2;0.00410185;243.792;0;0
28;7;0.011825;84.5666;1;99
29;1;0.00226923;440.679;0;0
30;2;0.00356557;280.46;0;0
31;7;0.0109985;90.9218;0;39
32;1;0.00260046;384.548;0;0
33;4;0.00721351;138.629;1;64
34;4;0.00672001;148.809;0;5
35;3;0.00534924;186.942;0;3
36;4;0.00717687;139.336;1;4
37;2;0.00402336;248.549;0;0
38;3;0.00584024;171.226;0;9
39;4;0.0073804;135.494;0;23
40;1;0.00263007;380.218;0;0
41;3;0.00520851;191.993;0;0
42;5;0.00749758;133.376;0;3
43;1;0.002367;422.476;0;0
44;2;0.00361692;276.479;0;0
45;1;0.00268917;371.862;0;0
46;6;0.00932837;107.2;0;18
47;3;0.00529684;188.792;0;9
48;4;0.00744365;134.343;1;57
49;6;0.00967577;103.351;0;64
50;3;0.00565799;176.741;0;2
51;7;0.0100684;99.3204;0;1
52;5;0.00794355;125.888;1;12
53;4;0.00736226;135.828;0;17
54;1;0.00230379;434.067;0;0
55;2;0.0037936;263.602;0;0
56;6;0.00926087;107.981;0;23
57;4;0.0069731;143.408;0;13
58;4;0.00688651;145.212;0;16
59;6;0.00879605;113.687;0;0
60;1;0.00239781;417.047;0;0
61;1;0.00229672;435.404;0;0
62;2;0.00396888;251.96;0;0
63;5;0.00760979;131.41;0;14
64;3;0.0053552;186.734;0;3
65;5;0.00746751;133.913;0;2
66;2;0.00417216;239.684;0;0
67;2;0.00421849;237.052;0;0
68;2;0.00408459;244.823;0;0
69;2;0.00441538;226.481;0;0
70;4;0.00859311;116.372;1;100
71;6;0.00987953;101.219;1;74
72;2;0.00413159;242.038;0;0
73;2;0.00353929;282.542;0;0
74;4;0.00831588;120.252;1;100
75;1;0.00230718;433.429;0;0
76;2;0.0040668;245.894;0;0
77;2;0.00452254;221.115;0;0
78;5;0.0078562;127.288;0;1
79;3;0.00501986;199.209;0;0
80;2;0.0037112;269.455;0;0
81;6;0.00907504;110.192;0;23
82;1;0.00232457;430.187;0;0
83;2;0.00377492;264.906;0;0
84;1;0.00218478;457.713;0;0
85;7;0.0116176;86.076;1;93
86;5;0.00818937;122.109;0;30
87;2;0.00392351;254.874;0;0
88;2;0.00363092;275.412;0;0
89;3;0.00491122;203.615;0;0
90;2;0.00367047;272.445;0;0
91;1;0.00224278;445.875;0;0
92;4;0.00678218;147.445;0;14
93;6;0.0104036;96.1203;1;100
94;2;0.00358646;278.826;0;0
95;2;0.00360878;277.102;0;0
96;2;0.00394046;253.778;0;0
97;1;0.00229462;435.802;0;0
98;4;0.0070402;142.041;0;4
99;3;0.00515031;194.163;0;2
100;1;0.00240167;416.377;0;0
101;4;0.00824302;121.315;1;100
102;1;0.00234205;426.976;0;0
103;2;0.00365553;273.558;0;0
104;6;0.00870202;114.916;0;20
105;3;0.00491043;203.648;0;0
106;4;0.00597832;167.271;0;0
107;2;0.00374482;267.036;0;0
108;2;0.00360367;277.495;0;0
109;6;0.00913171;109.508;0;18
110;4;0.00742931;134.602;0;53
111;2;0.00358062;279.281;0;0
112;6;0.00892739;112.015;0;6
113;1;0.0022115;452.182;0;0
114;5;0.00902157;110.845;0;55
115;5;0.00792759;126.142;1;13
116;2;0.00363845;274.842;0;0
117;4;0.00663916;150.621;0;3
118;2;0.00377479;264.915;0;0
119;3;0.00583864;171.273;0;1
120;2;0.00365826;273.354;0;0
121;1;0.00241206;414.583;0;0
122;4;0.00734285;136.187;0;39
123;5;0.00805785;124.103;0;5
124;3;0.00516736;193.522;0;0
125;8;0.0120614;82.909;0;37
126;2;0.00356867;280.217;0;0
127;2;0.00393231;254.304;0;0
128;2;0.0036335;275.217;0;0
129;2;0.00367497;272.111;0;0
130;3;0.00524346;190.714;0;0
131;1;0.00258498;386.851;0;0
132;1;0.00214529;466.137;0;0
133;2;0.00419452;238.406;0;0
134;1;0.00268917;371.862;0;0
135;5;0.00877198;113.999;1;78
136;6;0.00972823;102.794;0;61
137;2;0.00388016;257.722;0;0
138;2;0.00341262;293.03;0;0
139;2;0.00427095;234.14;0;0
140;7;0.0105306;94.9617;0;7
141;2;0.00452254;221.115;0;0
142;2;0.0045359;220.463;0;0
143;3;0.00477722;209.327;0;1
144;2;0.00367188;272.34;0;0
145;1;0.00263007;380.218;0;0
146;2;0.00378944;263.891;0;0
147;1;0.00268917;371.862;0;0
148;4;0.0063618;157.188;0;1
149;3;0.00481444;207.709;0;0
150;1;0.00241624;413.867;0;0
151;6;0.00958002;104.384;1;48
152;5;0.00887482;112.678;0;79
153;2;0.00396881;251.964;0;0
154;2;0.00395601;252.78;0;0
155;1;0.00239369;417.765;0;0
156;1;0.00265937;376.029;0;0
157;2;0.0035834;279.065;0;0
158;5;0.00751347;133.094;0;3
159;5;0.00802296;124.642;0;6
160;5;0.0109167;91.6028;1;100
161;4;0.00603803;165.617;0;0
162;2;0.00371979;268.832;0;0
163;4;0.00674229;148.318;0;20
164;6;0.0103797;96.3418;1;97
165;3;0.00549383;182.022;0;2
166;1;0.00224405;445.623;0;0
167;2;0.00369218;270.843;0;0
168;2;0.00392361;254.867;0;0
169;5;0.00798378;125.254;0;6
170;5;0.00814705;122.744;0;11
171;5;0.00807394;123.855;0;2
172;2;0.00397169;251.782;0;0
173;1;0.00230718;433.429;0;0
174;4;0.00670322;149.182;0;12
175;2;0.0037666;265.491;0;0
176;4;0.00845523;118.27;1;100
177;4;0.00754108;132.607;1;80
178;6;0.00894563;111.786;0;2
179;6;0.00940878;106.284;1;79
180;1;0.00216886;461.072;0;0
