N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.00515113;194.132;0;0
2;5;0.0109169;91.6013;0;8
3;7;0.0163267;61.2495;1;100
4;5;0.011313;88.3938;0;57
5;3;0.00725016;137.928;0;0
6;6;0.014025;71.3013;1;100
7;4;0.00818924;122.112;0;0
8;2;0.00472109;211.816;0;0
9;6;0.0129616;77.1511;0;12
10;2;0.00530628;188.456;0;0
11;2;0.00509635;196.219;0;0
12;6;0.0120013;83.3241;0;8
13;4;0.0106686;93.7334;1;100
14;1;0.0034783;287.497;0;0
15;2;0.00496022;201.604;0;0
16;4;0.00819563;122.016;0;0
17;1;0.00372778;268.256;0;0
18;5;0.0125912;79.4208;1;100
19;1;0.00304866;328.013;0;0
20;4;0.00892429;112.054;0;0
21;6;0.0122113;81.8911;0;44
22;1;0.0029273;341.612;0;0
23;2;0.00484594;206.358;0;0
24;1;0.0034783;287.497;0;0
25;2;0.0047173;211.986;0;0
26;5;0.0122825;81.417;0;43
27;3;0.00679959;147.068;0;0
28;1;0.00286522;349.013;0;0
29;1;0.00321192;311.34;0;0
30;4;0.00837447;119.411;0;6
31;5;0.0101899;98.1365;0;6
32;4;0.00973249;102.749;0;69
33;2;0.00497581;200.972;0;0
34;3;0.00737214;135.646;0;0
35;3;0.00662883;150.856;0;0
36;2;0.00517038;193.409;0;0
37;4;0.00851825;117.395;0;1
38;6;0.0122033;81.9451;0;5
39;4;0.008372;119.446;0;0
40;1;0.00329099;303.86;0;0
41;1;0.0033385;299.536;0;0
42;2;0.00552847;180.882;0;0
43;4;0.0125005;79.9969;1;100
44;1;0.00311383;321.148;0;0
45;1;0.00313958;318.514;0;0
46;2;0.00490563;203.847;0;0
47;1;0.00318449;314.022;0;0
48;5;0.0116513;85.8272;0;20
49;4;0.00936749;106.752;0;3
50;4;0.00843884;118.5;0;4
51;1;0.00280677;356.282;0;0
52;2;0.0046808;213.639;0;0
53;5;0.0117158;85.3551;0;55
54;2;0.00553251;180.75;0;0
55;1;0.00292824;341.502;0;0
56;2;0.00497828;200.873;0;0
57;1;0.00286315;349.266;0;0
58;5;0.0107819;92.7485;0;0
59;10;0.0211034;47.3857;1;100
60;3;0.00649821;153.889;0;0
61;3;0.00727815;137.398;0;0
62;3;0.00670404;149.164;0;0
63;1;0.00315893;316.562;0;0
64;3;0.00828503;120.7;0;2
65;4;0.00855664;116.868;0;0
66;6;0.0141895;70.4745;1;100
67;5;0.0113962;87.7486;1;10
68;6;0.0124369;80.4061;0;2
69;2;0.00453365;220.573;0;0
70;1;0.00311383;321.148;0;0
71;3;0.00710006;140.844;0;0
72;1;0.0030583;326.979;0;0
73;5;0.0109765;91.1034;0;11
74;2;0.00528284;189.292;0;0
75;3;0.00649421;153.983;0;0
76;3;0.00699136;143.034;0;1
77;2;0.00489288;204.379;0;0
78;3;0.00678006;147.491;0;0
79;1;0.00292311;342.102;0;0
80;1;0.00308161;324.506;0;0
81;1;0.00322458;310.118;0;0
82;3;0.00685655;145.846;0;3
83;4;0.00856916;116.697;0;0
84;6;0.0130707;76.5072;0;0
85;2;0.00514928;194.202;0;0
86;2;0.0048881;204.578;0;0
87;2;0.00481363;207.743;0;0
88;1;0.00372778;268.256;0;0
89;2;0.00462843;216.056;0;0
90;3;0.00642382;155.671;0;0
91;2;0.00557418;179.399;0;0
92;3;0.00674177;148.329;0;0
93;2;0.0051284;194.993;0;0
94;1;0.00329099;303.86;0;0
95;5;0.0106808;93.6262;0;3
96;1;0.00318449;314.022;0;0
97;5;0.00989918;101.018;0;4
98;6;0.0126474;79.0674;0;3
99;5;0.0107635;92.9063;0;36
100;4;0.0113264;88.289;1;100
101;2;0.00484557;206.374;0;0
102;1;0.00306311;326.466;0;0
103;2;0.00499382;200.248;0;0
104;2;0.00492374;203.098;0;0
105;3;0.00645933;154.815;0;0
106;1;0.00341885;292.496;0;0
107;2;0.00456541;219.038;0;0
108;6;0.0131069;76.2956;1;65
109;1;0.00329099;303.86;0;0
110;1;0.00321192;311.34;0;0
111;5;0.0106167;94.1908;0;28
112;1;0.00315945;316.511;0;0
113;6;0.0122495;81.6363;1;59
114;4;0.0101325;98.6927;1;79
115;1;0.0030583;326.979;0;0
116;4;0.00907981;110.134;0;4
117;1;0.0033385;299.536;0;0
118;2;0.00498601;200.561;0;0
119;1;0.00305395;327.445;0;0
120;3;0.00627578;159.343;0;0
121;5;0.0124298;80.452;1;100
122;2;0.00492736;202.948;0;0
123;6;0.0144169;69.3628;1;100
124;5;0.0116308;85.9788;1;97
125;1;0.00315893;316.562;0;0
126;4;0.00827154;120.897;0;0
127;3;0.00695105;143.863;0;0
128;7;0.0137354;72.8044;0;0
129;2;0.0052229;191.465;0;0
130;1;0.00305215;327.638;0;0
131;1;0.00372778;268.256;0;0
132;4;0.00818425;122.186;0;0
133;6;0.0156675;63.8265;1;100
134;2;0.00530383;188.543;0;0
135;2;0.00499038;200.385;0;0
136;5;0.0122794;81.4369;1;100
137;5;0.0112133;89.1797;0;19
138;1;0.00305395;327.445;0;0
139;1;0.00308161;324.506;0;0
140;3;0.00696917;143.489;0;0
