N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;4;0.00808509;123.684;1;37
2;2;0.00378572;264.151;0;0
3;1;0.00251952;396.902;0;0
4;2;0.00390954;255.785;0;0
5;4;0.00785394;127.325;0;18
6;5;0.00944235;105.906;0;61
7;1;0.00236592;422.668;0;0
8;3;0.0053578;186.644;0;0
9;1;0.00239269;417.94;0;0
10;1;0.00245244;407.758;0;0
11;1;0.00246998;404.862;0;0
12;2;0.0038333;260.872;0;0
13;2;0.0038117;262.35;0;0
14;5;0.00867307;115.299;0;0
15;6;0.0109337;91.4602;1;52
16;2;0.00377362;264.997;0;0
17;6;0.0110072;90.8494;1;100
18;1;0.00239269;417.94;0;0
19;4;0.00873007;114.547;1;100
20;4;0.0070137;142.578;0;13
21;5;0.00886003;112.866;1;11
22;1;0.00254709;392.606;0;0
23;2;0.00389697;256.609;0;0
24;6;0.011429;87.497;1;100
25;1;0.00268847;371.958;0;0
26;2;0.00409719;244.07;0;0
27;2;0.00431664;231.662;0;0
28;2;0.00414885;241.031;0;0
29;4;0.00648773;154.137;0;0
30;2;0.00381018;262.454;0;0
31;2;0.00372256;268.633;0;0
32;1;0.00239338;417.818;0;0
33;3;0.00590066;169.472;0;1
34;2;0.00427047;234.167;0;0
35;4;0.00673157;148.554;0;0
36;5;0.00902114;110.851;0;91
37;2;0.00410473;243.621;0;0
38;2;0.00380032;263.136;0;0
39;1;0.00230991;432.918;0;0
40;4;0.00720172;138.856;0;6
41;3;0.00528713;189.139;0;0
42;4;0.00688764;145.188;0;0
43;4;0.00875982;114.158;1;100
44;4;0.00712565;140.338;0;0
45;2;0.00410958;243.334;0;0
46;7;0.0119095;83.9667;1;91
47;4;0.0068321;146.368;0;8
48;3;0.0055368;180.61;0;0
49;3;0.00538602;185.666;0;1
50;1;0.00230991;432.918;0;0
51;4;0.00775076;129.02;0;64
52;5;0.00866237;115.442;1;52
53;1;0.00248037;403.166;0;0
54;1;0.00240128;416.444;0;0
55;2;0.00406843;245.795;0;0
56;5;0.0086782;115.231;0;18
57;1;0.00240128;416.444;0;0
58;4;0.00768265;130.163;0;41
59;3;0.00533748;187.354;0;2
60;1;0.0023915;418.148;0;0
61;1;0.00277387;360.508;0;0
62;1;0.00252005;396.817;0;0
63;3;0.00581248;172.044;0;0
64;5;0.00768924;130.052;0;1
65;4;0.00850593;117.565;1;100
66;4;0.00659889;151.541;0;0
67;1;0.00246998;404.862;0;0
68;2;0.00413862;241.627;0;0
69;5;0.0085432;117.052;1;17
70;2;0.00385533;259.381;0;0
71;2;0.00436636;229.024;0;0
72;1;0.00269479;371.086;0;0
73;5;0.00817348;122.347;0;13
74;4;0.00723229;138.269;0;0
75;2;0.00432357;231.29;0;0
76;5;0.00917677;108.971;1;74
77;2;0.00402619;248.374;0;0
78;5;0.0082806;120.764;0;13
79;2;0.00420929;237.57;0;0
80;1;0.0022816;438.289;0;0
81;6;0.00998831;100.117;0;19
82;5;0.0102383;97.6725;1;100
83;3;0.00504657;198.154;0;0
84;5;0.00815232;122.664;0;14
85;1;0.00264084;378.667;0;0
86;2;0.0046752;213.895;0;0
87;3;0.00557825;179.268;0;1
88;2;0.00367105;272.402;0;0
89;5;0.00972607;102.816;0;31
90;2;0.00432736;231.088;0;0
91;1;0.00254709;392.606;0;0
92;2;0.0039749;251.579;0;0
93;2;0.00375903;266.026;0;0
94;2;0.00399535;250.291;0;0
95;2;0.00404732;247.077;0;0
96;1;0.00236693;422.489;0;0
97;4;0.00793498;126.024;0;44
98;1;0.00238228;419.766;0;0
99;3;0.00588069;170.048;0;0
100;2;0.00408828;244.602;0;0
101;8;0.0136307;73.3636;0;36
102;2;0.00380985;262.478;0;0
103;1;0.00264401;378.214;0;0
104;1;0.00264401;378.214;0;0
105;2;0.00383379;260.839;0;0
106;5;0.00817283;122.357;0;20
107;3;0.00522241;191.482;0;0
108;6;0.0102183;97.8636;1;60
109;5;0.00832539;120.114;0;4
110;1;0.00269479;371.086;0;0
111;2;0.00401935;248.796;0;0
112;3;0.00541357;184.721;0;0
113;3;0.00576437;173.48;0;0
114;1;0.00255142;391.939;0;0
115;5;0.00847007;118.063;0;17
116;5;0.00961026;104.055;0;53
117;2;0.00422726;236.56;0;0
118;2;0.00386677;258.614;0;0
119;4;0.00664713;150.441;0;0
120;6;0.0109988;90.9191;1;100
121;1;0.00245162;407.894;0;0
122;2;0.00402931;248.181;0;0
123;2;0.00387313;258.189;0;0
124;2;0.00386663;258.623;0;0
125;3;0.00572977;174.527;0;3
126;1;0.00257384;388.524;0;0
127;5;0.00774296;129.15;0;2
128;3;0.00567481;176.217;0;14
129;3;0.00514045;194.536;0;0
130;1;0.00257384;388.524;0;0
131;3;0.00541156;184.79;0;0
132;5;0.00962733;103.871;1;100
133;2;0.00435744;229.493;0;0
134;2;0.00378175;264.428;0;0
135;4;0.00691807;144.549;0;26
136;1;0.00248676;402.129;0;0
137;1;0.00247957;403.295;0;0
138;7;0.0111814;89.4338;0;0
139;4;0.00677826;147.53;0;2
140;1;0.00247957;403.295;0;0
141;3;0.00531447;188.166;0;0
142;2;0.00360872;277.107;0;0
143;4;0.00744201;134.372;0;15
144;1;0.00277387;360.508;0;0
145;5;0.00838573;119.25;0;12
146;6;0.0104175;95.9925;0;44
147;5;0.00785554;127.299;0;0
148;1;0.00245244;407.758;0;0
149;2;0.00398293;251.071;0;0
150;3;0.00540559;184.994;0;0
151;6;0.0110679;90.3515;1;100
152;6;0.0108183;92.4362;1;97
153;4;0.00676178;147.89;0;0
154;2;0.00384955;259.771;0;0
155;1;0.00230914;433.061;0;0
156;5;0.0100809;99.1975;1;100
157;4;0.00761545;131.312;0;30
158;2;0.00407177;245.593;0;0
159;1;0.00252005;396.817;0;0
160;3;0.00546767;182.893;0;2
161;2;0.004117;242.895;0;0
162;7;0.01216;82.2368;1;100
163;4;0.00751086;133.141;0;0
164;1;0.00264084;378.667;0;0
165;1;0.00246708;405.338;0;0
166;4;0.00913192;109.506;1;100
167;1;0.00243853;410.083;0;0
168;1;0.00228093;438.418;0;0
169;5;0.00992188;100.787;1;100
170;3;0.00584405;171.114;0;4
171;2;0.00447372;223.527;0;0
172;2;0.00415665;240.579;0;0
173;1;0.00268847;371.958;0;0
174;5;0.00871049;114.804;0;6
