N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;5;0.0493003;20.2838;0;0
2;6;0.0587595;17.0185;0;5
3;9;0.0878728;11.3801;0;45
4;5;0.049367;20.2564;0;3
5;4;0.0446726;22.3851;0;0
6;7;0.0665286;15.0311;0;3
7;4;0.0412443;24.2458;0;0
8;7;0.0671897;14.8832;0;2
9;4;0.0429135;23.3027;0;0
10;3;0.0363208;27.5325;0;0
11;2;0.0247074;40.4737;0;0
12;4;0.0408478;24.4811;0;1
13;4;0.0416514;24.0088;0;0
14;4;0.0430445;23.2318;0;0
15;4;0.0414657;24.1163;0;0
16;9;0.0855336;11.6913;0;7
17;6;0.0582203;17.1761;0;1
18;4;0.0406745;24.5854;0;1
19;2;0.0272838;36.6518;0;0
20;5;0.0524018;19.0833;0;6
