N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.00880634;113.555;0;0
2;1;0.00499966;200.014;0;0
3;2;0.00854901;116.973;0;0
4;1;0.00511088;195.661;0;0
5;1;0.00507101;197.2;0;0
6;1;0.00506704;197.354;0;0
7;4;0.0173102;57.7694;1;100
8;1;0.00514365;194.414;0;0
9;1;0.00506704;197.354;0;0
10;5;0.0214333;46.6565;1;100
11;1;0.00551434;181.345;0;0
12;1;0.00508086;196.817;0;0
13;1;0.00549706;181.916;0;0
14;4;0.0151067;66.1957;0;0
15;1;0.00501189;199.525;0;0
16;5;0.0206582;48.407;1;100
17;1;0.00496593;201.372;0;0
18;1;0.00547104;182.781;0;0
19;3;0.0107568;92.9649;0;0
20;1;0.00513974;194.562;0;0
21;1;0.00508086;196.817;0;0
22;1;0.00507101;197.2;0;0
23;2;0.00816378;122.492;0;0
24;2;0.00905373;110.452;0;0
25;1;0.00551434;181.345;0;0
26;1;0.00521421;191.784;0;0
27;2;0.00859925;116.289;0;0
28;5;0.0210059;47.6056;1;100
29;5;0.0194425;51.4337;0;0
30;3;0.0122626;81.5486;0;4
31;1;0.00493309;202.713;0;0
32;1;0.00549706;181.916;0;0
33;1;0.00496593;201.372;0;0
34;5;0.0203878;49.049;1;100
35;1;0.00513079;194.902;0;0
36;5;0.0190359;52.5324;1;100
37;1;0.00476946;209.667;0;0
38;1;0.00523053;191.185;0;0
39;1;0.00501189;199.525;0;0
40;1;0.00547104;182.781;0;0
41;4;0.0173902;57.5035;1;100
42;1;0.00514365;194.414;0;0
43;1;0.00508086;196.817;0;0
44;1;0.00499966;200.014;0;0
45;4;0.0175554;56.9624;1;100
46;1;0.00489432;204.318;0;0
47;1;0.00511088;195.661;0;0
48;4;0.0188097;53.1641;1;100
49;4;0.0186873;53.5124;1;100
50;5;0.0214102;46.7067;1;100
51;2;0.00865283;115.569;0;0
52;4;0.0144185;69.3552;0;0
53;1;0.00507101;197.2;0;0
54;1;0.00491128;203.613;0;0
55;1;0.00493309;202.713;0;0
56;1;0.00550311;181.716;0;0
57;2;0.00895691;111.646;0;0
58;4;0.0174786;57.2127;1;100
59;1;0.00519543;192.477;0;0
60;1;0.00513974;194.562;0;0
61;1;0.00506704;197.354;0;0
62;1;0.00521421;191.784;0;0
63;1;0.00550311;181.716;0;0
64;1;0.00517003;193.422;0;0
65;4;0.0170861;58.5272;1;100
66;2;0.00836689;119.519;0;0
67;4;0.0143579;69.6481;0;0
68;1;0.00517842;193.109;0;0
69;4;0.0172707;57.9014;1;100
70;2;0.00864444;115.681;0;0
71;4;0.0169924;58.8499;1;100
72;5;0.018481;54.1097;0;0
73;1;0.00501189;199.525;0;0
74;1;0.00547104;182.781;0;0
75;4;0.015668;63.8244;0;0
76;1;0.00513974;194.562;0;0
77;1;0.00517842;193.109;0;0
78;1;0.00549706;181.916;0;0
79;2;0.00841094;118.893;0;0
80;4;0.0160531;62.2933;0;10
81;3;0.0123943;80.6824;0;0
82;2;0.00907836;110.152;0;0
83;5;0.0201946;49.5181;1;100
84;5;0.0192321;51.9964;1;100
85;1;0.00550311;181.716;0;0
86;5;0.0193658;51.6375;1;100
87;1;0.00514365;194.414;0;0
88;5;0.0209826;47.6585;1;100
89;4;0.0159733;62.6045;0;0
90;1;0.00513079;194.902;0;0
91;4;0.0188381;53.0838;1;100
92;4;0.018891;52.9352;1;100
93;1;0.00519543;192.477;0;0
94;1;0.00523053;191.185;0;0
95;1;0.00517003;193.422;0;0
96;5;0.0210639;47.4746;1;100
97;4;0.0155661;64.2422;0;0
98;2;0.00823832;121.384;0;0
99;5;0.0205862;48.5762;1;100
100;1;0.00551434;181.345;0;0
