N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.00418192;239.125;0;0
2;6;0.011709;85.4047;1;86
3;5;0.0103416;96.6973;0;30
4;2;0.00422685;236.583;0;0
5;1;0.00303735;329.234;0;0
6;5;0.0108164;92.4526;1;100
7;4;0.00773664;129.255;0;2
8;5;0.0100211;99.7895;1;79
9;1;0.00282579;353.883;0;0
10;5;0.0094786;105.501;0;11
11;1;0.00273422;365.735;0;0
12;5;0.00925879;108.006;0;14
13;5;0.010723;93.2573;1;100
14;1;0.00270381;369.848;0;0
15;5;0.00921447;108.525;0;7
16;3;0.00591305;169.118;0;0
17;4;0.00921479;108.521;1;36
18;6;0.0114287;87.4988;0;54
19;5;0.00993869;100.617;0;60
20;2;0.00408753;244.647;0;0
21;2;0.00437323;228.664;0;0
22;6;0.01106;90.4156;0;19
23;1;0.00306767;325.98;0;0
24;1;0.0025751;388.334;0;0
25;2;0.00455589;219.496;0;0
26;5;0.00995945;100.407;0;22
27;2;0.00452342;221.072;0;0
28;3;0.00556464;179.706;0;0
29;3;0.0058199;171.824;0;0
30;1;0.00278319;359.3;0;0
31;2;0.00437242;228.707;0;0
32;6;0.0109173;91.5973;0;11
33;1;0.00285654;350.074;0;0
34;4;0.00886323;112.826;0;24
35;6;0.012624;79.2144;1;100
36;1;0.0030582;326.99;0;0
37;4;0.00829636;120.535;1;89
38;1;0.00290421;344.327;0;0
39;1;0.0025485;392.388;0;0
40;6;0.010447;95.7212;0;5
41;2;0.0042639;234.527;0;0
42;2;0.00419201;238.549;0;0
43;3;0.00647357;154.474;0;21
44;4;0.00799807;125.03;0;0
45;1;0.00254225;393.353;0;0
46;4;0.00733726;136.291;0;0
47;4;0.00967744;103.333;1;100
48;2;0.00475905;210.126;0;0
49;6;0.0112735;88.7036;0;13
50;4;0.00786931;127.076;0;4
51;5;0.00859602;116.333;0;0
52;5;0.00998189;100.181;0;45
53;5;0.00876014;114.153;0;2
54;3;0.00642942;155.535;0;0
55;1;0.00274961;363.688;0;0
56;5;0.0110673;90.3566;1;100
57;4;0.00784415;127.483;0;3
58;1;0.00299396;334.006;0;0
59;2;0.00418372;239.022;0;0
60;1;0.00262708;380.651;0;0
61;3;0.00612388;163.295;0;0
62;5;0.00909853;109.908;0;0
63;1;0.00274961;363.688;0;0
64;3;0.00585846;170.693;0;0
65;5;0.0106594;93.8135;1;100
66;3;0.00627227;159.432;0;0
67;3;0.00593022;168.628;0;0
68;2;0.00443891;225.28;0;0
69;5;0.0100371;99.6308;0;0
70;3;0.00621532;160.893;0;0
71;4;0.00749508;133.421;0;0
72;3;0.00630727;158.547;0;0
73;4;0.00772407;129.465;0;0
74;2;0.00444118;225.165;0;0
