N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.00736766;135.728;0;0
2;1;0.00462085;216.41;0;0
3;4;0.015212;65.7375;1;31
4;2;0.00807671;123.813;0;0
5;3;0.0110421;90.5627;0;6
6;1;0.00481613;207.636;0;0
7;4;0.0134557;74.3181;1;23
8;1;0.0054606;183.13;0;0
9;1;0.00516006;193.796;0;0
10;1;0.00491976;203.262;0;0
11;1;0.00461792;216.548;0;0
12;2;0.00772116;129.514;0;0
13;1;0.0054606;183.13;0;0
14;3;0.0101571;98.4529;0;0
15;4;0.0166549;60.0424;1;100
16;1;0.0054694;182.836;0;0
17;4;0.0140603;71.1224;0;21
18;1;0.0054606;183.13;0;0
19;3;0.00985046;101.518;0;0
20;2;0.00847176;118.039;0;0
21;1;0.00476561;209.837;0;0
22;1;0.00491976;203.262;0;0
23;2;0.00827459;120.852;0;0
24;1;0.00503916;198.446;0;0
25;1;0.00490649;203.812;0;0
26;6;0.0204079;49.0007;1;100
27;3;0.0102996;97.0913;0;0
28;1;0.00462466;216.232;0;0
29;1;0.00494544;202.206;0;0
30;1;0.00461792;216.548;0;0
31;6;0.0210085;47.5997;0;15
32;1;0.00498493;200.605;0;0
33;2;0.00813791;122.882;0;0
34;2;0.00879563;113.693;0;0
35;4;0.0146864;68.0904;0;28
36;5;0.0157087;63.659;0;0
37;4;0.0156053;64.0808;1;100
38;3;0.00999247;100.075;0;0
39;4;0.0131885;75.8235;0;0
40;3;0.0101682;98.346;0;2
41;1;0.00444587;224.928;0;0
42;4;0.0163996;60.9769;1;100
43;3;0.0101417;98.6033;0;0
44;1;0.00457711;218.478;0;0
45;3;0.0109526;91.3027;0;0
46;2;0.00808816;123.638;0;0
47;1;0.00490299;203.957;0;0
48;3;0.0108495;92.1699;0;9
49;1;0.00495135;201.965;0;0
50;2;0.00810418;123.393;0;0
51;5;0.0160802;62.1885;0;1
52;2;0.00777323;128.647;0;0
53;1;0.00498493;200.605;0;0
54;1;0.00439112;227.733;0;0
55;5;0.0166418;60.0896;0;74
56;2;0.0075273;132.85;0;0
57;4;0.0186381;53.6535;1;100
58;1;0.00432911;230.994;0;0
59;4;0.0142152;70.3471;0;0
60;5;0.0163496;61.1635;0;0
61;3;0.010577;94.5443;0;3
62;2;0.00813755;122.887;0;0
63;1;0.00439112;227.733;0;0
64;4;0.0162417;61.5701;1;100
65;1;0.00447621;223.403;0;0
66;4;0.0144805;69.0583;0;70
67;1;0.0054694;182.836;0;0
68;1;0.00474285;210.844;0;0
69;5;0.0183407;54.5235;1;100
70;2;0.00818713;122.143;0;0
71;2;0.00745453;134.147;0;0
72;2;0.00855427;116.901;0;0
73;2;0.00793482;126.027;0;0
74;5;0.0183803;54.406;1;100
75;5;0.016926;59.0807;0;0
76;1;0.00476561;209.837;0;0
77;4;0.0132794;75.3045;0;0
78;4;0.0131033;76.3168;0;10
79;1;0.00490649;203.812;0;0
80;1;0.00494544;202.206;0;0
81;1;0.0054694;182.836;0;0
82;4;0.016093;62.1389;1;100
83;1;0.00503916;198.446;0;0
84;1;0.00495135;201.965;0;0
85;4;0.0186795;53.5346;1;100
86;1;0.00490649;203.812;0;0
87;2;0.00757052;132.091;0;0
88;4;0.0162138;61.6757;1;100
89;4;0.0143549;69.6627;0;0
90;4;0.0160141;62.445;1;100
91;4;0.0152605;65.5288;0;36
92;5;0.0192095;52.0576;1;100
93;4;0.0151227;66.1256;0;54
94;1;0.00490299;203.957;0;0
95;1;0.00516006;193.796;0;0
96;2;0.00727498;137.457;0;0
97;4;0.0172238;58.0591;1;100
98;5;0.016415;60.9199;0;1
99;5;0.0173286;57.7079;1;92
100;5;0.0200382;49.9048;1;100
