N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;7;0.059607;16.7766;0;3
2;3;0.0301334;33.1857;0;0
3;9;0.0743625;13.4476;0;11
4;3;0.0296688;33.7055;0;1
5;7;0.0580113;17.238;0;1
6;3;0.0300216;33.3093;0;0
7;5;0.0454495;22.0025;0;1
8;5;0.0453916;22.0305;0;2
9;6;0.054862;18.2276;0;10
10;3;0.0307984;32.4692;0;0
11;7;0.0592991;16.8637;0;4
12;3;0.029303;34.1262;0;3
13;7;0.0588392;16.9955;0;4
14;5;0.044252;22.5978;0;0
15;6;0.0531407;18.818;0;2
16;4;0.0390037;25.6386;0;0
17;8;0.0682503;14.6519;0;12
18;11;0.0883307;11.3211;0;2
19;5;0.0429868;23.263;0;0
20;7;0.0582884;17.1561;0;1
