N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;5;0.00429108;233.042;0;3
2;2;0.00207911;480.975;0;0
3;5;0.00511311;195.576;1;100
4;2;0.00215284;464.502;0;0
5;2;0.00211605;472.579;0;0
6;2;0.00214591;466.004;0;0
7;1;0.00136475;732.737;0;0
8;3;0.00272236;367.329;0;0
9;1;0.00124763;801.517;0;0
10;4;0.00408447;244.83;1;62
11;1;0.00118549;843.533;0;0
12;4;0.0040512;246.84;0;36
13;4;0.00407714;245.27;0;22
14;4;0.00369698;270.491;0;0
15;4;0.00350767;285.09;0;0
16;5;0.00463246;215.868;0;40
17;2;0.00192884;518.447;0;0
18;2;0.00205558;486.481;0;0
19;5;0.00445172;224.632;0;1
20;4;0.00381305;262.257;0;20
21;2;0.00212872;469.765;0;0
22;4;0.00398453;250.971;0;1
23;1;0.0013684;730.782;0;0
24;1;0.00140868;709.886;0;0
25;2;0.00217009;460.811;0;0
26;4;0.0035547;281.317;0;0
27;2;0.00216782;461.294;0;0
28;4;0.00420367;237.887;0;56
29;2;0.0019499;512.846;0;0
30;1;0.00135376;738.685;0;0
31;1;0.00132229;756.263;0;0
32;1;0.00140868;709.886;0;0
33;1;0.00140154;713.499;0;0
34;3;0.00294597;339.446;0;1
35;5;0.00489153;204.435;1;69
36;2;0.00215841;463.305;0;0
37;5;0.00465623;214.766;0;39
38;5;0.00484526;206.387;0;50
39;5;0.00411054;243.277;0;0
40;6;0.00523032;191.193;0;50
41;4;0.00440552;226.988;1;100
42;4;0.00435382;229.684;1;100
43;6;0.00509282;196.355;0;13
44;1;0.00132333;755.67;0;0
45;4;0.00393977;253.822;0;64
46;2;0.00222083;450.281;0;0
47;2;0.00213855;467.607;0;0
48;2;0.00194018;515.416;0;0
49;5;0.00542639;184.284;1;100
50;1;0.00129652;771.295;0;0
51;1;0.00130234;767.851;0;0
52;4;0.0034907;286.476;0;1
53;3;0.00269051;371.677;0;5
54;3;0.00292821;341.505;0;0
55;4;0.0036407;274.672;0;0
56;3;0.00307924;324.755;0;0
57;1;0.00127332;785.348;0;0
58;1;0.00136934;730.28;0;0
59;1;0.00129456;772.464;0;0
60;2;0.00202017;495.009;0;0
61;4;0.00371721;269.019;0;0
62;2;0.0020697;483.162;0;0
63;1;0.00123797;807.773;0;0
64;1;0.00129989;769.295;0;0
65;4;0.00371825;268.944;0;6
66;4;0.00385682;259.281;0;2
67;5;0.00448391;223.02;0;10
