N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.00224877;444.687;0;0
2;1;0.00245557;407.237;0;0
3;1;0.00232968;429.244;0;0
4;5;0.00924456;108.172;1;58
5;7;0.0104235;95.9375;0;22
6;5;0.00946223;105.683;1;100
7;2;0.00378551;264.165;0;0
8;4;0.00618872;161.584;0;2
9;3;0.00510307;195.96;0;1
10;3;0.00531921;187.998;0;0
11;1;0.0026676;374.868;0;0
12;2;0.00414365;241.333;0;0
13;1;0.00229979;434.822;0;0
14;3;0.00499729;200.109;0;0
15;5;0.00862622;115.926;0;62
16;2;0.00415611;240.609;0;0
17;6;0.0104849;95.3754;1;60
18;3;0.00523429;191.048;0;0
19;4;0.00704161;142.013;0;34
20;3;0.00487741;205.027;0;0
21;3;0.00564955;177.005;0;7
22;3;0.00510754;195.789;0;0
23;1;0.0023339;428.467;0;0
24;2;0.00364876;274.066;0;0
25;2;0.00382206;261.639;0;0
26;5;0.00945503;105.764;0;54
27;1;0.00233999;427.351;0;0
28;2;0.00370241;270.095;0;0
29;1;0.0022861;437.426;0;0
30;5;0.00875356;114.239;1;55
31;5;0.00742344;134.708;0;6
32;1;0.0023499;425.551;0;0
33;6;0.00928679;107.68;0;9
34;3;0.00477974;209.216;0;0
35;2;0.00368196;271.594;0;0
36;5;0.00746009;134.047;0;1
37;5;0.00703418;142.163;0;2
38;2;0.00382012;261.772;0;0
39;5;0.00803954;124.385;0;13
40;6;0.00931092;107.401;1;34
41;6;0.00920884;108.591;0;0
42;1;0.00233054;429.085;0;0
43;3;0.00480511;208.112;0;0
44;10;0.0140702;71.0721;1;44
45;5;0.00851637;117.421;0;54
46;4;0.00661347;151.206;0;0
47;5;0.00854569;117.018;0;44
48;1;0.00254294;393.245;0;0
49;1;0.00292918;341.392;0;0
50;2;0.00341521;292.808;0;0
51;5;0.00783219;127.678;1;28
52;4;0.00656555;152.31;0;1
53;1;0.00228112;438.382;0;0
54;1;0.00267795;373.42;0;0
55;2;0.00400403;249.748;0;0
56;4;0.00713677;140.119;0;32
57;3;0.00509498;196.272;0;0
58;6;0.00879272;113.73;0;0
59;1;0.00240491;415.816;0;0
60;7;0.0124889;80.0713;1;100
61;1;0.00237961;420.238;0;0
62;3;0.00495984;201.619;0;1
