N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;4;0.00717498;139.373;1;100
2;1;0.00222955;448.521;0;0
3;2;0.00330758;302.336;0;0
4;4;0.00701584;142.535;1;100
5;1;0.00226606;441.294;0;0
6;1;0.00224757;444.925;0;0
7;1;0.00210399;475.288;0;0
8;1;0.00222729;448.976;0;0
9;5;0.00883316;113.21;1;100
10;4;0.0077597;128.871;1;100
11;1;0.0021362;468.121;0;0
12;1;0.00209208;477.994;0;0
13;1;0.00222729;448.976;0;0
14;1;0.00194858;513.195;0;0
15;4;0.00766594;130.447;1;100
16;1;0.00226606;441.294;0;0
17;2;0.00356788;280.278;0;0
18;2;0.00370898;269.616;0;0
19;1;0.00219652;455.266;0;0
20;1;0.00208462;479.703;0;0
21;1;0.00219508;455.565;0;0
22;1;0.00223995;446.438;0;0
23;4;0.00766943;130.388;1;100
24;4;0.00640511;156.125;1;100
25;1;0.00226606;441.294;0;0
26;2;0.0034934;286.254;0;0
27;2;0.00362028;276.222;0;0
28;4;0.00708526;141.138;1;100
29;1;0.00223995;446.438;0;0
30;4;0.00661295;151.219;1;100
31;1;0.00212153;471.357;0;0
32;1;0.00224894;444.655;0;0
33;2;0.00348555;286.899;0;0
34;4;0.00698646;143.134;1;100
35;1;0.00222729;448.976;0;0
36;1;0.00226606;441.294;0;0
37;4;0.00760032;131.573;1;100
38;4;0.0069718;143.435;1;100
39;1;0.00196039;510.101;0;0
40;4;0.0077597;128.871;1;100
41;1;0.00212425;470.755;0;0
42;1;0.00203759;490.777;0;0
43;2;0.00333086;300.223;0;0
44;4;0.00650334;153.767;1;87
45;1;0.00222955;448.521;0;0
46;1;0.0022241;449.62;0;0
47;1;0.00222975;448.48;0;0
48;5;0.00724337;138.057;0;0
49;4;0.00775326;128.978;1;100
50;4;0.00715965;139.672;1;100
51;4;0.00775326;128.978;1;100
52;4;0.0078403;127.546;1;100
53;3;0.0047103;212.301;0;0
54;1;0.00209208;477.994;0;0
55;1;0.00221507;451.454;0;0
56;4;0.00670548;149.132;1;100
57;1;0.00222955;448.521;0;0
58;4;0.00701163;142.62;1;100
59;1;0.00222955;448.521;0;0
60;4;0.00766848;130.404;1;100
61;1;0.00203696;490.929;0;0
62;1;0.00223995;446.438;0;0
63;4;0.00654833;152.711;1;100
64;1;0.00194133;515.111;0;0
65;1;0.00211414;473.006;0;0
66;2;0.00369488;270.645;0;0
67;1;0.00194308;514.646;0;0
68;4;0.00645349;154.955;1;100
69;1;0.00219508;455.565;0;0
70;4;0.00751304;133.102;1;100
71;2;0.00369457;270.667;0;0
72;1;0.00224757;444.925;0;0
73;4;0.00765784;130.585;1;100
74;1;0.00212468;470.658;0;0
75;1;0.00223345;447.738;0;0
76;4;0.00648588;154.181;1;100
77;1;0.00221507;451.454;0;0
78;1;0.00226606;441.294;0;0
79;3;0.00462845;216.055;0;0
80;4;0.0066916;149.441;1;100
81;4;0.0065703;152.2;1;100
82;1;0.0022241;449.62;0;0
83;4;0.00676512;147.817;1;100
84;5;0.0088071;113.545;1;100
85;1;0.00210164;475.819;0;0
86;2;0.00344099;290.614;0;0
87;4;0.00766848;130.404;1;100
88;1;0.00209721;476.825;0;0
89;4;0.00722918;138.328;1;100
90;1;0.00221507;451.454;0;0
91;1;0.00194858;513.195;0;0
92;1;0.0022241;449.62;0;0
93;1;0.00188815;529.62;0;0
94;1;0.00203759;490.777;0;0
95;1;0.00209208;477.994;0;0
96;1;0.00222729;448.976;0;0
97;4;0.00593062;168.616;0;0
98;1;0.00223399;447.629;0;0
99;1;0.00222975;448.48;0;0
100;1;0.00208151;480.421;0;0
101;3;0.00420683;237.708;0;0
102;2;0.00342545;291.933;0;0
103;4;0.00561266;178.169;0;0
104;1;0.00210164;475.819;0;0
105;1;0.00222557;449.324;0;0
106;5;0.00877691;113.935;1;100
107;1;0.00212153;471.357;0;0
108;2;0.00350689;285.153;0;0
109;1;0.00208997;478.475;0;0
110;1;0.00208997;478.475;0;0
111;4;0.00651086;153.589;1;100
112;2;0.0033251;300.743;0;0
113;1;0.00219652;455.266;0;0
114;4;0.00768681;130.093;1;100
115;1;0.00211414;473.006;0;0
116;1;0.00209721;476.825;0;0
117;1;0.00188815;529.62;0;0
118;4;0.00631685;158.307;0;0
119;4;0.006883;145.286;1;100
120;1;0.00224894;444.655;0;0
121;4;0.00764282;130.842;1;100
122;5;0.00771712;129.582;1;100
123;1;0.00223345;447.738;0;0
124;1;0.00224894;444.655;0;0
125;1;0.00197392;506.607;0;0
126;5;0.00817369;122.344;1;100
127;4;0.00597745;167.295;0;13
128;4;0.00602847;165.88;1;100
129;4;0.00589892;169.523;0;0
130;1;0.00226606;441.294;0;0
131;1;0.00194133;515.111;0;0
132;7;0.0106083;94.2661;1;100
133;1;0.00226606;441.294;0;0
134;5;0.00789017;126.74;1;100
135;1;0.00222729;448.976;0;0
136;1;0.00223345;447.738;0;0
137;2;0.00345316;289.59;0;0
138;2;0.00358698;278.786;0;0
139;1;0.00224757;444.925;0;0
140;1;0.00212143;471.381;0;0
141;4;0.00636186;157.187;1;100
142;2;0.00330897;302.209;0;0
143;1;0.00224757;444.925;0;0
144;1;0.0022241;449.62;0;0
145;2;0.00345195;289.691;0;0
146;1;0.00222955;448.521;0;0
147;1;0.00206264;484.816;0;0
148;1;0.00222868;448.696;0;0
149;1;0.00219508;455.565;0;0
150;1;0.00221507;451.454;0;0
151;4;0.00768938;130.05;1;100
152;2;0.00369785;270.427;0;0
153;4;0.00661435;151.186;1;100
154;2;0.00367769;271.91;0;0
155;1;0.00224757;444.925;0;0
156;1;0.00199619;500.955;0;0
157;1;0.00212425;470.755;0;0
158;1;0.00212143;471.381;0;0
159;1;0.00212468;470.658;0;0
160;1;0.00194308;514.646;0;0
161;1;0.00203696;490.929;0;0
162;1;0.00208462;479.703;0;0
163;1;0.00222901;448.629;0;0
164;4;0.00707759;141.291;1;100
165;3;0.00477836;209.277;0;0
166;1;0.00198953;502.632;0;0
167;4;0.00764282;130.842;1;100
168;4;0.00750625;133.222;1;100
169;1;0.00222901;448.629;0;0
170;4;0.00687924;145.365;1;100
171;1;0.00221507;451.454;0;0
172;2;0.00366701;272.702;0;0
173;4;0.00723481;138.221;1;100
174;2;0.00324854;307.83;0;0
175;4;0.00715493;139.764;1;100
176;4;0.00650881;153.638;1;100
177;2;0.00347744;287.568;0;0
