N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;3;0.0169254;59.0829;0;0
2;7;0.035151;28.4487;0;13
3;4;0.0215123;46.4851;0;0
4;8;0.0393675;25.4017;0;13
5;6;0.0311873;32.0643;0;10
6;8;0.0396689;25.2086;0;3
7;7;0.035656;28.0458;0;13
8;1;0.00893141;111.964;0;0
9;10;0.0492349;20.3108;1;34
10;5;0.0304789;32.8096;0;33
11;3;0.0173366;57.6815;0;0
12;4;0.0223116;44.8197;0;0
13;7;0.0353119;28.3191;0;1
14;6;0.0322759;30.9829;0;15
15;4;0.0218821;45.6995;0;0
16;2;0.0126198;79.2407;0;0
17;6;0.0328417;30.4491;0;23
18;4;0.0256979;38.9137;0;3
19;4;0.0218873;45.6886;0;1
20;8;0.0418971;23.868;1;60
21;3;0.0174791;57.2112;0;0
22;2;0.012732;78.5424;0;0
23;2;0.0125875;79.4437;0;0
24;2;0.0132396;75.5311;0;0
25;7;0.0359379;27.8258;0;19
26;2;0.0123802;80.7743;0;0
27;7;0.0359211;27.8388;0;31
28;5;0.0260322;38.414;0;6
29;3;0.0174239;57.3924;0;0
30;7;0.035745;27.9759;0;7
31;5;0.0261406;38.2547;0;7
32;1;0.00921081;108.568;0;0
33;5;0.0257496;38.8355;0;1
34;5;0.0264316;37.8334;0;2
35;5;0.0273665;36.541;0;14
36;3;0.0176309;56.7186;0;0
37;4;0.0241209;41.4578;0;17
38;3;0.0167248;59.7914;0;0
39;4;0.0215875;46.323;0;2
40;2;0.013383;74.7218;0;0
