N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;4;0.00886491;112.804;1;100
2;1;0.00290014;344.81;0;0
3;2;0.00473381;211.246;0;0
4;1;0.00288914;346.124;0;0
5;2;0.00464154;215.446;0;0
6;1;0.00293108;341.172;0;0
7;1;0.00289089;345.914;0;0
8;2;0.00475265;210.409;0;0
9;2;0.00487092;205.3;0;0
10;3;0.00619658;161.379;0;0
11;1;0.00294595;339.45;0;0
12;1;0.00310919;321.627;0;0
13;1;0.00306627;326.129;0;0
14;1;0.00293108;341.172;0;0
15;4;0.00814105;122.834;0;0
16;1;0.00286299;349.285;0;0
17;1;0.00289694;345.191;0;0
18;4;0.00958574;104.322;1;100
19;4;0.0107555;92.9753;1;100
20;2;0.00482584;207.218;0;0
21;1;0.00288796;346.265;0;0
22;4;0.00926613;107.92;1;100
23;2;0.00478782;208.863;0;0
24;1;0.00306997;325.736;0;0
25;2;0.00473313;211.277;0;0
26;4;0.00975809;102.479;1;100
27;1;0.00307934;324.745;0;0
28;4;0.00967439;103.366;1;100
29;1;0.00284577;351.399;0;0
30;2;0.00504641;198.161;0;0
31;1;0.00307934;324.745;0;0
32;4;0.0105197;95.0594;1;100
33;1;0.00307641;325.054;0;0
34;4;0.00898654;111.278;0;66
35;4;0.00876944;114.032;0;13
36;2;0.0049601;201.609;0;0
37;1;0.0028672;348.772;0;0
38;1;0.00310919;321.627;0;0
39;1;0.00292366;342.037;0;0
40;1;0.00309133;323.485;0;0
41;1;0.00310919;321.627;0;0
42;1;0.00310919;321.627;0;0
43;2;0.00470927;212.347;0;0
44;4;0.00895492;111.67;0;2
45;4;0.00966884;103.425;1;100
46;4;0.00855468;116.895;0;0
47;2;0.004319;231.535;0;0
48;4;0.0106259;94.11;1;100
49;5;0.0121389;82.3799;1;100
50;1;0.00273725;365.33;0;0
51;1;0.0029053;344.198;0;0
52;4;0.00967823;103.325;1;100
53;5;0.0121061;82.6033;1;100
54;1;0.00288914;346.124;0;0
55;4;0.0107099;93.3713;1;100
56;4;0.00823093;121.493;0;3
57;4;0.0107555;92.9753;1;100
58;4;0.0105557;94.736;1;100
59;1;0.00276288;361.941;0;0
60;4;0.00885126;112.978;1;62
61;2;0.00505002;198.019;0;0
62;3;0.00595438;167.944;0;0
63;4;0.00950097;105.252;1;100
64;4;0.00968262;103.278;1;100
65;4;0.00947028;105.594;1;100
66;3;0.00682924;146.429;0;0
67;1;0.00303941;329.012;0;0
68;1;0.00289694;345.191;0;0
69;1;0.00307934;324.745;0;0
70;1;0.00276065;362.234;0;0
71;1;0.00306878;325.863;0;0
72;2;0.00466456;214.382;0;0
73;1;0.00273725;365.33;0;0
74;4;0.0103815;96.325;1;100
75;1;0.00306997;325.736;0;0
76;1;0.00311889;320.627;0;0
77;5;0.0107755;92.8032;1;100
78;1;0.00293108;341.172;0;0
79;5;0.0114221;87.5497;1;100
80;4;0.00974549;102.612;1;100
81;4;0.00875774;114.185;1;51
82;1;0.00310919;321.627;0;0
83;1;0.00310919;321.627;0;0
84;1;0.00311889;320.627;0;0
85;1;0.00289694;345.191;0;0
86;3;0.00808698;123.655;1;100
87;1;0.00303941;329.012;0;0
88;4;0.00873229;114.517;0;0
89;2;0.00494599;202.184;0;0
90;5;0.0105747;94.5653;1;78
91;1;0.00304876;328.002;0;0
92;4;0.00850354;117.598;0;27
93;4;0.0080426;124.338;0;0
94;1;0.00289136;345.858;0;0
95;5;0.0122961;81.3269;1;100
96;5;0.0119639;83.5846;1;100
97;1;0.00290425;344.323;0;0
98;1;0.00276065;362.234;0;0
99;4;0.00975044;102.559;1;100
100;1;0.00288996;346.026;0;0
101;4;0.00994171;100.586;1;100
102;5;0.0113503;88.1037;1;100
103;4;0.00812249;123.115;0;0
104;1;0.0027593;362.411;0;0
105;1;0.00289136;345.858;0;0
106;1;0.0027593;362.411;0;0
107;1;0.00288796;346.265;0;0
108;1;0.00306878;325.863;0;0
109;1;0.00306878;325.863;0;0
110;4;0.00940645;106.31;1;100
111;1;0.0028703;348.395;0;0
112;5;0.0113371;88.2057;1;100
113;1;0.00292366;342.037;0;0
114;1;0.00289136;345.858;0;0
115;4;0.00883518;113.184;1;100
116;1;0.00290693;344.006;0;0
117;1;0.00306627;326.129;0;0
118;6;0.0135951;73.5561;1;100
119;2;0.00446722;223.853;0;0
120;1;0.00311889;320.627;0;0
121;1;0.00294595;339.45;0;0
122;1;0.00285229;350.596;0;0
123;1;0.0028322;353.082;0;0
124;1;0.00273625;365.463;0;0
125;1;0.00306997;325.736;0;0
126;1;0.0028672;348.772;0;0
127;1;0.00305524;327.307;0;0
128;5;0.0111995;89.2897;1;100
129;4;0.00950071;105.255;1;100
130;4;0.0105694;94.6124;1;100
131;4;0.00972617;102.815;1;100
132;1;0.00286299;349.285;0;0
133;1;0.00307641;325.054;0;0
134;5;0.0123397;81.0395;1;100
135;1;0.00289089;345.914;0;0
136;4;0.00876983;114.027;0;1
137;1;0.00311889;320.627;0;0
138;4;0.010456;95.6386;1;100
139;1;0.00305524;327.307;0;0
140;1;0.00276288;361.941;0;0
141;1;0.0028322;353.082;0;0
142;1;0.00290014;344.81;0;0
143;1;0.00303941;329.012;0;0
144;4;0.00955133;104.697;1;100
145;2;0.00501462;199.417;0;0
146;2;0.00496786;201.294;0;0
147;1;0.00304876;328.002;0;0
148;2;0.00469483;213;0;0
149;1;0.00285229;350.596;0;0
150;1;0.00311889;320.627;0;0
151;1;0.00304876;328.002;0;0
152;1;0.00285223;350.602;0;0
153;1;0.00285223;350.602;0;0
154;1;0.00312465;320.036;0;0
155;1;0.00305524;327.307;0;0
