N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.0036198;276.259;0;0
2;4;0.0122104;81.8975;1;100
3;1;0.00379707;263.361;0;0
4;2;0.00640185;156.205;0;0
5;1;0.00396715;252.07;0;0
6;1;0.00395994;252.529;0;0
7;6;0.0154736;64.6262;1;91
8;4;0.0124953;80.0302;1;100
9;4;0.0134881;74.1392;1;100
10;1;0.00395994;252.529;0;0
11;1;0.00388459;257.427;0;0
12;5;0.0133016;75.1787;0;0
13;4;0.0103746;96.3892;0;7
14;1;0.00374938;266.711;0;0
15;1;0.00354056;282.441;0;0
16;1;0.00352643;283.573;0;0
17;1;0.00367969;271.762;0;0
18;5;0.0152112;65.7408;1;100
19;1;0.00396052;252.492;0;0
20;2;0.00594537;168.198;0;0
21;4;0.0105358;94.9141;0;0
22;4;0.0115529;86.5581;1;100
23;1;0.00374979;266.681;0;0
24;1;0.00400573;249.643;0;0
25;5;0.0149614;66.8388;1;100
26;4;0.0138085;72.4193;1;100
27;1;0.0037314;267.996;0;0
28;1;0.00361486;276.636;0;0
29;4;0.0122253;81.7975;1;100
30;5;0.0157551;63.4716;1;100
31;1;0.00346859;288.302;0;0
32;5;0.0132802;75.2999;1;100
33;5;0.014101;70.9172;1;100
34;4;0.0114789;87.1165;0;9
35;5;0.0140582;71.133;1;100
36;1;0.00366931;272.531;0;0
37;3;0.00764097;130.873;0;0
38;2;0.0064438;155.188;0;0
39;1;0.00400573;249.643;0;0
40;2;0.00621241;160.968;0;0
41;1;0.00388459;257.427;0;0
42;1;0.00379707;263.361;0;0
43;4;0.0124147;80.5495;1;100
44;2;0.0064299;155.523;0;0
45;1;0.00400573;249.643;0;0
46;2;0.00653569;153.006;0;0
47;1;0.00394425;253.534;0;0
48;4;0.0114116;87.6301;0;16
49;5;0.0145243;68.8502;1;100
50;1;0.00365734;273.423;0;0
51;1;0.00332907;300.384;0;0
52;4;0.0113417;88.1705;1;62
53;1;0.00393766;253.958;0;0
54;4;0.0132384;75.5377;1;100
55;4;0.0135957;73.5526;1;100
56;1;0.00372668;268.336;0;0
57;4;0.010844;92.2173;0;0
58;1;0.00400573;249.643;0;0
59;1;0.00360546;277.357;0;0
60;1;0.00373376;267.827;0;0
61;1;0.00374078;267.324;0;0
62;4;0.0125175;79.8882;1;100
63;1;0.00374078;267.324;0;0
64;1;0.00393766;253.958;0;0
65;5;0.0127956;78.1518;0;0
66;1;0.00373116;268.013;0;0
67;1;0.0036681;272.621;0;0
68;1;0.00360546;277.357;0;0
69;1;0.00374979;266.681;0;0
70;1;0.00400573;249.643;0;0
71;1;0.00394425;253.534;0;0
72;1;0.00394425;253.534;0;0
73;1;0.00395362;252.932;0;0
74;1;0.0036198;276.259;0;0
75;1;0.00396052;252.492;0;0
76;2;0.00716532;139.561;0;0
77;1;0.00395362;252.932;0;0
78;1;0.00411669;242.914;0;0
79;2;0.00594537;168.198;0;0
80;2;0.00626134;159.71;0;0
81;2;0.00627525;159.356;0;0
82;5;0.0138068;72.4279;1;100
83;1;0.00346859;288.302;0;0
84;2;0.00559035;178.88;0;0
85;4;0.013593;73.5674;1;100
86;2;0.00642775;155.576;0;0
87;1;0.00393766;253.958;0;0
88;1;0.00400573;249.643;0;0
89;4;0.0128265;77.9633;1;100
90;1;0.0036681;272.621;0;0
91;1;0.00341859;292.518;0;0
92;1;0.00373116;268.013;0;0
93;2;0.00638307;156.664;0;0
94;1;0.00374979;266.681;0;0
95;2;0.00626519;159.612;0;0
96;4;0.0103044;97.046;0;0
97;4;0.0135633;73.7285;1;100
98;4;0.0114057;87.6754;0;29
99;4;0.0138085;72.4193;1;100
100;1;0.00361486;276.636;0;0
101;2;0.00599959;166.678;0;0
102;1;0.00395994;252.529;0;0
103;2;0.0058614;170.608;0;0
104;1;0.00366614;272.767;0;0
105;2;0.00623923;160.276;0;0
106;1;0.00365734;273.423;0;0
107;1;0.00370956;269.574;0;0
108;2;0.00627011;159.487;0;0
109;4;0.0122742;81.472;1;100
110;2;0.00640081;156.23;0;0
111;5;0.0149061;67.0867;1;100
112;1;0.00367969;271.762;0;0
113;4;0.0135192;73.9691;1;100
114;1;0.00373376;267.827;0;0
115;2;0.00631996;158.229;0;0
116;1;0.00396052;252.492;0;0
117;4;0.0136269;73.3841;1;100
118;4;0.0111797;89.4479;0;9
119;4;0.0122196;81.8355;1;100
120;2;0.00628184;159.189;0;0
121;2;0.00579505;172.561;0;0
122;4;0.0125616;79.6075;1;100
123;4;0.0119923;83.3867;1;100
124;1;0.00365734;273.423;0;0
125;1;0.00366931;272.531;0;0
126;4;0.0125164;79.8954;1;100
127;1;0.00354056;282.441;0;0
128;2;0.00581575;171.947;0;0
129;1;0.00396715;252.07;0;0
130;1;0.00370956;269.574;0;0
131;4;0.0118703;84.2441;1;100
132;1;0.00395362;252.932;0;0
133;2;0.00628358;159.145;0;0
134;1;0.00396715;252.07;0;0
135;1;0.00388459;257.427;0;0
136;4;0.0125286;79.8174;1;100
137;1;0.0037314;267.996;0;0
138;4;0.0126021;79.3516;1;100
139;1;0.00374938;266.711;0;0
140;1;0.00372668;268.336;0;0
