N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;4;0.0178774;55.9365;0;27
2;1;0.00633756;157.789;0;0
3;2;0.00947199;105.574;0;0
4;2;0.0101955;98.0828;0;0
5;1;0.00582223;171.756;0;0
6;5;0.0205898;48.5677;0;24
7;2;0.00915191;109.267;0;0
8;6;0.0276549;36.16;1;100
9;4;0.0182822;54.698;1;86
10;5;0.0213808;46.771;0;39
11;1;0.0054774;182.568;0;0
12;4;0.0159726;62.6073;0;0
13;1;0.00581382;172.004;0;0
14;1;0.00579277;172.629;0;0
15;4;0.0160947;62.1323;0;0
16;6;0.0267208;37.424;1;100
17;1;0.00579277;172.629;0;0
18;5;0.0207429;48.2093;0;4
19;2;0.00956304;104.569;0;0
20;3;0.0133647;74.8238;0;1
21;4;0.0228217;43.8179;1;100
22;2;0.00912177;109.628;0;0
23;2;0.00952844;104.949;0;0
24;5;0.0220739;45.3024;0;72
25;4;0.0177724;56.267;0;41
26;1;0.00566044;176.665;0;0
27;4;0.0179596;55.6805;0;0
28;2;0.00966659;103.449;0;0
29;5;0.0211906;47.1907;1;69
30;4;0.0178968;55.8759;1;9
31;4;0.0205896;48.5682;1;100
32;2;0.010111;98.9023;0;0
33;2;0.010111;98.9023;0;0
34;4;0.0186964;53.4861;1;71
35;2;0.00905866;110.392;0;0
36;2;0.0100534;99.4693;0;0
37;2;0.0106974;93.4808;0;0
38;1;0.00625029;159.993;0;0
39;1;0.00579277;172.629;0;0
40;1;0.00625029;159.993;0;0
41;5;0.0231695;43.1601;1;100
42;3;0.0129163;77.4218;0;0
43;1;0.00562756;177.697;0;0
44;4;0.018464;54.1595;0;58
45;4;0.0192753;51.8799;1;100
46;1;0.00581778;171.887;0;0
47;4;0.0185752;53.8353;0;55
48;5;0.0203641;49.106;0;4
49;2;0.00926408;107.944;0;0
50;4;0.0170299;58.7204;0;8
51;1;0.00542393;184.368;0;0
52;4;0.0185542;53.896;0;38
53;3;0.0136517;73.2508;0;0
54;5;0.0205542;48.6519;0;0
55;1;0.00575997;173.612;0;0
56;6;0.0250512;39.9182;1;93
57;1;0.00672461;148.707;0;0
58;1;0.00565164;176.94;0;0
59;3;0.0131918;75.8044;0;0
60;2;0.00995529;100.449;0;0
61;3;0.0132073;75.7159;0;0
62;1;0.00633756;157.789;0;0
63;3;0.0133683;74.8039;0;0
64;2;0.0106706;93.7151;0;0
65;2;0.00928626;107.686;0;0
66;1;0.005971;167.476;0;0
67;2;0.0103642;96.4863;0;0
68;2;0.0103944;96.2058;0;0
69;2;0.00936525;106.778;0;0
70;3;0.0131342;76.1373;0;6
71;1;0.005971;167.476;0;0
72;1;0.00584799;170.999;0;0
73;1;0.00672461;148.707;0;0
74;3;0.0129649;77.1313;0;1
75;1;0.00550973;181.497;0;0
76;2;0.00920937;108.585;0;0
77;2;0.00972484;102.829;0;0
78;1;0.0057986;172.455;0;0
79;1;0.00672461;148.707;0;0
80;4;0.0210003;47.6184;1;100
