N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.00340662;293.546;0;0
2;4;0.00939196;106.474;0;51
3;1;0.00337555;296.248;0;0
4;1;0.00314145;318.325;0;0
5;2;0.00514706;194.286;0;0
6;2;0.00492222;203.161;0;0
7;1;0.00305228;327.624;0;0
8;4;0.00939095;106.486;0;60
9;1;0.00297965;335.61;0;0
10;2;0.00518546;192.847;0;0
11;2;0.00527636;189.524;0;0
12;1;0.00312092;320.419;0;0
13;1;0.00298375;335.149;0;0
14;5;0.0129644;77.1343;1;100
15;1;0.00322696;309.89;0;0
16;2;0.00499117;200.354;0;0
17;4;0.00994053;100.598;1;67
18;4;0.00967375;103.373;0;54
19;2;0.00563459;177.475;0;0
20;1;0.00298207;335.337;0;0
21;1;0.00314526;317.939;0;0
22;1;0.00293329;340.914;0;0
23;4;0.0102749;97.3245;1;100
24;5;0.0129868;77.0011;1;100
25;6;0.0131869;75.8329;1;100
26;1;0.00314526;317.939;0;0
27;4;0.00853959;117.102;0;0
28;2;0.00480085;208.296;0;0
29;4;0.0104057;96.1012;1;100
30;2;0.00519361;192.544;0;0
31;3;0.00712345;140.381;0;0
32;1;0.00322696;309.89;0;0
33;1;0.0032485;307.834;0;0
34;4;0.00885949;112.873;0;0
35;2;0.00504871;198.071;0;0
36;2;0.00519014;192.673;0;0
37;2;0.00489123;204.448;0;0
38;1;0.00314145;318.325;0;0
39;1;0.00289429;345.508;0;0
40;1;0.00340662;293.546;0;0
41;2;0.00509179;196.395;0;0
42;1;0.00337555;296.248;0;0
43;2;0.00536587;186.363;0;0
44;2;0.00511935;195.337;0;0
45;4;0.0096101;104.057;1;100
46;1;0.00307203;325.518;0;0
47;1;0.00298729;334.751;0;0
48;4;0.0100655;99.3494;0;69
49;3;0.00620707;161.107;0;0
50;5;0.0113414;88.1729;0;39
51;1;0.00312334;320.171;0;0
52;4;0.00862161;115.988;0;0
53;1;0.00322696;309.89;0;0
54;1;0.00312875;319.617;0;0
55;4;0.0107571;92.9622;1;100
56;4;0.0089101;112.232;0;0
57;4;0.00962942;103.848;1;86
58;4;0.0116194;86.0631;1;100
59;5;0.0122186;81.8427;1;100
60;1;0.00279519;357.757;0;0
61;1;0.00298729;334.751;0;0
62;1;0.00337555;296.248;0;0
63;1;0.00307614;325.083;0;0
64;3;0.00759893;131.598;0;8
65;2;0.00500707;199.718;0;0
66;4;0.00995192;100.483;1;100
67;2;0.00515718;193.904;0;0
68;6;0.0144691;69.1127;1;100
69;4;0.00923523;108.281;1;48
70;1;0.00314526;317.939;0;0
71;4;0.0102863;97.2168;1;100
72;2;0.00487581;205.094;0;0
73;4;0.00825411;121.152;0;0
74;2;0.0050525;197.922;0;0
75;1;0.00296583;337.174;0;0
76;1;0.00284057;352.043;0;0
77;1;0.00298632;334.86;0;0
78;4;0.0092084;108.596;0;32
79;4;0.00964151;103.718;0;46
80;1;0.00300792;332.455;0;0
81;2;0.00484241;206.509;0;0
82;1;0.00312092;320.419;0;0
83;2;0.00518892;192.718;0;0
84;3;0.00708502;141.143;0;0
85;2;0.00472988;211.422;0;0
86;5;0.0134674;74.2534;1;100
87;2;0.00514358;194.417;0;0
88;1;0.00307641;325.054;0;0
89;4;0.00962153;103.934;0;52
90;1;0.00321961;310.596;0;0
91;2;0.00561431;178.116;0;0
92;3;0.00680279;146.999;0;0
93;3;0.00731923;136.626;0;6
94;2;0.00551587;181.295;0;0
95;1;0.00314145;318.325;0;0
96;1;0.00300792;332.455;0;0
97;1;0.00315588;316.868;0;0
98;4;0.00938825;106.516;1;20
99;1;0.00315588;316.868;0;0
100;1;0.00299891;333.454;0;0
101;5;0.00990283;100.981;0;8
102;1;0.00280564;356.425;0;0
103;1;0.00305228;327.624;0;0
104;5;0.0113876;87.8147;1;100
105;4;0.00889087;112.475;0;35
106;4;0.00970077;103.085;0;35
107;2;0.00513482;194.749;0;0
108;2;0.00503853;198.471;0;0
109;4;0.0108753;91.9514;1;100
110;4;0.00950897;105.164;0;0
111;5;0.011426;87.5194;0;73
112;1;0.00280564;356.425;0;0
113;3;0.00637177;156.942;0;0
114;1;0.00314382;318.085;0;0
115;5;0.0105686;94.62;0;3
116;3;0.00684885;146.01;0;0
117;2;0.00505753;197.725;0;0
118;4;0.0104395;95.7905;1;100
119;4;0.00887073;112.73;0;1
120;1;0.00312875;319.617;0;0
121;1;0.00307614;325.083;0;0
122;1;0.0032485;307.834;0;0
123;5;0.0109276;91.5114;1;60
124;1;0.00322338;310.234;0;0
125;1;0.00340662;293.546;0;0
126;4;0.00882767;113.28;0;5
127;1;0.00307203;325.518;0;0
128;1;0.00301466;331.713;0;0
129;1;0.00304986;327.884;0;0
130;5;0.0125802;79.4897;1;100
131;5;0.012179;82.1089;1;100
132;2;0.00539411;185.387;0;0
133;2;0.00520442;192.144;0;0
134;1;0.00301466;331.713;0;0
135;2;0.00525844;190.17;0;0
136;2;0.00513755;194.645;0;0
137;4;0.0103118;96.9767;1;100
138;2;0.00519258;192.582;0;0
139;3;0.00712175;140.415;0;1
140;1;0.00322338;310.234;0;0
141;1;0.0028734;348.02;0;0
142;4;0.0089556;111.662;1;65
143;1;0.00321961;310.596;0;0
144;1;0.00314871;317.59;0;0
145;5;0.0100634;99.3697;0;0
146;4;0.0114732;87.1597;1;100
147;4;0.0100448;99.5537;1;100
148;2;0.00484753;206.291;0;0
149;1;0.00314382;318.085;0;0
150;4;0.00923464;108.288;1;54
151;4;0.0107393;93.1155;1;100
152;4;0.00954507;104.766;0;0
153;1;0.00314871;317.59;0;0
154;1;0.00299317;334.094;0;0
155;5;0.0109876;91.012;0;2
156;4;0.0103827;96.3144;1;100
157;3;0.00673149;148.556;0;0
158;3;0.00730406;136.91;1;3
159;2;0.00520068;192.283;0;0
160;1;0.00312334;320.171;0;0
