N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;6;0.0351773;28.4274;0;0
2;1;0.00788918;126.756;0;0
3;2;0.015016;66.5958;0;0
4;1;0.00850888;117.524;0;0
5;2;0.01289;77.5792;0;0
6;2;0.0132784;75.3102;0;0
7;4;0.0235176;42.5214;0;0
8;1;0.00770789;129.737;0;0
9;1;0.00783026;127.71;0;0
10;3;0.0243032;41.1469;1;100
11;2;0.0141926;70.4591;0;0
12;4;0.0309159;32.3458;1;100
13;4;0.0313056;31.9431;1;100
14;1;0.00868742;115.109;0;0
15;1;0.00906963;110.258;0;0
16;4;0.0257265;38.8704;1;100
17;1;0.00788918;126.756;0;0
18;4;0.0275159;36.3426;1;100
19;2;0.0132194;75.6462;0;0
20;5;0.0311079;32.1462;1;100
21;5;0.0289641;34.5255;0;0
22;1;0.0080613;124.05;0;0
23;1;0.00868742;115.109;0;0
24;4;0.0272044;36.7588;1;100
25;2;0.014092;70.9625;0;0
26;1;0.00915245;109.26;0;0
27;1;0.00906963;110.258;0;0
28;2;0.0148907;67.1562;0;0
29;2;0.014379;69.5459;0;0
30;1;0.00938589;106.543;0;0
31;1;0.00906963;110.258;0;0
32;5;0.0328327;30.4575;1;100
33;5;0.0294169;33.9941;0;0
34;1;0.0080613;124.05;0;0
35;5;0.0306346;32.6428;1;100
36;2;0.014092;70.9625;0;0
37;2;0.0130971;76.353;0;0
38;1;0.00850888;117.524;0;0
39;4;0.0309159;32.3458;1;100
40;1;0.00834714;119.802;0;0
41;1;0.00808155;123.739;0;0
42;1;0.00906963;110.258;0;0
43;4;0.0291173;34.3439;1;100
44;1;0.00808155;123.739;0;0
45;5;0.0327135;30.5684;1;100
46;6;0.0380413;26.2872;1;100
47;2;0.0132692;75.3626;0;0
48;1;0.00783026;127.71;0;0
49;1;0.00828092;120.759;0;0
50;1;0.00828092;120.759;0;0
51;4;0.0282771;35.3643;1;100
52;4;0.0263665;37.927;1;100
53;1;0.00915245;109.26;0;0
54;1;0.00915245;109.26;0;0
55;2;0.0126913;78.7938;0;0
56;1;0.00810288;123.413;0;0
57;1;0.00938589;106.543;0;0
58;5;0.0313545;31.8934;1;100
59;1;0.00906963;110.258;0;0
60;1;0.00906963;110.258;0;0
