N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;5;0.00430625;232.221;0;39
2;4;0.00439312;227.629;1;100
3;5;0.00552973;180.841;1;100
4;4;0.00357128;280.012;0;0
5;4;0.00370617;269.82;0;0
6;4;0.00381854;261.88;0;3
7;1;0.00131441;760.795;0;0
8;2;0.00227171;440.197;0;0
9;3;0.0028095;355.935;0;13
10;2;0.00210781;474.426;0;0
11;4;0.00374075;267.326;0;0
12;4;0.00395921;252.576;0;34
13;4;0.0036003;277.755;0;0
14;5;0.00511077;195.665;1;100
15;2;0.00221367;451.739;0;0
16;6;0.00505015;198.014;0;2
17;1;0.00142759;700.483;0;0
18;2;0.00214984;465.15;0;0
19;3;0.00282221;354.332;0;0
20;2;0.00229752;435.252;0;0
21;3;0.00277433;360.447;0;0
22;3;0.0027822;359.428;0;0
23;1;0.00141528;706.576;0;0
24;4;0.00415308;240.785;1;76
25;4;0.00325729;307.004;0;0
26;3;0.0030829;324.37;0;0
27;1;0.00151004;662.234;0;0
28;4;0.00347348;287.896;0;0
29;2;0.00206989;483.117;0;0
30;1;0.00118501;843.876;0;0
31;3;0.00297446;336.195;0;0
32;5;0.00395771;252.671;0;2
33;5;0.00476524;209.853;1;66
34;6;0.00586474;170.511;1;100
35;2;0.00212821;469.879;0;0
36;1;0.00132906;752.409;0;0
37;6;0.00557477;179.379;1;59
38;1;0.00150787;663.185;0;0
39;1;0.00138595;721.525;0;0
40;2;0.00234437;426.554;0;0
41;4;0.0040921;244.373;0;10
42;1;0.00122266;817.886;0;0
43;1;0.00141535;706.539;0;0
44;2;0.0020356;491.257;0;0
45;3;0.00333724;299.649;0;3
46;1;0.00139934;714.621;0;0
47;4;0.003555;281.294;0;0
48;4;0.00393173;254.341;0;47
49;4;0.00398656;250.843;0;0
50;1;0.00124295;804.538;0;0
51;2;0.00209065;478.321;0;0
52;5;0.00462843;216.056;0;0
53;2;0.00230763;433.345;0;0
54;4;0.00379472;263.524;0;0
55;2;0.00208103;480.531;0;0
56;2;0.00212486;470.62;0;0
57;5;0.0053079;188.398;1;100
58;2;0.00202478;493.881;0;0
59;2;0.00210222;475.686;0;0
60;1;0.00129478;772.331;0;0
61;2;0.0021365;468.056;0;0
62;1;0.00117595;850.379;0;0
63;2;0.00235993;423.741;0;0
64;5;0.00418495;238.951;0;0
65;4;0.00403618;247.759;0;26
66;4;0.00344278;290.463;0;1
67;1;0.00121005;826.411;0;0
68;7;0.00632801;158.028;1;92
69;6;0.00505916;197.661;0;5
70;5;0.00493292;202.72;1;91
71;2;0.00201497;496.285;0;0
72;1;0.00122326;817.486;0;0
73;1;0.00127507;784.271;0;0
74;6;0.00598375;167.119;1;100
75;1;0.00125504;796.787;0;0
76;4;0.00432548;231.188;1;100
77;1;0.00131462;760.674;0;0
78;7;0.00643572;155.383;1;100
79;1;0.00129657;771.268;0;0
80;1;0.0013016;768.285;0;0
81;3;0.00280996;355.877;0;0
82;3;0.00281828;354.826;0;0
83;6;0.0050652;197.426;0;15
84;2;0.00204368;489.313;0;0
85;5;0.00553514;180.664;1;100
86;4;0.00363987;274.735;0;0
87;1;0.00118501;843.876;0;0
88;2;0.00204919;487.998;0;0
89;5;0.00498833;200.468;0;35
90;1;0.00143135;698.639;0;0
91;2;0.00219476;455.63;0;0
92;1;0.00139934;714.621;0;0
93;6;0.0055665;179.646;0;24
94;4;0.00416966;239.828;0;78
95;1;0.0013438;744.156;0;0
96;4;0.00404317;247.33;0;41
97;1;0.00130665;765.317;0;0
98;5;0.00439632;227.463;0;10
99;2;0.0021094;474.069;0;0
100;2;0.00209004;478.459;0;0
101;1;0.00134774;741.985;0;0
102;2;0.0022142;451.63;0;0
103;6;0.00507474;197.055;0;8
104;5;0.00479046;208.748;1;20
105;5;0.00425858;234.82;0;0
106;1;0.00136955;730.169;0;0
107;5;0.00398284;251.077;0;1
