N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;3;0.0368433;27.142;0;0
2;4;0.0462656;21.6143;0;2
3;7;0.0774661;12.9089;0;3
4;4;0.0475878;21.0138;0;4
5;4;0.0469708;21.2898;0;0
6;6;0.0669302;14.9409;0;0
7;5;0.0595435;16.7944;0;6
8;3;0.0379714;26.3356;0;0
9;4;0.0466747;21.4249;0;0
10;5;0.0567955;17.607;0;2
11;6;0.0711256;14.0596;0;35
12;9;0.10361;9.65162;1;84
13;2;0.0274077;36.486;0;0
14;1;0.0172854;57.8525;0;0
15;2;0.0278127;35.9548;0;0
16;3;0.0379351;26.3608;0;0
17;5;0.0602151;16.6071;0;12
18;4;0.0478701;20.8899;0;2
19;4;0.0465348;21.4893;0;0
20;3;0.0371551;26.9142;0;0
