N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.00393839;253.911;0;0
2;4;0.00886739;112.773;1;100
3;3;0.00535478;186.749;0;0
4;1;0.00288993;346.029;0;0
5;3;0.00626158;159.704;0;0
6;6;0.0118875;84.1223;1;100
7;1;0.00285255;350.563;0;0
8;4;0.00671604;148.897;0;0
9;3;0.00559662;178.679;0;0
10;3;0.00631072;158.46;0;1
11;1;0.00276096;362.193;0;0
12;5;0.0108078;92.5257;1;100
13;2;0.00410159;243.808;0;0
14;5;0.00869377;115.025;0;11
15;2;0.00415977;240.398;0;0
16;1;0.00268847;371.959;0;0
17;2;0.0043355;230.654;0;0
18;6;0.0110358;90.6141;0;25
19;2;0.00384984;259.751;0;0
20;7;0.0129455;77.247;1;89
21;2;0.00410973;243.325;0;0
22;1;0.00282182;354.381;0;0
23;6;0.0114454;87.3711;1;74
24;2;0.00471381;212.143;0;0
25;1;0.00276096;362.193;0;0
26;5;0.00880992;113.508;0;1
27;4;0.00691487;144.616;0;6
28;6;0.0104719;95.4936;0;17
29;4;0.00775045;129.025;0;3
30;1;0.00288993;346.029;0;0
31;1;0.00260151;384.392;0;0
32;5;0.00906355;110.332;0;1
33;1;0.00269445;371.134;0;0
34;2;0.00431502;231.748;0;0
35;4;0.0091879;108.839;1;100
36;8;0.0133473;74.9215;0;68
37;1;0.00285255;350.563;0;0
38;1;0.00277483;360.383;0;0
39;4;0.0069776;143.316;0;2
40;1;0.00274589;364.181;0;0
41;4;0.0068508;145.968;0;2
42;4;0.00781745;127.919;0;7
43;2;0.00399375;250.391;0;0
44;4;0.00940329;106.346;0;0
45;3;0.00569987;175.443;0;0
46;6;0.00986098;101.41;0;1
47;5;0.00978828;102.163;0;85
48;2;0.0040166;248.967;0;0
49;2;0.00433636;230.608;0;0
50;4;0.00690206;144.884;0;1
51;3;0.00521986;191.576;0;0
52;3;0.00549974;181.827;0;0
53;2;0.0040339;247.899;0;0
54;1;0.00282182;354.381;0;0
55;5;0.00824023;121.356;0;1
56;5;0.00919712;108.73;1;21
57;7;0.0123788;80.7833;1;97
58;4;0.00823984;121.362;0;46
59;6;0.0105047;95.1951;0;13
60;4;0.00669459;149.374;0;0
61;6;0.0107425;93.0879;1;69
62;5;0.0086845;115.148;0;0
63;6;0.0127651;78.3386;1;100
64;6;0.0110762;90.2834;0;33
65;6;0.00983446;101.683;0;0
66;4;0.00681472;146.741;0;0
67;5;0.00824808;121.24;0;0
68;1;0.00282126;354.451;0;0
69;6;0.0103988;96.1651;0;5
70;7;0.012148;82.318;0;12
71;6;0.0107285;93.2093;0;66
72;2;0.00401774;248.896;0;0
73;7;0.0113333;88.2356;0;14
74;2;0.00401687;248.95;0;0
75;3;0.00527813;189.461;0;0
76;5;0.0085921;116.386;0;1
77;3;0.00529513;188.853;0;0
78;4;0.00757707;131.977;0;3
79;2;0.00407182;245.59;0;0
80;5;0.00875184;114.262;0;1
81;4;0.00693316;144.234;0;0
82;5;0.011265;88.7703;1;100
83;5;0.010335;96.7588;1;100
84;2;0.00500711;199.716;0;0
85;2;0.00413025;242.116;0;0
86;1;0.00262156;381.453;0;0
87;2;0.00399421;250.363;0;0
88;2;0.00500409;199.837;0;0
89;4;0.00817256;122.361;0;21
90;2;0.0045623;219.187;0;0
91;1;0.00267417;373.948;0;0
92;8;0.014063;71.1088;1;87
93;2;0.00438646;227.974;0;0
94;2;0.00425198;235.185;0;0
95;2;0.00411958;242.743;0;0
96;2;0.00487391;205.174;0;0
97;5;0.0107262;93.2295;1;100
98;5;0.00931537;107.35;1;57
99;4;0.0078019;128.174;0;19
100;1;0.00277483;360.383;0;0
101;3;0.00554403;180.374;0;0
102;1;0.00272526;366.938;0;0
103;5;0.00924006;108.224;1;64
104;3;0.00558474;179.059;0;0
105;4;0.00776128;128.845;0;16
106;1;0.00271406;368.451;0;0
107;2;0.00417902;239.291;0;0
108;1;0.00244064;409.729;0;0
109;4;0.00748846;133.539;0;0
110;1;0.00282126;354.451;0;0
111;1;0.00245738;406.938;0;0
112;6;0.00976513;102.405;0;0
113;1;0.00255894;390.787;0;0
114;4;0.00781625;127.939;0;4
115;2;0.00419603;238.321;0;0
116;1;0.00251023;398.37;0;0
117;2;0.0042986;232.634;0;0
118;4;0.00704295;141.986;0;1
119;4;0.00836029;119.613;0;62
120;4;0.00753615;132.694;0;10
121;1;0.00274589;364.181;0;0
122;2;0.00419182;238.56;0;0
123;1;0.00250663;398.942;0;0
124;2;0.0042284;236.496;0;0
125;5;0.00893031;111.978;0;1
126;4;0.00841297;118.864;1;60
127;2;0.00393054;254.418;0;0
128;1;0.00269445;371.134;0;0
129;4;0.00739804;135.171;0;0
130;7;0.0117965;84.7712;0;7
131;4;0.00748381;133.622;0;1
132;2;0.00403312;247.947;0;0
133;3;0.00539188;185.464;0;0
134;1;0.00258447;386.927;0;0
135;3;0.00584128;171.195;0;1
136;6;0.0111016;90.077;1;94
137;3;0.00583603;171.349;0;7
138;3;0.00539169;185.471;0;0
139;3;0.00553987;180.51;0;0
140;2;0.00437501;228.571;0;0
141;4;0.00886476;112.806;1;100
142;5;0.00814607;122.759;0;0
143;4;0.00740962;134.96;0;3
144;3;0.00591042;169.193;0;0
145;5;0.00902851;110.76;0;22
146;2;0.00418266;239.083;0;0
147;2;0.00421684;237.144;0;0
148;4;0.00795712;125.674;0;0
149;2;0.00441126;226.693;0;0
150;1;0.00262156;381.453;0;0
151;2;0.00401138;249.291;0;0
152;1;0.0029357;340.634;0;0
153;2;0.00506244;197.533;0;0
154;4;0.00690509;144.821;0;0
155;1;0.00250831;398.675;0;0
156;1;0.00250945;398.493;0;0
157;2;0.00438501;228.049;0;0
158;1;0.00243169;411.237;0;0
159;2;0.00402933;248.18;0;0
160;2;0.00400492;249.693;0;0
