N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;6;0.0302283;33.0816;0;1
2;4;0.0231407;43.2139;0;4
3;6;0.0309;32.3625;0;1
4;5;0.0255472;39.1432;0;1
5;8;0.0424841;23.5382;0;52
6;2;0.0130545;76.602;0;0
7;2;0.0130285;76.7551;0;0
8;4;0.0219202;45.62;0;0
9;3;0.0176852;56.5445;0;0
10;1;0.00826394;121.008;0;0
11;5;0.0277729;36.0063;0;13
12;6;0.0311691;32.083;0;0
13;4;0.0220738;45.3027;0;3
14;3;0.0177561;56.3186;0;0
15;5;0.0259815;38.4889;0;3
16;3;0.0173376;57.6781;0;0
17;2;0.0132615;75.4065;0;0
18;6;0.0309679;32.2915;0;4
19;6;0.0308647;32.3995;0;2
20;7;0.0349276;28.6307;0;3
21;2;0.0126954;78.7684;0;0
22;6;0.0321029;31.1498;0;11
23;2;0.0129633;77.1411;0;0
24;6;0.0321675;31.0873;0;24
25;4;0.0221127;45.2229;0;2
26;5;0.0260825;38.3399;0;1
27;6;0.0311559;32.0967;0;4
28;4;0.0221315;45.1845;0;0
29;1;0.00837533;119.398;0;0
30;8;0.0435325;22.9713;1;58
31;5;0.0274431;36.439;0;11
32;6;0.0324287;30.8369;0;17
33;5;0.025768;38.8078;0;4
34;7;0.0357405;27.9795;0;13
35;4;0.0214585;46.6015;0;0
36;4;0.0222365;44.9712;0;0
37;6;0.0317171;31.5287;0;3
38;4;0.0214021;46.7243;0;0
39;6;0.0330294;30.2761;0;24
40;5;0.0270914;36.9122;0;13
