N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;4;0.00966295;103.488;1;100
2;2;0.00421268;237.379;0;0
3;4;0.00772574;129.437;0;26
4;4;0.0094803;105.482;1;100
5;4;0.00798769;125.193;1;100
6;1;0.00242441;412.472;0;0
7;1;0.00280925;355.967;0;0
8;2;0.00427361;233.994;0;0
9;1;0.00243304;411.008;0;0
10;4;0.00847315;118.02;1;100
11;1;0.00276456;361.721;0;0
12;2;0.00440101;227.221;0;0
13;1;0.00254185;393.415;0;0
14;1;0.00275276;363.272;0;0
15;2;0.00457366;218.643;0;0
16;4;0.00941369;106.228;1;100
17;4;0.00826988;120.921;1;100
18;1;0.00275041;363.582;0;0
19;2;0.0045087;221.794;0;0
20;1;0.00275276;363.272;0;0
21;4;0.00948188;105.464;1;100
22;1;0.00272839;366.516;0;0
23;1;0.00260726;383.544;0;0
24;1;0.00278658;358.863;0;0
25;1;0.00264288;378.375;0;0
26;1;0.00256587;389.731;0;0
27;1;0.00275276;363.272;0;0
28;2;0.00445556;224.438;0;0
29;1;0.00261998;381.683;0;0
30;1;0.00256029;390.581;0;0
31;1;0.00277079;360.908;0;0
32;5;0.011019;90.7524;1;100
33;4;0.00969059;103.193;1;100
34;1;0.00261062;383.05;0;0
35;1;0.00248176;402.939;0;0
36;1;0.00276456;361.721;0;0
37;4;0.00958391;104.341;1;100
38;2;0.00382399;261.507;0;0
39;4;0.00724176;138.088;0;0
40;1;0.00255054;392.073;0;0
41;1;0.00280338;356.713;0;0
42;1;0.00278658;358.863;0;0
43;1;0.00275041;363.582;0;0
44;3;0.00578546;172.847;0;0
45;1;0.002625;380.953;0;0
46;4;0.0094803;105.482;1;100
47;1;0.00264288;378.375;0;0
48;4;0.00950961;105.157;1;100
49;1;0.00278658;358.863;0;0
50;2;0.00396921;251.94;0;0
51;1;0.00275276;363.272;0;0
52;1;0.002625;380.953;0;0
53;1;0.00255054;392.073;0;0
54;4;0.0095168;105.077;1;100
55;5;0.00895452;111.675;0;0
56;4;0.00966295;103.488;1;100
57;4;0.00797219;125.436;1;100
58;1;0.00259919;384.735;0;0
59;1;0.00275041;363.582;0;0
60;1;0.00256029;390.581;0;0
61;1;0.00278326;359.29;0;0
