N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;6;0.0110101;90.8259;0;4
2;1;0.0029542;338.501;0;0
3;1;0.00309807;322.781;0;0
4;1;0.00310155;322.419;0;0
5;2;0.00465113;215.001;0;0
6;2;0.00518926;192.706;0;0
7;6;0.0115794;86.3599;1;34
8;4;0.00891569;112.162;0;2
9;8;0.0165692;60.3528;1;100
10;1;0.00287363;347.992;0;0
11;3;0.00643038;155.512;0;0
12;2;0.00452473;221.007;0;0
13;2;0.00498968;200.414;0;0
14;2;0.00466683;214.278;0;0
15;2;0.00481549;207.663;0;0
16;1;0.00279984;357.164;0;0
17;1;0.00276687;361.419;0;0
18;5;0.0102297;97.755;0;10
19;4;0.00844898;118.357;0;0
20;1;0.00309807;322.781;0;0
21;5;0.00988645;101.148;0;0
22;1;0.00312146;320.363;0;0
23;1;0.00304393;328.523;0;0
24;2;0.00448935;222.749;0;0
25;1;0.00269798;370.647;0;0
26;5;0.0109549;91.2832;0;48
27;3;0.00643272;155.455;0;0
28;2;0.00484234;206.512;0;0
29;2;0.00491556;203.436;0;0
30;2;0.00525876;190.159;0;0
31;1;0.00308284;324.376;0;0
32;1;0.0029542;338.501;0;0
33;2;0.00449339;222.549;0;0
34;5;0.0123908;80.7054;1;100
35;1;0.00274971;363.675;0;0
36;2;0.00503849;198.472;0;0
37;2;0.0050758;197.013;0;0
38;5;0.0118216;84.591;1;100
39;4;0.00852819;117.258;0;0
40;3;0.00625887;159.773;0;0
41;4;0.00978587;102.188;1;100
42;5;0.00983154;101.713;0;2
43;5;0.0116047;86.1722;1;100
44;4;0.00911118;109.755;0;8
45;3;0.00610864;163.702;0;0
46;4;0.0100957;99.0518;1;100
47;3;0.00655763;152.494;0;0
48;2;0.00469171;213.142;0;0
49;1;0.00304393;328.523;0;0
50;3;0.00574457;174.077;0;0
51;1;0.00313342;319.14;0;0
52;1;0.00306007;326.79;0;0
53;1;0.00282767;353.648;0;0
54;1;0.00275856;362.508;0;0
55;2;0.00439622;227.468;0;0
56;4;0.0103058;97.0327;1;100
57;2;0.00485294;206.061;0;0
58;1;0.00304393;328.523;0;0
59;3;0.00633762;157.788;0;0
60;2;0.00544218;183.75;0;0
61;2;0.00426949;234.22;0;0
62;4;0.0101674;98.3535;1;100
63;1;0.00274202;364.695;0;0
64;4;0.0090014;111.094;0;4
65;5;0.0111187;89.9389;1;100
66;4;0.0101838;98.1955;1;100
67;2;0.00468354;213.514;0;0
68;1;0.00290057;344.76;0;0
69;2;0.00460087;217.35;0;0
70;5;0.0108373;92.2737;0;14
71;3;0.00673141;148.557;0;3
72;1;0.00306007;326.79;0;0
73;1;0.00279494;357.789;0;0
74;6;0.0129405;77.2767;1;96
75;2;0.00441566;226.467;0;0
76;1;0.00312748;319.746;0;0
77;1;0.0028606;349.578;0;0
78;1;0.00313342;319.14;0;0
79;2;0.0048868;204.633;0;0
80;2;0.00500195;199.922;0;0
81;2;0.00474281;210.845;0;0
82;4;0.0103338;96.7702;1;100
83;1;0.003017;331.455;0;0
84;2;0.00544635;183.609;0;0
85;5;0.011196;89.3174;0;73
86;2;0.00523326;191.085;0;0
87;2;0.00486542;205.532;0;0
88;6;0.0131114;76.2698;1;86
89;1;0.00294717;339.308;0;0
90;5;0.010322;96.8805;0;2
91;5;0.0116186;86.0689;1;100
