N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.00400589;249.632;0;0
2;1;0.00269292;371.344;0;0
3;1;0.00268559;372.357;0;0
4;1;0.00249136;401.387;0;0
5;3;0.00512439;195.145;0;0
6;5;0.00844;118.483;1;58
7;1;0.00270586;369.568;0;0
8;2;0.00396872;251.97;0;0
9;1;0.00270586;369.568;0;0
10;1;0.00230634;433.587;0;0
11;1;0.00246926;404.979;0;0
12;1;0.00234429;426.568;0;0
13;5;0.00760805;131.44;0;0
14;5;0.0101133;98.8795;1;100
15;2;0.00409403;244.258;0;0
16;5;0.00878593;113.818;1;99
17;4;0.00710783;140.69;0;2
18;4;0.00920404;108.648;1;100
19;3;0.0050248;199.013;0;0
20;1;0.00225851;442.769;0;0
21;1;0.00226446;441.606;0;0
22;1;0.00237738;420.632;0;0
23;2;0.00365624;273.505;0;0
24;4;0.00881528;113.439;1;100
25;4;0.00786966;127.07;1;100
26;2;0.00394797;253.295;0;0
27;1;0.00237867;420.402;0;0
28;1;0.00223392;447.644;0;0
29;5;0.00852552;117.295;1;100
30;4;0.00659664;151.592;0;0
31;1;0.00227689;439.196;0;0
32;4;0.00709889;140.867;0;22
33;7;0.0113864;87.8241;1;72
34;1;0.00246926;404.979;0;0
35;3;0.00496031;201.6;0;0
36;4;0.00712688;140.314;0;33
37;5;0.00874604;114.337;1;100
38;1;0.00225303;443.847;0;0
39;4;0.00827534;120.841;1;100
40;2;0.00344285;290.457;0;0
41;1;0.00227309;439.93;0;0
42;1;0.00228935;436.806;0;0
43;4;0.00718219;139.233;0;12
44;3;0.00533549;187.424;0;0
45;2;0.0038992;256.463;0;0
46;1;0.00214867;465.404;0;0
47;3;0.00546472;182.992;0;2
48;1;0.00236783;422.327;0;0
49;2;0.00401685;248.951;0;0
50;1;0.0021848;457.708;0;0
51;1;0.00268559;372.357;0;0
52;6;0.00962138;103.935;0;0
53;3;0.00535218;186.84;0;0
54;1;0.00223392;447.644;0;0
55;2;0.00367311;272.249;0;0
56;1;0.00250851;398.643;0;0
57;2;0.00404614;247.149;0;0
58;1;0.00269292;371.344;0;0
59;2;0.00365292;273.754;0;0
60;4;0.00638731;156.56;0;3
61;1;0.00225241;443.969;0;0
62;6;0.01142;87.5658;1;100
63;6;0.00976346;102.423;1;97
64;4;0.00910868;109.785;1;100
65;2;0.00376229;265.796;0;0
66;2;0.003661;273.149;0;0
67;1;0.00235126;425.303;0;0
68;4;0.00750318;133.277;1;43
69;2;0.00362066;276.193;0;0
70;2;0.00407637;245.316;0;0
71;1;0.00230478;433.882;0;0
72;5;0.00898171;111.337;1;33
73;1;0.00236783;422.327;0;0
74;1;0.00230634;433.587;0;0
75;2;0.00373442;267.779;0;0
76;5;0.00825805;121.094;0;0
77;4;0.00660045;151.505;0;0
78;3;0.00477015;209.637;0;0
79;6;0.0104101;96.0608;1;100
80;2;0.00349466;286.151;0;0
81;2;0.00382897;261.167;0;0
82;2;0.00379041;263.824;0;0
83;2;0.00373648;267.631;0;0
84;2;0.00396017;252.514;0;0
85;5;0.00822747;121.544;0;8
86;2;0.00360389;277.478;0;0
87;4;0.00744874;134.251;0;42
88;4;0.00665578;150.245;0;0
89;1;0.00262325;381.207;0;0
90;1;0.00222476;449.487;0;0
91;2;0.00387038;258.372;0;0
92;1;0.00270586;369.568;0;0
93;4;0.00827415;120.858;1;100
94;1;0.00227396;439.762;0;0
95;3;0.00514956;194.191;0;0
96;1;0.00225303;443.847;0;0
97;4;0.00732849;136.454;0;47
98;2;0.00352885;283.378;0;0
99;2;0.00400982;249.388;0;0
100;2;0.00390294;256.217;0;0
101;7;0.0114983;86.9694;1;96
102;6;0.00973619;102.71;0;19
103;2;0.00395069;253.12;0;0
104;7;0.012804;78.1003;1;100
105;1;0.00238687;418.959;0;0
106;1;0.00237867;420.402;0;0
107;1;0.00213263;468.904;0;0
108;1;0.00223683;447.062;0;0
109;5;0.00747658;133.751;0;0
110;1;0.00214622;465.935;0;0
111;1;0.00246926;404.979;0;0
112;4;0.00914317;109.371;1;100
113;1;0.00219934;454.682;0;0
114;4;0.00716747;139.519;0;11
115;2;0.00356287;280.673;0;0
116;1;0.00234429;426.568;0;0
117;5;0.00876309;114.115;1;100
118;3;0.00522554;191.368;0;0
119;2;0.0040486;246.999;0;0
120;5;0.00958043;104.379;1;100
121;1;0.0024223;412.83;0;0
122;1;0.00237867;420.402;0;0
123;2;0.00370224;270.107;0;0
124;5;0.00775749;128.908;0;0
125;1;0.00230478;433.882;0;0
126;4;0.00692896;144.322;0;0
127;1;0.00246651;405.431;0;0
128;1;0.00228916;436.841;0;0
129;2;0.00371533;269.155;0;0
130;5;0.0093782;106.63;1;100
131;4;0.0067191;148.83;0;0
132;1;0.00224361;445.711;0;0
133;2;0.00363609;275.021;0;0
134;2;0.00362841;275.603;0;0
135;1;0.00250851;398.643;0;0
136;5;0.00872893;114.562;1;100
137;5;0.00853702;117.137;1;100
138;6;0.00955549;104.652;1;19
139;1;0.00219934;454.682;0;0
140;2;0.00389968;256.431;0;0
141;2;0.00380494;262.817;0;0
142;5;0.00896447;111.552;0;29
143;1;0.00230478;433.882;0;0
144;1;0.00233286;428.659;0;0
145;1;0.00228753;437.154;0;0
146;1;0.00269292;371.344;0;0
147;5;0.00813296;122.956;0;0
148;3;0.00523307;191.093;0;0
149;4;0.00807771;123.797;1;100
150;5;0.00962863;103.857;1;100
151;4;0.00638198;156.691;0;0
152;6;0.0098534;101.488;1;37
153;3;0.00538435;185.723;0;2
154;1;0.00268559;372.357;0;0
155;4;0.00724312;138.062;0;70
156;6;0.00971294;102.955;1;98
157;1;0.00249136;401.387;0;0
158;2;0.0037454;266.994;0;0
159;4;0.00724398;138.046;0;50
160;3;0.00536388;186.432;0;0
161;4;0.00707016;141.439;0;7
162;1;0.00235126;425.303;0;0
163;6;0.00927215;107.85;0;34
164;2;0.00401153;249.282;0;0
165;1;0.00262325;381.207;0;0
166;2;0.0038318;260.974;0;0
167;1;0.00250826;398.683;0;0
168;4;0.00731342;136.735;0;73
169;1;0.0023073;433.406;0;0
170;4;0.00654705;152.741;0;0
171;3;0.00530046;188.663;0;3
172;6;0.0109859;91.0255;1;100
173;3;0.00504604;198.175;0;0
174;1;0.00262325;381.207;0;0
175;2;0.0040122;249.24;0;0
176;3;0.00517796;193.126;0;0
177;1;0.00238687;418.959;0;0
178;1;0.00246651;405.431;0;0
179;4;0.00819465;122.031;1;100
180;1;0.00234443;426.544;0;0
181;4;0.0062813;159.203;0;0
182;1;0.0024223;412.83;0;0
183;6;0.011303;88.4719;1;100
184;5;0.00884136;113.105;1;100
185;4;0.00723541;138.209;0;35
186;2;0.00424097;235.795;0;0
187;5;0.00814497;122.775;0;0
188;1;0.00235126;425.303;0;0
189;2;0.00390265;256.236;0;0
190;2;0.00416562;240.06;0;0
191;2;0.00393031;254.433;0;0
192;1;0.00220129;454.278;0;0
193;2;0.00371926;268.871;0;0
194;4;0.00765824;130.578;0;65
195;1;0.00223683;447.062;0;0
196;1;0.00250826;398.683;0;0
197;4;0.00686334;145.702;0;7
198;3;0.00520818;192.006;0;0
199;3;0.00522684;191.32;0;0
200;1;0.00236783;422.327;0;0
