N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;6;0.0169886;58.8629;0;37
2;1;0.0043951;227.526;0;0
3;1;0.00390965;255.778;0;0
4;2;0.00676643;147.789;0;0
5;5;0.01703;58.7199;1;100
6;1;0.00462096;216.405;0;0
7;4;0.0149054;67.0897;1;100
8;1;0.00439956;227.296;0;0
9;2;0.00700078;142.841;0;0
10;3;0.00914277;109.376;0;1
11;6;0.0186345;53.6639;1;97
12;2;0.00618727;161.622;0;0
13;5;0.0135493;73.8045;0;1
14;1;0.0041952;238.367;0;0
15;2;0.00654493;152.79;0;0
16;1;0.00425055;235.264;0;0
17;5;0.0154267;64.8227;0;17
18;2;0.00677899;147.515;0;0
19;4;0.0114356;87.4464;0;0
20;4;0.0109232;91.548;0;0
21;4;0.0126833;78.8438;0;18
22;1;0.00400334;249.791;0;0
23;1;0.00444394;225.026;0;0
24;1;0.00419387;238.443;0;0
25;2;0.00705166;141.811;0;0
26;6;0.0174614;57.2692;0;30
27;1;0.00462096;216.405;0;0
28;1;0.00413989;241.553;0;0
29;5;0.0148251;67.4531;0;3
30;7;0.0193775;51.6063;1;52
31;2;0.00677823;147.531;0;0
32;2;0.0067321;148.542;0;0
33;5;0.0140209;71.3221;0;0
34;1;0.00410957;243.335;0;0
35;3;0.00921635;108.503;0;0
36;1;0.0043951;227.526;0;0
37;2;0.00672871;148.617;0;0
38;2;0.00642704;155.593;0;0
39;2;0.00683375;146.332;0;0
40;5;0.0161797;61.8058;1;100
41;5;0.0139776;71.543;0;10
42;2;0.0069495;143.895;0;0
43;4;0.0120903;82.7108;0;9
44;4;0.0120853;82.7452;0;0
45;5;0.0141637;70.6028;0;0
46;1;0.00425994;234.745;0;0
47;1;0.00439956;227.296;0;0
48;1;0.0046674;214.252;0;0
49;6;0.0176707;56.591;0;39
50;3;0.00931133;107.396;0;3
51;1;0.0046674;214.252;0;0
52;2;0.00657058;152.194;0;0
53;1;0.00412182;242.611;0;0
54;2;0.00625046;159.988;0;0
55;2;0.00639917;156.27;0;0
56;3;0.00881383;113.458;0;0
57;4;0.0116814;85.6065;0;0
58;5;0.0139175;71.8518;0;3
59;6;0.016544;60.4449;0;13
60;4;0.011223;89.1028;0;0
61;2;0.00687299;145.497;0;0
62;3;0.00892537;112.04;0;0
63;8;0.0228771;43.7118;0;29
64;4;0.0118889;84.1122;0;1
65;2;0.00680403;146.972;0;0
66;2;0.00659972;151.522;0;0
67;9;0.024716;40.4596;0;55
68;6;0.0161577;61.89;0;4
69;2;0.00646254;154.738;0;0
70;5;0.0173173;57.7458;1;100
71;3;0.00971823;102.899;0;0
72;2;0.00745467;134.144;0;0
73;3;0.00884197;113.097;0;0
74;4;0.0122831;81.4125;0;4
75;4;0.012988;76.9944;1;25
76;6;0.0190155;52.5886;1;75
77;3;0.00883866;113.139;0;0
78;3;0.0100528;99.4747;0;11
79;3;0.00888365;112.566;0;0
80;5;0.0155446;64.331;0;44
81;4;0.0111001;90.0893;0;0
82;2;0.00656995;152.208;0;0
83;1;0.0039737;251.655;0;0
84;1;0.00414258;241.395;0;0
85;7;0.0198442;50.3927;1;94
86;3;0.00990676;100.941;0;0
87;2;0.00654772;152.725;0;0
88;3;0.00874643;114.332;0;0
89;1;0.00425055;235.264;0;0
90;6;0.017491;57.1723;0;21
91;1;0.00444394;225.026;0;0
92;2;0.00638334;156.658;0;0
93;4;0.0146869;68.088;1;100
94;2;0.00663613;150.69;0;0
95;4;0.0117851;84.8528;0;0
96;5;0.0154225;64.8404;0;39
97;5;0.0153504;65.1449;1;96
98;4;0.0117475;85.1243;0;1
99;6;0.0204675;48.8581;1;100
100;2;0.0071885;139.111;0;0
