N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;4;0.00632399;158.128;1;100
2;4;0.00638798;156.544;1;100
3;1;0.0017324;577.234;0;0
4;1;0.00187228;534.109;0;0
5;1;0.00185982;537.687;0;0
6;1;0.00184845;540.993;0;0
7;2;0.00306179;326.606;0;0
8;1;0.00185982;537.687;0;0
9;4;0.00568103;176.025;1;100
10;1;0.00175868;568.607;0;0
11;1;0.00184385;542.344;0;0
12;1;0.00184723;541.353;0;0
13;1;0.0017318;577.433;0;0
14;1;0.00174186;574.099;0;0
15;1;0.00175655;569.297;0;0
16;1;0.00187228;534.109;0;0
17;4;0.00580175;172.362;1;100
18;4;0.00556927;179.557;1;100
19;1;0.00173131;577.598;0;0
20;1;0.00168399;593.827;0;0
21;1;0.0017465;572.573;0;0
22;2;0.00291816;342.682;0;0
23;4;0.00545429;183.342;1;100
24;1;0.00173287;577.077;0;0
25;1;0.00177713;562.706;0;0
26;4;0.00458563;218.072;0;0
27;5;0.00659011;151.742;1;100
28;1;0.00187041;534.643;0;0
29;5;0.0062013;161.257;0;0
30;1;0.00176893;565.315;0;0
31;1;0.00184385;542.344;0;0
32;2;0.00288902;346.138;0;0
33;4;0.00644897;155.063;1;100
34;1;0.00188577;530.289;0;0
35;1;0.00187041;534.643;0;0
36;1;0.00184299;542.598;0;0
37;1;0.00183109;546.124;0;0
38;1;0.00187022;534.696;0;0
39;1;0.00173171;577.465;0;0
40;1;0.0016755;596.838;0;0
41;1;0.00186587;535.943;0;0
42;2;0.00285349;350.449;0;0
43;4;0.00592315;168.829;1;100
44;1;0.00185982;537.687;0;0
45;4;0.00652125;153.345;1;100
46;4;0.00645778;154.852;1;100
47;1;0.00187022;534.696;0;0
48;1;0.00174712;572.369;0;0
49;1;0.00173028;577.942;0;0
50;4;0.00631993;158.23;1;100
51;1;0.00186587;535.943;0;0
52;4;0.00517212;193.344;0;0
53;2;0.00289706;345.177;0;0
54;1;0.00187041;534.643;0;0
55;1;0.00185982;537.687;0;0
56;4;0.00643329;155.441;1;100
57;4;0.00483857;206.673;0;0
58;1;0.0017659;566.285;0;0
59;1;0.00188288;531.101;0;0
60;1;0.00188288;531.101;0;0
61;4;0.00554841;180.232;1;100
62;1;0.00172529;579.611;0;0
63;1;0.00187041;534.643;0;0
64;1;0.00185745;538.374;0;0
65;1;0.00173028;577.942;0;0
66;1;0.00169335;590.544;0;0
67;1;0.00175868;568.607;0;0
68;4;0.00595716;167.865;1;100
69;1;0.00186094;537.362;0;0
70;1;0.00188288;531.101;0;0
71;4;0.0057061;175.251;1;100
72;1;0.00175133;570.993;0;0
73;4;0.00652125;153.345;1;100
74;4;0.00576609;173.428;1;100
75;1;0.00185855;538.054;0;0
76;2;0.00297192;336.482;0;0
77;1;0.00172322;580.31;0;0
78;1;0.00174712;572.369;0;0
79;2;0.00293377;340.858;0;0
80;1;0.00175867;568.611;0;0
81;1;0.00170722;585.748;0;0
82;4;0.00481718;207.59;0;0
83;1;0.00183109;546.124;0;0
84;1;0.00188577;530.289;0;0
85;2;0.00280385;356.652;0;0
86;1;0.00182859;546.868;0;0
87;4;0.00535735;186.659;0;0
88;1;0.00186708;535.597;0;0
89;1;0.00174124;574.304;0;0
90;1;0.00176893;565.315;0;0
91;1;0.0017318;577.433;0;0
92;4;0.00642763;155.578;1;100
93;2;0.00304693;328.199;0;0
94;4;0.0064481;155.084;1;100
95;1;0.00173028;577.942;0;0
96;1;0.00165141;605.542;0;0
97;1;0.00185139;540.135;0;0
98;4;0.00643329;155.441;1;100
99;1;0.00188577;530.289;0;0
100;4;0.00520068;192.283;0;36
101;4;0.00645778;154.852;1;100
102;1;0.00184723;541.353;0;0
103;1;0.00175133;570.993;0;0
104;1;0.00188577;530.289;0;0
105;4;0.0053151;188.143;1;62
106;1;0.00173131;577.598;0;0
107;1;0.0017324;577.234;0;0
108;4;0.00506266;197.525;0;0
109;4;0.0064481;155.084;1;100
110;4;0.00490472;203.885;0;0
111;1;0.00175133;570.993;0;0
112;1;0.00173287;577.077;0;0
113;1;0.0017479;572.116;0;0
114;4;0.00570925;175.154;1;100
115;5;0.00719539;138.978;1;100
116;4;0.00639914;156.271;1;100
117;2;0.00302401;330.687;0;0
118;4;0.00579626;172.525;1;100
119;1;0.00177767;562.534;0;0
120;2;0.00305356;327.486;0;0
121;1;0.00187022;534.696;0;0
