N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00201824;0;0
2;3;0.00492871;0;0
3;3;0.00499997;0;2
4;2;0.00335711;0;0
5;3;0.00475661;0;0
6;4;0.0059317;0;0
7;7;0.0095469;0;46
8;3;0.00460341;0;0
9;1;0.00234566;0;0
10;3;0.0048991;0;0
11;2;0.0031934;0;0
12;1;0.00201243;0;0
13;3;0.00477898;0;0
14;1;0.00220343;0;0
15;3;0.00454286;0;0
16;2;0.00341443;0;0
17;4;0.00630168;0;0
18;4;0.00616405;0;0
19;2;0.00330969;0;0
20;2;0.00332691;0;0
21;5;0.00815053;1;86
22;1;0.00205878;0;0
23;2;0.00330363;0;0
24;5;0.0085496;1;100
25;5;0.0076266;0;32
26;3;0.00495354;0;0
27;4;0.00658361;0;29
28;1;0.00204266;0;0
29;4;0.00660039;0;13
30;1;0.00222121;0;0
31;7;0.0103965;1;100
32;7;0.00958282;0;0
33;5;0.00770817;0;20
34;5;0.00723829;0;0
35;3;0.0044041;0;0
36;4;0.00654551;0;1
37;5;0.00725648;0;25
38;2;0.00331661;0;0
39;5;0.00682501;0;0
40;3;0.00450627;0;0
41;4;0.00581865;0;0
42;1;0.00225627;0;0
43;4;0.00708832;1;100
44;6;0.0082713;0;1
45;4;0.00676937;0;11
46;1;0.00225553;0;0
47;6;0.00858017;0;44
48;2;0.00335189;0;0
49;6;0.00815352;0;3
50;4;0.00651466;0;5
51;2;0.00360633;0;0
52;5;0.0070743;0;0
53;4;0.00646422;0;43
54;5;0.00767328;0;8
55;1;0.00213559;0;0
56;2;0.00341034;0;0
57;6;0.00887531;0;68
58;6;0.008901;1;69
59;2;0.00321954;0;0
60;4;0.00622911;0;11
61;7;0.0106454;1;96
62;5;0.00769871;1;49
63;4;0.00568969;0;0
64;4;0.00658301;0;25
65;3;0.00453493;0;0
66;2;0.00366653;0;0
67;4;0.00708483;1;75
68;2;0.00349747;0;0
69;6;0.00955902;1;100
70;2;0.00318921;0;0
71;3;0.00464428;0;1
72;2;0.0033281;0;0
73;2;0.00355399;0;0
74;1;0.00207266;0;0
75;1;0.00262216;0;0
76;2;0.00340949;0;0
77;3;0.00445191;0;0
78;2;0.00327845;0;0
79;5;0.00849891;1;100
80;3;0.00418231;0;0
81;2;0.00330315;0;0
82;5;0.00778035;1;84
83;2;0.00341279;0;0
84;2;0.00337831;0;0
85;2;0.00377588;0;0
86;6;0.00808697;0;0
87;3;0.00471838;0;0
88;3;0.00481939;0;0
89;7;0.0100942;1;88
90;1;0.00215258;0;0
91;5;0.00715458;1;23
92;2;0.00344207;0;0
93;6;0.00913544;1;92
94;5;0.0086542;1;100
95;1;0.00210419;0;0
96;3;0.00487716;0;0
97;2;0.00351972;0;0
98;4;0.00670452;0;26
99;3;0.00444688;0;0
100;8;0.0116778;1;80
101;4;0.00750898;1;100
102;1;0.00214889;0;0
103;4;0.00640908;0;1
104;6;0.00805095;0;0
105;1;0.00219482;0;0
106;3;0.0047165;0;0
107;1;0.00216535;0;0
108;1;0.00239152;0;0
109;2;0.00312555;0;0
110;3;0.00467407;0;0
111;2;0.00332575;0;0
112;1;0.00206039;0;0
113;5;0.00723684;0;3
114;3;0.0049838;0;0
115;2;0.00346477;0;0
116;2;0.00338176;0;0
117;2;0.00336381;0;0
118;4;0.00772479;1;100
119;3;0.00477118;0;0
120;1;0.00262216;0;0
121;2;0.0036676;0;0
122;2;0.00362611;0;0
123;6;0.00861619;0;0
124;4;0.00566286;0;0
125;4;0.00600401;0;5
126;1;0.00217471;0;0
127;4;0.00686994;0;77
128;3;0.0049622;0;0
129;3;0.00460029;0;0
130;4;0.00602819;0;0
131;1;0.00200734;0;0
132;4;0.00585479;0;3
133;1;0.00219482;0;0
134;5;0.00753207;0;8
135;3;0.00474883;0;0
136;1;0.00222121;0;0
137;2;0.00318003;0;0
138;5;0.00699012;0;0
139;4;0.00617845;0;12
140;2;0.00323469;0;0
141;1;0.00234566;0;0
142;3;0.00467528;0;0
143;2;0.00338344;0;0
144;1;0.00209225;0;0
145;6;0.00923084;1;92
146;5;0.00951315;1;100
147;1;0.00262216;0;0
148;2;0.0033877;0;0
149;4;0.00575878;0;1
150;1;0.00236724;0;0
151;2;0.00339569;0;0
152;7;0.00966018;0;56
153;2;0.00360307;0;0
154;1;0.00204652;0;0
155;3;0.00452947;0;0
156;4;0.00881014;1;100
157;7;0.00931828;0;0
158;3;0.00455074;0;0
159;1;0.00236724;0;0
160;4;0.00571952;0;0
161;4;0.00619262;0;14
162;1;0.00225627;0;0
163;1;0.00239152;0;0
164;4;0.00590191;0;0
165;2;0.00337635;0;0
166;2;0.00339656;0;0
167;3;0.00498001;0;0
168;6;0.00856225;0;21
169;4;0.00631645;0;26
170;3;0.00478265;0;0
171;6;0.00905714;0;24
172;1;0.00218849;0;0
173;4;0.00612058;0;0
174;3;0.0047934;0;0
175;1;0.00211193;0;0
176;1;0.00214092;0;0
177;4;0.00581894;0;0
178;1;0.0020577;0;0
179;1;0.00220986;0;0
180;1;0.00199077;0;0
181;2;0.00346405;0;0
182;4;0.00603144;1;1
183;1;0.00204419;0;0
184;7;0.00961549;0;2
185;4;0.00621526;0;0
186;2;0.00330861;0;0
187;1;0.00236724;0;0
188;2;0.00321173;0;0
189;2;0.00332999;0;0
190;1;0.00210419;0;0
191;5;0.00763173;0;28
192;6;0.00895225;1;44
193;5;0.0072706;0;69
194;4;0.00617949;0;8
195;1;0.0020331;0;0
196;4;0.00593238;0;0
197;1;0.00214902;0;0
198;1;0.00220343;0;0
199;4;0.00666047;0;40
200;1;0.00201243;0;0
