N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.00288108;0;0
2;2;0.00299203;0;0
3;6;0.00665414;0;31
4;2;0.00296184;0;0
5;2;0.0029685;0;0
6;1;0.00190659;0;0
7;2;0.00260445;0;0
8;2;0.00302232;0;0
9;2;0.00295672;0;0
10;4;0.00541276;0;0
11;4;0.00513539;0;0
12;1;0.0017603;0;0
13;1;0.00194475;0;0
14;3;0.00388517;0;0
15;1;0.0019448;0;0
16;1;0.00194475;0;0
17;1;0.0016825;0;0
18;1;0.00179576;0;0
19;2;0.00270813;0;0
20;2;0.00297289;0;0
21;1;0.00170215;0;0
22;6;0.00690923;0;0
23;2;0.0029318;0;0
24;2;0.00282189;0;0
25;1;0.00196683;0;0
26;2;0.00287437;0;0
27;2;0.00274863;0;0
28;3;0.00383039;0;0
29;5;0.00670329;0;76
30;2;0.00286821;0;0
31;4;0.00480616;0;0
32;3;0.00402367;0;0
33;6;0.0085704;1;100
34;2;0.00278311;0;0
35;3;0.00383553;0;3
36;1;0.00168491;0;0
37;5;0.00577701;0;0
38;3;0.0039411;0;5
39;1;0.00181641;0;0
40;4;0.00546024;1;53
41;5;0.00631008;1;81
42;3;0.00363772;0;0
43;1;0.00174031;0;0
44;1;0.00178028;0;0
45;4;0.00507473;0;4
46;2;0.00277328;0;0
47;1;0.0019448;0;0
48;4;0.00459645;0;0
49;1;0.00180674;0;0
50;4;0.00488136;0;0
51;2;0.00269758;0;0
52;1;0.00190659;0;0
53;2;0.00310698;0;0
54;2;0.00265696;0;0
55;3;0.00399239;0;10
56;2;0.00274987;0;0
57;1;0.0018418;0;0
58;5;0.00730468;1;100
59;5;0.00623168;0;0
60;1;0.0016629;0;0
61;1;0.00174934;0;0
62;2;0.00289802;0;0
63;1;0.00180333;0;0
64;2;0.00269677;0;0
65;2;0.00265307;0;0
66;2;0.00270271;0;0
67;1;0.00177682;0;0
68;2;0.0028007;0;0
69;6;0.00830699;1;100
70;5;0.00605947;1;59
71;5;0.00636766;1;76
72;2;0.00280476;0;0
73;5;0.00633624;0;5
74;2;0.00282245;0;0
75;1;0.00175787;0;0
76;4;0.00494768;0;0
77;4;0.00543577;0;16
78;2;0.00264968;0;0
79;4;0.00518258;0;7
80;1;0.00182642;0;0
81;4;0.00614865;1;100
82;5;0.00657958;0;0
83;4;0.00536864;0;12
84;2;0.00284654;0;0
85;4;0.00499717;0;0
86;1;0.00175732;0;0
87;5;0.00620724;0;3
88;3;0.00392829;0;0
89;2;0.00303843;0;0
90;4;0.00494593;0;0
91;5;0.00685169;1;60
92;2;0.00271507;0;0
93;2;0.0028172;0;0
94;6;0.007572;0;34
95;5;0.00588444;0;0
96;1;0.00177682;0;0
97;3;0.00406368;0;2
98;1;0.00179245;0;0
99;3;0.00369495;0;0
100;1;0.00163705;0;0
101;2;0.00275108;0;0
102;1;0.00178478;0;0
103;2;0.00274924;0;0
104;1;0.00176479;0;0
105;3;0.00352267;0;0
106;5;0.00605352;0;2
107;2;0.00306091;0;0
108;2;0.00289659;0;0
109;2;0.00286558;0;0
110;2;0.0028497;0;0
111;1;0.0018418;0;0
112;2;0.00300608;0;0
113;5;0.00619643;0;3
114;5;0.00630526;0;4
115;3;0.00399898;0;0
116;2;0.00287649;0;0
117;2;0.00276214;0;0
118;1;0.00186653;0;0
119;3;0.00416368;0;18
120;4;0.00501994;0;0
121;1;0.00171038;0;0
122;5;0.00680779;1;100
123;2;0.00289179;0;0
124;7;0.00836725;0;50
125;6;0.00696549;0;2
126;1;0.00178478;0;0
127;1;0.00167523;0;0
128;2;0.00267169;0;0
129;4;0.0048738;0;0
130;7;0.0081705;0;32
131;5;0.00670773;1;89
132;4;0.00493308;0;0
133;2;0.00300613;0;0
134;2;0.00269853;0;0
135;1;0.00181414;0;0
136;3;0.00423418;0;0
137;5;0.00698581;1;100
138;2;0.00272158;0;0
139;2;0.00271363;0;0
140;6;0.00763996;1;91
141;1;0.00169976;0;0
142;3;0.00423088;0;0
143;4;0.00488057;0;2
144;7;0.00810125;0;36
145;2;0.00293307;0;0
146;4;0.00527662;0;1
147;1;0.00172;0;0
148;2;0.0029087;0;0
149;5;0.00648326;1;76
150;2;0.00283354;0;0
151;6;0.00723985;1;92
152;2;0.00288764;0;0
153;4;0.00577139;0;77
154;2;0.00291714;0;0
155;1;0.00162565;0;0
156;1;0.00175021;0;0
157;4;0.00510827;0;0
158;5;0.00607947;0;9
159;2;0.00278468;0;0
160;6;0.0076582;1;90
161;4;0.00464467;0;0
