N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00131248;0;0
2;2;0.00221171;0;0
3;5;0.00482807;1;29
4;1;0.00135043;0;0
5;3;0.0030786;0;0
6;6;0.00594474;1;100
7;5;0.00584574;1;100
8;4;0.00426135;0;37
9;2;0.00229755;0;0
10;3;0.00298605;0;0
11;4;0.00533675;1;100
12;4;0.00427605;0;2
13;2;0.00239608;0;0
14;5;0.00542268;1;100
15;5;0.00521812;1;94
16;1;0.00156263;0;0
17;1;0.00124375;0;0
18;3;0.00307079;0;0
19;1;0.00147285;0;0
20;1;0.00142235;0;0
21;1;0.00136731;0;0
22;2;0.00243056;0;0
23;1;0.00132832;0;0
24;1;0.00132033;0;0
25;4;0.0042341;0;27
26;1;0.00135492;0;0
27;1;0.00143914;0;0
28;1;0.0014374;0;0
29;2;0.00235338;0;0
30;1;0.00132021;0;0
31;1;0.00133878;0;0
32;5;0.00513753;1;100
33;1;0.00144376;0;0
34;5;0.00445743;0;0
35;2;0.00225297;0;0
36;1;0.00145341;0;0
37;2;0.00245146;0;0
38;4;0.0038302;0;0
39;1;0.00158743;0;0
40;4;0.0047417;1;100
41;3;0.00323272;0;0
42;5;0.00573714;1;100
43;2;0.00231605;0;0
44;1;0.00146777;0;0
45;2;0.00220087;0;0
46;1;0.00151554;0;0
47;4;0.00480151;1;100
48;2;0.00210978;0;0
49;2;0.00215435;0;0
50;5;0.00482746;0;0
51;4;0.00413374;0;19
52;1;0.0012579;0;0
53;1;0.00153497;0;0
54;5;0.0053254;1;83
55;1;0.00151554;0;0
56;1;0.00144889;0;0
57;2;0.00239902;0;0
58;2;0.00236609;0;0
59;1;0.00145781;0;0
60;1;0.00133389;0;0
61;1;0.00137915;0;0
62;2;0.00225456;0;0
63;4;0.0040244;0;0
64;4;0.00402155;0;0
65;1;0.00140114;0;0
66;4;0.00404335;0;0
67;2;0.00234231;0;0
68;2;0.00222181;0;0
69;2;0.00230311;0;0
70;6;0.00653894;1;100
71;2;0.00222598;0;0
72;2;0.00232131;0;0
73;1;0.00142235;0;0
74;1;0.00134931;0;0
75;1;0.00142841;0;0
76;2;0.00249928;0;0
77;3;0.00316061;0;0
78;1;0.00152132;0;0
79;4;0.0035611;0;8
80;1;0.00156263;0;0
81;2;0.00228418;0;0
82;2;0.00208714;0;0
83;2;0.00205291;0;0
84;4;0.00489036;1;100
85;4;0.00469851;1;100
86;3;0.00308499;0;0
87;4;0.00415514;0;0
88;1;0.001427;0;0
89;4;0.0051387;1;100
90;4;0.00482277;1;100
91;1;0.00131878;0;0
92;1;0.00158743;0;0
93;2;0.00219862;0;0
94;1;0.00152132;0;0
95;1;0.00138897;0;0
96;1;0.00158743;0;0
97;4;0.00444225;0;17
98;1;0.00138842;0;0
99;2;0.00246568;0;0
100;1;0.00132894;0;0
101;1;0.00143618;0;0
102;4;0.004267;0;0
103;4;0.0041822;0;0
104;1;0.00148095;0;0
105;1;0.00141491;0;0
106;1;0.00133411;0;0
107;4;0.00474742;1;100
108;2;0.00239081;0;0
109;2;0.00210348;0;0
110;1;0.00145341;0;0
111;5;0.00559164;1;100
112;1;0.00136033;0;0
113;1;0.00134931;0;0
114;4;0.00395852;1;54
115;1;0.00129503;0;0
116;1;0.00144894;0;0
117;4;0.00493555;1;100
118;2;0.00253464;0;0
119;2;0.0022304;0;0
120;4;0.00511517;1;100
121;6;0.00629394;1;100
122;1;0.00136428;0;0
123;4;0.00416231;0;0
124;2;0.00230088;0;0
125;1;0.00133878;0;0
126;1;0.00144376;0;0
127;2;0.00217721;0;0
128;4;0.00545344;1;100
129;3;0.00313965;0;0
130;5;0.00580196;1;100
131;5;0.00550416;1;100
132;1;0.00146781;0;0
133;4;0.00410321;0;0
134;1;0.00148095;0;0
135;2;0.00243637;0;0
136;2;0.00218322;0;0
137;5;0.00454693;0;0
138;1;0.00132033;0;0
139;5;0.00524566;1;100
140;5;0.00494608;1;56
141;4;0.00380782;0;0
142;1;0.00133703;0;0
143;4;0.00372649;0;0
144;4;0.00515637;1;100
145;2;0.00247029;0;0
146;1;0.00135492;0;0
147;5;0.00570136;1;100
148;4;0.00393488;0;0
149;4;0.00459731;1;100
150;5;0.0047962;0;19
151;1;0.00147738;0;0
152;1;0.00145937;0;0
153;1;0.00156263;0;0
154;1;0.0013978;0;0
155;4;0.00403076;0;0
156;1;0.00153497;0;0
157;2;0.00254023;0;0
158;3;0.00269319;0;0
159;1;0.00152055;0;0
160;4;0.00421161;0;0
161;1;0.00146132;0;0
162;4;0.00485083;1;100
163;6;0.0056947;0;0
164;1;0.00133723;0;0
165;1;0.00141491;0;0
166;1;0.00142841;0;0
167;4;0.00432318;0;1
168;5;0.00449215;0;0
169;1;0.00156041;0;0
170;1;0.00133068;0;0
171;2;0.00256036;0;0
172;4;0.00428111;1;45
173;5;0.00523654;1;99
174;1;0.00143618;0;0
175;1;0.00156263;0;0
176;1;0.00142523;0;0
177;4;0.00475562;1;100
178;2;0.00238037;0;0
179;2;0.00239902;0;0
180;5;0.00572365;1;100
181;4;0.00440403;0;71
182;1;0.00151554;0;0
183;1;0.00146132;0;0
184;1;0.00137915;0;0
185;1;0.00130195;0;0
186;5;0.00508138;0;38
187;4;0.00484348;1;100
188;1;0.0015243;0;0
189;1;0.00137944;0;0
190;1;0.00158743;0;0
191;2;0.00224449;0;0
192;1;0.00142523;0;0
193;2;0.00237575;0;0
194;4;0.00447467;1;100
195;1;0.00129503;0;0
196;5;0.00541611;1;100
197;1;0.0015243;0;0
198;1;0.0014757;0;0
