N;GRAU;PageRank;R-BEP;D-BRANCH
1;5;0.0053562;1;100
2;1;0.00138163;0;0
3;2;0.00218481;0;0
4;1;0.00131206;0;0
5;3;0.00288152;0;0
6;5;0.00515272;1;100
7;4;0.00388936;0;4
8;1;0.00132896;0;0
9;1;0.00122948;0;0
10;5;0.00471356;0;1
11;2;0.00233734;0;0
12;3;0.00301174;0;0
13;1;0.00140748;0;0
14;2;0.00211355;0;0
15;5;0.00573978;1;100
16;4;0.00424893;0;2
17;2;0.00211229;0;0
18;1;0.00131644;0;0
19;1;0.00141896;0;0
20;1;0.00132508;0;0
21;3;0.00337576;0;0
22;1;0.00128302;0;0
23;2;0.00209457;0;0
24;1;0.00133673;0;0
25;5;0.00472496;0;0
26;1;0.00132896;0;0
27;6;0.00623638;1;100
28;1;0.00133952;0;0
29;3;0.00313688;0;0
30;1;0.00150853;0;0
31;3;0.00311348;0;0
32;4;0.00519619;1;100
33;6;0.00625994;1;100
34;3;0.00298191;0;0
35;4;0.00391646;0;0
36;1;0.00145229;0;0
37;2;0.00225134;0;0
38;1;0.00132306;0;0
39;1;0.00129646;0;0
40;5;0.00474611;0;45
41;1;0.00131637;0;0
42;1;0.00133519;0;0
43;2;0.00213795;0;0
44;2;0.0020954;0;0
45;1;0.00133519;0;0
46;7;0.00646137;1;82
47;1;0.00138574;0;0
48;2;0.00229668;0;0
49;4;0.00429463;0;0
50;5;0.00544699;1;100
51;2;0.00210426;0;0
52;2;0.00229074;0;0
53;2;0.00219247;0;0
54;2;0.00221701;0;0
55;4;0.0040948;0;0
56;3;0.00314137;0;0
57;4;0.00464533;1;100
58;2;0.00233463;0;0
59;6;0.00608393;1;100
60;1;0.00131297;0;0
61;3;0.00303479;0;0
62;1;0.00138405;0;0
63;1;0.00139294;0;0
64;4;0.00396439;0;29
65;2;0.00221819;0;0
66;2;0.00223062;0;0
67;5;0.00517978;1;100
68;5;0.00529638;1;100
69;4;0.00466064;1;100
70;6;0.00636174;1;100
71;1;0.00144557;0;0
72;3;0.00289271;0;0
73;4;0.0046423;1;100
74;2;0.00220277;0;0
75;4;0.00359878;0;0
76;1;0.00130824;0;0
77;4;0.00448496;1;100
78;4;0.00405078;0;56
79;1;0.00144723;0;0
80;6;0.00533479;1;8
81;2;0.00217037;0;0
82;1;0.00152668;0;0
83;5;0.0058153;1;100
84;4;0.00401829;0;36
85;5;0.00480721;1;99
86;1;0.00129046;0;0
87;5;0.00525697;1;100
88;4;0.00412083;1;22
89;2;0.00238673;0;0
90;2;0.00216246;0;0
91;5;0.00510169;0;14
92;4;0.00417821;1;49
93;6;0.0055962;1;100
94;2;0.00218574;0;0
95;1;0.00129461;0;0
96;5;0.00470717;1;53
97;5;0.0047495;0;2
98;1;0.00141717;0;0
99;4;0.00383757;0;0
100;1;0.00131297;0;0
101;1;0.00144557;0;0
102;1;0.00140433;0;0
103;2;0.00222931;0;0
104;1;0.00153276;0;0
105;5;0.00490443;0;0
106;1;0.0013044;0;0
107;1;0.00135456;0;0
108;4;0.00397665;0;26
109;4;0.00408392;0;41
110;4;0.00422621;1;83
111;1;0.00122137;0;0
112;5;0.00471122;1;44
113;2;0.00207582;0;0
114;4;0.00364013;0;0
115;1;0.00141896;0;0
116;6;0.00612624;1;100
117;6;0.00579887;0;90
118;1;0.0013044;0;0
119;3;0.00319606;0;0
120;5;0.00520237;1;100
121;1;0.00132508;0;0
122;1;0.00155759;0;0
123;1;0.00140433;0;0
124;2;0.00212742;0;0
125;1;0.00136577;0;0
126;5;0.00509432;0;33
127;5;0.0053421;1;100
128;1;0.00132226;0;0
129;4;0.00479369;1;100
130;5;0.00562047;1;100
131;3;0.00313201;0;57
132;2;0.00223901;0;0
133;2;0.00229482;0;0
134;1;0.00133912;0;0
135;1;0.00142982;0;0
136;1;0.00142982;0;0
137;1;0.00124417;0;0
138;3;0.00315747;0;0
139;5;0.00535849;1;100
140;2;0.00223062;0;0
141;4;0.00420506;1;100
142;2;0.00228311;0;0
143;2;0.00231252;0;0
144;4;0.00415031;0;0
145;2;0.00213937;0;0
146;2;0.00229559;0;0
147;2;0.00206287;0;0
148;2;0.00215911;0;0
149;3;0.00298256;0;0
150;4;0.00411819;0;0
151;4;0.00355451;0;0
152;1;0.00143125;0;0
153;2;0.0022797;0;0
154;5;0.00479762;1;89
155;2;0.00244478;0;0
156;1;0.00136577;0;0
157;2;0.00216696;0;0
158;4;0.00357974;0;0
159;5;0.00438237;0;0
160;6;0.00602848;1;100
161;3;0.00297002;0;0
162;1;0.00131637;0;0
163;4;0.00376469;0;0
164;2;0.00240946;0;0
165;5;0.00526051;1;100
166;4;0.00345836;0;0
167;1;0.00132286;0;0
168;1;0.0014153;0;0
169;4;0.0048175;1;100
170;8;0.0070995;1;96
171;2;0.00227792;0;0
172;5;0.0050227;1;42
173;4;0.00380224;0;0
174;1;0.00126163;0;0
175;3;0.00305833;0;0
176;3;0.00293266;0;0
177;1;0.00145229;0;0
178;5;0.00503417;1;67
179;5;0.00471183;1;2
180;5;0.00440961;0;21
181;1;0.00132226;0;0
182;1;0.0014157;0;0
183;1;0.00144723;0;0
184;1;0.00153276;0;0
185;4;0.00383463;0;0
186;1;0.00141288;0;0
187;2;0.00212211;0;0
188;1;0.00128261;0;0
189;3;0.00301706;0;16
190;1;0.00127139;0;0
191;2;0.00210678;0;0
192;1;0.00135456;0;0
193;4;0.00508217;1;100
194;2;0.00221676;0;0
195;2;0.00204478;0;0
196;1;0.00132595;0;0
197;6;0.00588038;1;100
198;2;0.00215313;0;0
199;4;0.00404271;0;16
200;3;0.00273214;0;0
201;1;0.00133912;0;0
202;2;0.0020362;0;0
203;1;0.00150853;0;0
204;1;0.00127139;0;0
205;1;0.00130913;0;0
206;4;0.00422646;0;26
207;2;0.00219365;0;0
208;1;0.00132669;0;0
209;3;0.00309415;0;0
210;2;0.00214528;0;0
211;4;0.00516555;1;100
212;1;0.00152668;0;0
213;1;0.00126163;0;0
214;4;0.00416251;0;93
215;4;0.00385304;0;0
216;1;0.00130913;0;0
217;5;0.00448016;0;0
218;1;0.00133673;0;0
219;1;0.00138405;0;0
220;1;0.00132286;0;0
221;5;0.00473958;0;3
222;3;0.00314531;0;0
223;4;0.0038827;0;0
224;1;0.00132664;0;0
225;4;0.00392009;0;0
226;1;0.00141717;0;0
227;1;0.00125008;0;0
228;1;0.00126013;0;0
229;3;0.00304779;0;0
230;3;0.00317311;0;0
231;3;0.00310281;0;0
232;1;0.00128243;0;0
233;3;0.00291753;0;0
234;1;0.00132982;0;0
235;2;0.0023196;0;0
236;5;0.00478201;1;66
237;1;0.0014157;0;0
238;3;0.00291818;0;0
239;2;0.0021612;0;0
240;1;0.00139294;0;0
241;5;0.00465771;1;51
242;2;0.00218495;0;0
243;2;0.00235109;0;0
244;5;0.0052736;1;100
245;1;0.00133678;0;0
246;1;0.0014153;0;0
247;1;0.00133678;0;0
248;4;0.00370233;0;0
249;2;0.00212302;0;0
250;4;0.00478586;1;100
251;6;0.00531373;1;10
252;1;0.00141506;0;0
253;1;0.00141288;0;0
254;1;0.00140433;0;0
255;1;0.0013154;0;0
256;2;0.00196637;0;0
257;1;0.00128246;0;0
258;2;0.00222099;0;0
259;4;0.00392734;0;0
260;1;0.00132062;0;0
261;1;0.00152625;0;0
262;5;0.00517453;1;100
263;4;0.00453822;1;100
264;1;0.00153276;0;0
265;4;0.00419788;0;23
266;1;0.00152625;0;0
267;5;0.00522237;1;100
268;1;0.00131051;0;0
269;1;0.00128438;0;0
270;2;0.00202114;0;0
271;1;0.00139072;0;0
272;4;0.00460664;1;100
273;4;0.00463203;1;100
274;2;0.00214022;0;0
275;5;0.00485065;0;56
276;4;0.00356529;0;0
277;1;0.00129046;0;0
278;1;0.00122879;0;0
279;5;0.00480925;0;5
280;1;0.00131311;0;0
281;1;0.00132982;0;0
282;1;0.00131206;0;0
283;2;0.00206887;0;0
284;1;0.00129646;0;0
285;1;0.0012343;0;0
286;5;0.00423074;0;21
287;5;0.00533303;1;100
288;4;0.00471849;1;100
289;2;0.0023202;0;0
290;5;0.00551295;1;100
291;2;0.00200286;0;0
292;1;0.00152668;0;0
293;1;0.00130453;0;0
294;4;0.00452778;1;100
295;2;0.00214105;0;0
296;4;0.00471174;1;100
297;3;0.00299252;0;57
298;5;0.00500236;0;55
299;1;0.00138163;0;0
300;1;0.00133952;0;0
301;1;0.00130824;0;0
302;1;0.00130453;0;0
303;4;0.00389559;0;0
304;4;0.00531304;1;100
305;1;0.00152625;0;0
306;5;0.00460023;0;0
307;2;0.00225361;0;0
308;4;0.00421655;0;20
309;1;0.0013154;0;0
310;1;0.00138574;0;0
311;6;0.00618235;1;100
312;1;0.00139072;0;0
313;2;0.00211606;0;0
314;3;0.00325424;0;0
315;5;0.00534239;1;100
316;1;0.0013154;0;0
317;1;0.00129586;0;0
318;5;0.00502619;0;15
319;1;0.00150853;0;0
320;2;0.00224873;0;0
321;6;0.00594929;1;100
322;4;0.00366451;0;0
323;2;0.00224618;0;0
324;1;0.00127897;0;0
325;2;0.00209464;0;0
326;1;0.00155759;0;0
327;2;0.00223904;0;0
328;1;0.00140748;0;0
329;4;0.00420935;0;0
330;3;0.00305924;0;0
331;1;0.00155759;0;0
332;1;0.00143125;0;0
333;2;0.00220687;0;0
334;2;0.00204819;0;0
335;1;0.00132215;0;0
336;2;0.00217628;0;0
337;6;0.00586984;1;94
338;1;0.00133147;0;0
339;5;0.00497623;0;19
340;3;0.00280015;0;0
341;1;0.00130369;0;0
342;1;0.00141717;0;0
343;4;0.00464343;1;100
344;2;0.00224544;0;0
345;2;0.00214145;0;0
346;4;0.00516756;1;100
347;5;0.0056304;1;100
348;1;0.00141506;0;0
349;4;0.00422295;0;47
350;1;0.00129646;0;0
