N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00133351;0;0
2;1;0.00141504;0;0
3;1;0.00141786;0;0
4;5;0.00485977;1;100
5;1;0.00139052;0;0
6;1;0.00141786;0;0
7;1;0.0013953;0;0
8;1;0.00133075;0;0
9;1;0.00141419;0;0
10;2;0.00226831;0;0
11;4;0.00391477;0;0
12;1;0.00138771;0;0
13;1;0.00141504;0;0
14;4;0.00489431;1;100
15;1;0.00140656;0;0
16;4;0.00447666;1;100
17;4;0.00433051;1;100
18;1;0.00139646;0;0
19;4;0.00489029;1;100
20;1;0.0012941;0;0
21;4;0.00409837;1;100
22;4;0.00373511;0;0
23;1;0.00132706;0;0
24;1;0.00141504;0;0
25;4;0.00484835;1;100
26;1;0.00140706;0;0
27;1;0.0013953;0;0
28;4;0.00366448;0;0
29;1;0.00139646;0;0
30;2;0.00223008;0;0
31;4;0.00482267;1;100
32;4;0.00485439;1;100
33;1;0.00141419;0;0
34;4;0.00484322;1;100
35;1;0.00121157;0;0
36;1;0.00131449;0;0
37;1;0.00122285;0;0
38;1;0.00141504;0;0
39;1;0.00141419;0;0
40;1;0.00140324;0;0
41;1;0.00140413;0;0
42;2;0.00197031;0;0
43;4;0.00443596;1;100
44;1;0.00141786;0;0
45;2;0.00226688;0;0
46;4;0.00478733;1;100
47;1;0.00139052;0;0
48;1;0.00131619;0;0
49;1;0.00131784;0;0
50;1;0.00131645;0;0
51;5;0.00525998;1;100
52;4;0.0044738;1;100
53;1;0.00138846;0;0
54;4;0.00489431;1;100
55;1;0.00137571;0;0
56;1;0.00138771;0;0
57;1;0.00129735;0;0
58;4;0.00476923;1;100
59;1;0.00132706;0;0
60;1;0.0013938;0;0
61;1;0.00133351;0;0
62;1;0.00129735;0;0
63;4;0.00432516;1;100
64;1;0.00139982;0;0
65;1;0.00138846;0;0
66;1;0.00139982;0;0
67;1;0.00140656;0;0
68;1;0.00139412;0;0
69;2;0.00230628;0;0
70;4;0.00490756;1;100
71;1;0.00130237;0;0
72;4;0.00347413;0;0
73;4;0.00405621;1;100
74;1;0.00132253;0;0
75;1;0.00129642;0;0
76;5;0.0054551;1;100
77;1;0.00139231;0;0
78;2;0.00212139;0;0
79;4;0.00485439;1;100
80;1;0.00129523;0;0
81;4;0.00475361;1;100
82;1;0.00140413;0;0
83;1;0.00124222;0;0
84;1;0.00132629;0;0
85;1;0.00130813;0;0
86;4;0.00433608;1;100
87;2;0.00230792;0;0
88;1;0.0013891;0;0
89;1;0.00139231;0;0
90;2;0.00232101;0;0
91;4;0.00376796;0;0
92;1;0.00141504;0;0
93;1;0.0012692;0;0
94;4;0.00410144;1;100
95;1;0.00140706;0;0
96;4;0.00449359;1;100
