N;GRAU;PageRank;R-BEP;D-BRANCH
1;4;0.00682996;0;0
2;2;0.00380287;0;0
3;3;0.00542388;0;0
4;5;0.00834672;0;11
5;5;0.00868251;1;86
6;4;0.00668848;0;0
7;5;0.009301;1;100
8;4;0.00755657;1;99
9;3;0.00553405;0;0
10;4;0.00734836;0;8
11;2;0.00337446;0;0
12;4;0.0066736;0;0
13;1;0.00224731;0;0
14;6;0.0105414;1;100
15;1;0.00229776;0;0
16;1;0.00235577;0;0
17;5;0.00856626;1;86
18;2;0.0039415;0;0
19;5;0.00856689;0;8
20;1;0.00220508;0;0
21;2;0.0038777;0;0
22;4;0.00821234;1;100
23;1;0.00249394;0;0
24;2;0.00411816;0;0
25;1;0.00233323;0;0
26;4;0.00759932;1;100
27;1;0.00245295;0;0
28;1;0.00229209;0;0
29;2;0.00387803;0;0
30;1;0.00222603;0;0
31;6;0.0105692;1;100
32;1;0.00231153;0;0
33;1;0.00245295;0;0
34;5;0.0074546;0;1
35;4;0.00703459;0;8
36;5;0.00798342;0;30
37;6;0.0107301;1;100
38;3;0.00530599;0;0
39;3;0.00549486;0;0
40;3;0.00526355;0;0
41;2;0.00367032;0;0
42;2;0.00403083;0;0
43;5;0.00853309;0;20
44;4;0.00712176;0;65
45;1;0.00228224;0;0
46;5;0.00986339;1;100
47;5;0.00837951;1;25
48;2;0.0039413;0;0
49;6;0.0101339;1;100
50;1;0.00224337;0;0
51;4;0.00728358;0;19
52;3;0.00525374;0;0
53;2;0.00383262;0;0
54;5;0.0076075;0;0
55;4;0.00899071;1;100
56;5;0.00837297;0;33
57;2;0.00392035;0;0
58;4;0.00659217;0;0
59;6;0.0108158;1;100
60;4;0.0075096;1;54
61;1;0.00249512;0;0
62;1;0.00244402;0;0
63;1;0.00250662;0;0
64;4;0.00637248;0;0
65;2;0.00364116;0;0
66;1;0.00238039;0;0
67;3;0.00524934;0;0
68;2;0.00371549;0;0
69;1;0.00236486;0;0
70;3;0.00548929;0;2
71;1;0.00266723;0;0
72;4;0.00820679;1;100
73;4;0.00712529;0;0
74;4;0.0072718;1;80
75;6;0.00932206;0;0
76;1;0.00236177;0;0
77;1;0.00242678;0;0
78;4;0.00598533;0;0
79;5;0.00993039;1;100
80;2;0.0040094;0;0
81;2;0.00400837;0;0
82;2;0.00384362;0;0
83;5;0.0100174;1;100
84;2;0.00358564;0;0
85;2;0.00370111;0;0
86;1;0.00249394;0;0
87;1;0.00232061;0;0
88;1;0.00243817;0;0
89;1;0.00245295;0;0
90;1;0.00220057;0;0
91;4;0.00758133;0;52
92;3;0.00505969;0;0
93;1;0.00236103;0;0
94;1;0.00227149;0;0
95;4;0.00653602;0;0
96;4;0.0072569;1;67
97;4;0.00734507;0;93
98;2;0.00394042;0;0
99;2;0.00384759;0;0
100;1;0.00266053;0;0
101;4;0.00758371;0;5
102;1;0.00243817;0;0
103;1;0.00266053;0;0
104;2;0.00392901;0;0
105;1;0.00228224;0;0
106;1;0.00233117;0;0
107;3;0.00520408;0;0
108;1;0.00250662;0;0
109;1;0.00231083;0;0
110;5;0.00826481;1;17
111;5;0.00865188;1;72
112;2;0.00363078;0;0
113;2;0.00385062;0;0
114;4;0.00629777;0;0
115;1;0.00233117;0;0
116;4;0.00623506;0;0
117;5;0.00785494;0;0
118;1;0.00249512;0;0
119;2;0.00373732;0;0
120;1;0.00227149;0;0
121;2;0.00394122;0;0
122;2;0.00366857;0;0
123;2;0.00383766;0;0
124;1;0.00266723;0;0
125;1;0.00234579;0;0
126;2;0.00385645;0;0
127;2;0.00383858;0;0
128;2;0.00391105;0;0
129;1;0.00236486;0;0
130;1;0.00232061;0;0
131;5;0.00828097;0;20
132;4;0.00685918;0;0
133;4;0.00661581;0;0
134;1;0.00228194;0;0
135;1;0.00238039;0;0
136;1;0.00243817;0;0
137;1;0.00250662;0;0
138;2;0.00418808;0;0
139;2;0.00382654;0;0
140;5;0.00959052;1;100
141;1;0.00227009;0;0
142;1;0.00236177;0;0
143;5;0.0092389;1;100
144;1;0.00244402;0;0
145;1;0.00218563;0;0
146;1;0.00218563;0;0
147;5;0.0085593;0;0
148;3;0.00505434;0;0
149;2;0.00407917;0;0
150;1;0.00226337;0;0
151;3;0.00529652;0;0
152;1;0.00224337;0;0
153;1;0.00223794;0;0
154;4;0.006781;0;0
155;2;0.0039862;0;0
156;1;0.00266723;0;0
157;2;0.00374588;0;0
158;5;0.00894994;1;100
159;5;0.00875259;0;38
160;5;0.00853276;1;80
161;1;0.00227009;0;0
162;2;0.00422877;0;0
163;1;0.00244402;0;0
164;2;0.00388822;0;0
165;2;0.00377077;0;0
166;1;0.00224731;0;0
167;1;0.00232892;0;0
168;1;0.00236154;0;0
169;4;0.00676308;0;0
170;1;0.00242678;0;0
171;4;0.00684495;0;3
172;3;0.00550933;0;0
173;4;0.00758478;1;100
174;1;0.0022282;0;0
175;5;0.0103331;1;100
176;5;0.00869531;0;22
177;2;0.00387851;0;0
178;5;0.00901144;1;75
179;3;0.00538333;0;0
180;2;0.00393215;0;0
181;4;0.00902225;1;100
182;4;0.0074505;1;87
183;5;0.00996482;1;100
184;2;0.00374908;0;0
185;1;0.00226412;0;0
186;2;0.00380025;0;0
187;1;0.00242678;0;0
188;5;0.00887386;1;100
189;1;0.00232892;0;0
190;5;0.00928779;1;100
191;2;0.00373478;0;0
192;3;0.00555727;0;40
193;1;0.00225856;0;0
194;1;0.00229526;0;0
195;2;0.00374266;0;0
196;1;0.00266053;0;0
197;3;0.00547191;0;0
198;4;0.00661439;0;0
199;5;0.00808862;0;0
200;3;0.00521809;0;13
