N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00346202;0;0
2;4;0.0109421;1;100
3;4;0.00999875;0;72
4;1;0.00353643;0;0
5;4;0.011839;1;100
6;1;0.00312912;0;0
7;1;0.00353643;0;0
8;2;0.00527599;0;0
9;4;0.0106588;1;100
10;4;0.0120568;1;100
11;1;0.00317682;0;0
12;1;0.00324733;0;0
13;4;0.0103313;1;100
14;1;0.00321072;0;0
15;4;0.00897909;0;0
16;5;0.013643;1;100
17;4;0.0122303;1;100
18;5;0.0125939;1;100
19;1;0.00323455;0;0
20;1;0.00301979;0;0
21;1;0.00320249;0;0
22;5;0.0120969;1;100
23;1;0.00353643;0;0
24;1;0.00322175;0;0
25;1;0.00312912;0;0
26;2;0.00520306;0;0
27;1;0.00320249;0;0
28;1;0.00349957;0;0
29;1;0.00323455;0;0
30;2;0.00541715;0;0
31;1;0.00353643;0;0
32;4;0.0102156;1;100
33;1;0.00310831;0;0
34;1;0.00346679;0;0
35;1;0.00322175;0;0
36;1;0.0032019;0;0
37;4;0.0107052;1;100
38;4;0.0119026;1;100
39;1;0.00346679;0;0
40;2;0.00550342;0;0
41;1;0.00311861;0;0
42;1;0.00349957;0;0
43;1;0.00346202;0;0
44;1;0.00307846;0;0
45;4;0.00981675;1;100
46;1;0.00309488;0;0
47;1;0.00325681;0;0
48;1;0.00343126;0;0
49;3;0.00666466;0;0
50;1;0.0032627;0;0
51;2;0.00541185;0;0
52;4;0.010656;1;100
53;4;0.0108698;1;100
54;4;0.0108097;1;100
55;1;0.00307585;0;0
56;2;0.00526683;0;0
57;3;0.00750194;1;73
58;1;0.00325681;0;0
59;1;0.00315068;0;0
60;4;0.0101872;1;28
61;1;0.00307846;0;0
62;1;0.00343513;0;0
63;2;0.00570761;0;0
64;1;0.00326458;0;0
65;2;0.00542357;0;0
66;1;0.00353643;0;0
67;1;0.00310426;0;0
68;4;0.009799;0;27
69;4;0.00995028;0;0
70;1;0.00345329;0;0
71;1;0.0032627;0;0
72;2;0.00530116;0;0
73;4;0.0106975;1;100
74;1;0.00343126;0;0
75;1;0.00344885;0;0
76;4;0.00957302;0;0
77;1;0.00329003;0;0
78;2;0.00533532;0;0
79;5;0.0128301;1;100
80;1;0.00312335;0;0
81;1;0.00344885;0;0
82;4;0.00897797;0;0
83;4;0.00899428;0;0
84;1;0.00317682;0;0
85;1;0.00349957;0;0
86;4;0.0117926;1;100
87;2;0.00534113;0;0
88;4;0.00963828;0;0
89;1;0.00343513;0;0
90;2;0.00539717;0;0
91;4;0.00927505;0;0
92;1;0.00344342;0;0
93;1;0.00324733;0;0
94;1;0.00349957;0;0
95;1;0.00307585;0;0
96;2;0.00539288;0;0
97;3;0.00790179;0;0
98;1;0.00343126;0;0
99;1;0.00344342;0;0
100;4;0.0122303;1;100
101;1;0.00310229;0;0
102;2;0.00529102;0;0
103;1;0.00345329;0;0
104;1;0.00315068;0;0
105;2;0.00568843;0;0
106;1;0.00312912;0;0
107;5;0.0130187;1;100
108;4;0.0117535;1;100
109;2;0.00541337;0;0
110;1;0.00344342;0;0
111;4;0.00976161;0;62
112;1;0.00329285;0;0
113;1;0.0032019;0;0
114;1;0.00353643;0;0
115;1;0.00312006;0;0
116;2;0.00532149;0;0
117;4;0.011084;1;100
118;4;0.010951;1;100
119;5;0.0128386;1;100
120;3;0.00773286;0;0
121;1;0.00312006;0;0
122;4;0.0118801;1;100
123;2;0.00533653;0;0
124;4;0.0101524;0;0
125;1;0.00329003;0;0
126;5;0.0128579;1;100
127;2;0.00514534;0;0
128;1;0.00346202;0;0
129;4;0.00960205;0;0
130;1;0.00329285;0;0
131;1;0.00325681;0;0
132;1;0.00312335;0;0
133;4;0.0118181;1;100
134;1;0.00353643;0;0
135;1;0.00311861;0;0
136;1;0.00310426;0;0
137;4;0.00986177;1;100
138;4;0.0117354;1;100
139;1;0.00353643;0;0
140;4;0.0110707;1;100
141;2;0.00542009;0;0
142;4;0.010538;1;100
143;1;0.00349957;0;0
144;5;0.0125785;1;100
145;4;0.0107494;1;100
146;4;0.0122303;1;100
147;1;0.00346679;0;0
148;1;0.00345329;0;0
149;3;0.0074986;0;0
150;2;0.00524324;0;0
151;1;0.00321072;0;0
152;1;0.00326458;0;0
153;1;0.00353643;0;0
154;6;0.0154703;1;100
155;1;0.00343513;0;0
156;1;0.00349957;0;0
157;5;0.0127456;1;100
158;4;0.0093332;0;0
159;4;0.0120568;1;100
160;1;0.00344885;0;0
