N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00118673;0;0
2;1;0.00120028;0;0
3;2;0.00174071;0;0
4;1;0.00119377;0;0
5;2;0.00180019;0;0
6;2;0.00170652;0;0
7;4;0.00303881;0;0
8;2;0.00182158;0;0
9;1;0.00106756;0;0
10;1;0.00101801;0;0
11;1;0.00108316;0;0
12;4;0.00292151;0;0
13;1;0.0010806;0;0
14;5;0.00397299;1;95
15;1;0.00111728;0;0
16;2;0.00170492;0;0
17;1;0.001012;0;0
18;5;0.00387619;0;17
19;2;0.00182962;0;0
20;4;0.00302205;0;0
21;2;0.00170275;0;0
22;4;0.00352231;1;99
23;5;0.0042517;1;100
24;4;0.00281601;0;0
25;6;0.00432205;0;39
26;2;0.00190837;0;0
27;5;0.00390643;1;100
28;1;0.00105612;0;0
29;5;0.00383595;0;3
30;1;0.00108171;0;0
31;1;0.000964069;0;0
32;5;0.00402753;1;100
33;4;0.00308938;0;1
34;4;0.00370362;1;100
35;1;0.00110888;0;0
36;5;0.00339539;0;0
37;1;0.00107531;0;0
38;1;0.00107942;0;0
39;1;0.00112355;0;0
40;6;0.00490431;1;100
41;4;0.00327856;0;61
42;1;0.00118673;0;0
43;1;0.00101303;0;0
44;5;0.00397477;1;68
45;1;0.00111901;0;0
46;2;0.00181262;0;0
47;1;0.00100874;0;0
48;2;0.00182048;0;0
49;1;0.00110931;0;0
50;4;0.00340448;1;60
51;2;0.00172712;0;0
52;1;0.00110139;0;0
53;4;0.0039793;1;100
54;2;0.00168847;0;0
55;4;0.00303678;0;0
56;2;0.00178471;0;0
57;2;0.00177766;0;0
58;2;0.00172468;0;0
59;3;0.00277298;0;0
60;5;0.00386944;0;0
61;1;0.00118787;0;0
62;4;0.00367875;1;100
63;4;0.0030822;1;42
64;4;0.00281139;0;0
65;5;0.00403353;0;7
66;1;0.00108883;0;0
67;1;0.00111513;0;0
68;3;0.00241162;0;0
69;1;0.000949694;0;0
