N;GRAU;PageRank;R-BEP;D-BRANCH
1;4;0.00984075;0;0
2;1;0.00347728;0;0
3;1;0.00321818;0;0
4;1;0.0032302;0;0
5;1;0.00348071;0;0
6;1;0.00316842;0;0
7;2;0.00496932;0;0
8;1;0.00345122;0;0
9;1;0.00348071;0;0
10;4;0.00911556;0;0
11;2;0.00521969;0;0
12;1;0.00319111;0;0
13;1;0.00294803;0;0
14;4;0.0120421;1;100
15;1;0.00341881;0;0
16;4;0.010409;1;100
17;5;0.0128279;1;100
18;5;0.0136712;1;100
19;2;0.00535056;0;0
20;4;0.0122715;1;100
21;1;0.0035452;0;0
22;1;0.00325359;0;0
23;2;0.00543291;0;0
24;1;0.00311825;0;0
25;1;0.00321046;0;0
26;4;0.00898391;0;0
27;1;0.00349644;0;0
28;1;0.00326161;0;0
29;4;0.00956976;0;0
30;1;0.00323451;0;0
31;4;0.0107892;1;100
32;4;0.0102539;1;100
33;3;0.00758338;0;0
34;4;0.00881988;0;0
35;1;0.00349644;0;0
36;1;0.00312626;0;0
37;3;0.00751464;0;0
38;1;0.00323451;0;0
39;2;0.00561584;0;0
40;4;0.0102995;1;100
41;2;0.00542311;0;0
42;1;0.003288;0;0
43;1;0.0035452;0;0
44;1;0.00309019;0;0
45;4;0.0107232;1;100
46;2;0.0054161;0;0
47;1;0.00341881;0;0
48;1;0.00349644;0;0
49;3;0.00662792;0;0
50;4;0.0122715;1;100
51;5;0.0118921;1;100
52;1;0.00348071;0;0
53;2;0.00551024;0;0
54;1;0.00327449;0;0
55;2;0.00546657;0;0
56;4;0.0118293;1;100
57;1;0.00327782;0;0
58;1;0.00321619;0;0
59;1;0.00312626;0;0
60;1;0.00323502;0;0
61;2;0.00536315;0;0
62;4;0.0108429;1;100
63;5;0.0115815;0;0
64;1;0.0035452;0;0
65;4;0.0119519;1;100
66;4;0.0108119;1;100
67;1;0.00348071;0;0
68;2;0.00553686;0;0
69;4;0.0109976;1;100
70;1;0.00327782;0;0
71;5;0.012875;1;100
72;1;0.00311825;0;0
73;2;0.00558346;0;0
74;1;0.0035452;0;0
75;1;0.00323714;0;0
76;1;0.00321046;0;0
77;4;0.0104007;1;100
78;4;0.0107942;1;100
79;4;0.0122715;1;100
80;1;0.0035452;0;0
81;2;0.00558729;0;0
82;1;0.00348071;0;0
83;5;0.0118899;1;100
84;4;0.0120421;1;100
85;3;0.00762156;0;0
86;4;0.0110612;1;100
87;4;0.011968;1;100
88;1;0.00314765;0;0
89;4;0.00941061;0;0
90;1;0.00326161;0;0
91;1;0.00323714;0;0
92;1;0.00349644;0;0
93;1;0.00321818;0;0
94;1;0.00348071;0;0
95;1;0.00324161;0;0
96;4;0.0101052;0;0
97;1;0.00314765;0;0
98;1;0.00325359;0;0
99;1;0.00341881;0;0
100;2;0.00527895;0;0
101;1;0.00321619;0;0
102;1;0.003288;0;0
103;1;0.00345122;0;0
104;1;0.00306293;0;0
105;1;0.00321818;0;0
106;1;0.00294803;0;0
107;2;0.00555431;0;0
108;4;0.0108993;1;100
109;4;0.010002;0;0
110;1;0.00311645;0;0
111;1;0.0032302;0;0
112;1;0.00347976;0;0
113;1;0.00313727;0;0
114;2;0.00519008;0;0
115;1;0.00326161;0;0
116;1;0.0035452;0;0
117;1;0.00347976;0;0
118;2;0.00544625;0;0
119;5;0.0135273;1;100
120;4;0.0101319;1;100
121;1;0.00327782;0;0
122;4;0.0101399;1;100
123;1;0.00314941;0;0
124;5;0.0126629;1;100
125;1;0.0035452;0;0
126;1;0.0035452;0;0
127;5;0.0137666;1;100
128;4;0.0106963;1;100
129;1;0.00309054;0;0
130;1;0.00323714;0;0
131;2;0.00547727;0;0
132;2;0.00549105;0;0
133;4;0.0108095;1;100
134;1;0.00316842;0;0
135;4;0.00933205;0;0
136;1;0.00345122;0;0
137;1;0.00319111;0;0
138;5;0.0134158;1;100
139;1;0.00314941;0;0
140;4;0.0104985;1;100
141;1;0.00327449;0;0
142;4;0.00897468;0;0
143;1;0.00347728;0;0
144;1;0.00347976;0;0
145;1;0.00347728;0;0
146;2;0.00512698;0;0
147;4;0.011968;1;100
148;1;0.00324161;0;0
149;1;0.0035452;0;0
150;6;0.014192;1;100
151;4;0.00967554;0;0
152;4;0.0106052;1;100
153;1;0.00349644;0;0
154;4;0.0119636;1;100
155;4;0.0116767;1;100
156;2;0.00537563;0;0
157;2;0.00553415;0;0
158;1;0.00323502;0;0
159;1;0.00349644;0;0
160;4;0.0103518;0;0
