N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.00211449;0;0
2;1;0.00133118;0;0
3;1;0.00139089;0;0
4;1;0.00137209;0;0
5;5;0.00481843;0;0
6;4;0.00423168;0;0
7;1;0.00133086;0;0
8;4;0.00391949;1;100
9;3;0.00311258;0;0
10;3;0.00298774;0;0
11;2;0.00227953;0;0
12;6;0.00563409;1;100
13;4;0.00518836;1;100
14;1;0.00140305;0;0
15;3;0.0030426;0;0
16;2;0.00202884;0;0
17;5;0.00490918;0;0
18;4;0.00396279;0;0
19;3;0.00322806;0;0
20;1;0.00140305;0;0
21;2;0.00219009;0;0
22;1;0.0014208;0;0
23;4;0.00417355;1;100
24;5;0.00476269;0;0
25;2;0.00212741;0;0
26;1;0.00139089;0;0
27;1;0.0012728;0;0
28;2;0.00215904;0;0
29;1;0.00125707;0;0
30;1;0.00145978;0;0
31;1;0.00125088;0;0
32;1;0.00141243;0;0
33;2;0.00211952;0;0
34;1;0.00135216;0;0
35;5;0.00514504;1;100
36;5;0.00496604;0;0
37;2;0.00218397;0;0
38;1;0.00144865;0;0
39;6;0.0056353;0;0
40;1;0.00129604;0;0
41;2;0.00210164;0;0
42;2;0.00219121;0;0
43;1;0.00134561;0;0
44;4;0.00404474;0;0
45;1;0.00125707;0;0
46;5;0.00461591;0;0
47;2;0.00210156;0;0
48;2;0.00222098;0;0
49;1;0.00128979;0;0
50;1;0.0013607;0;0
51;4;0.00437971;1;100
52;4;0.00527591;1;100
53;6;0.00571964;1;100
54;3;0.00295261;0;0
55;4;0.00400606;0;0
56;4;0.0042031;1;100
57;6;0.00519433;0;0
58;1;0.00134022;0;0
59;5;0.00514226;1;100
60;1;0.00151927;0;0
61;1;0.00132399;0;0
62;1;0.00142607;0;0
63;2;0.00217926;0;0
64;1;0.0015497;0;0
65;1;0.00135238;0;0
66;6;0.00580452;1;100
67;1;0.0013278;0;0
68;2;0.00246343;0;0
69;2;0.00236137;0;0
70;4;0.00421459;0;0
71;1;0.00151832;0;0
72;3;0.00296058;0;0
73;2;0.00214726;0;0
74;4;0.00413737;1;100
75;1;0.00133526;0;0
76;2;0.00239609;0;0
77;2;0.00220125;0;0
78;4;0.00413938;1;100
79;3;0.00318379;0;0
80;1;0.00131284;0;0
81;1;0.00142607;0;0
82;5;0.00464716;0;0
83;2;0.00218959;0;0
84;5;0.00508663;0;0
85;1;0.00133974;0;0
86;1;0.00142262;0;0
87;4;0.00445851;0;0
88;2;0.00219921;0;0
89;4;0.00402583;0;0
90;4;0.00419488;0;0
91;4;0.00458908;1;100
92;4;0.0042437;0;0
93;4;0.0034821;0;0
94;1;0.00141243;0;0
95;3;0.00303042;0;0
96;1;0.00131696;0;0
97;5;0.00463106;1;100
98;1;0.00130819;0;0
99;5;0.00463393;0;0
100;1;0.00134529;0;0
101;1;0.00134561;0;0
102;2;0.00229292;0;0
103;4;0.00418212;0;0
104;2;0.00210061;0;0
105;1;0.00131284;0;0
106;5;0.00552013;1;100
107;1;0.0015497;0;0
108;1;0.00135216;0;0
109;5;0.00484341;1;100
110;1;0.0013545;0;0
111;6;0.0055275;0;0
112;5;0.00507235;1;100
113;2;0.00233267;0;0
114;1;0.00131998;0;0
115;4;0.00512824;1;100
116;3;0.00290761;0;0
117;2;0.00243193;0;0
118;4;0.00462991;1;100
119;2;0.00220181;0;0
