N;GRAU;PageRank;R-BEP;D-BRANCH
1;3;0.0195358;0;0
2;4;0.0241844;0;0
3;2;0.0144475;0;0
4;3;0.0191488;0;0
5;2;0.0143676;0;0
6;4;0.0240366;0;0
7;4;0.0255491;0;0
8;3;0.0200356;0;0
9;2;0.013937;0;0
10;5;0.0305784;0;0
11;6;0.0352838;0;0
12;5;0.0300407;0;0
13;4;0.0245151;0;0
14;7;0.0403645;1;100
15;5;0.0295337;0;0
16;5;0.0310572;0;0
17;4;0.0243098;0;0
18;3;0.01886;0;0
19;2;0.0146636;0;0
20;5;0.0299547;0;0
21;4;0.0241703;0;0
22;2;0.0145822;0;0
23;5;0.0296835;0;0
24;4;0.0248745;0;0
25;6;0.0366242;0;0
26;5;0.0331406;0;0
27;2;0.0138151;0;0
28;6;0.0351693;0;0
29;5;0.0290701;0;0
30;3;0.0190722;0;0
31;3;0.0188072;0;0
32;6;0.0354052;0;0
33;2;0.0136337;0;0
34;6;0.0353047;0;0
35;7;0.0416998;1;100
36;5;0.0291328;0;0
37;5;0.0292234;0;0
38;2;0.0138727;0;0
39;3;0.0186323;0;0
40;3;0.0196824;0;0
