N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00232767;0;0
2;1;0.00252647;0;0
3;4;0.00848171;1;100
4;1;0.00242931;0;0
5;3;0.00534331;0;0
6;1;0.00234516;0;0
7;5;0.00807209;0;0
8;1;0.00252647;0;0
9;4;0.00910919;1;100
10;2;0.00433975;0;0
11;1;0.00240913;0;0
12;1;0.0026857;0;0
13;1;0.00232917;0;0
14;2;0.003499;0;0
15;1;0.00215562;0;0
16;3;0.00509972;0;0
17;1;0.00233567;0;0
18;1;0.00221302;0;0
19;5;0.00932748;1;100
20;4;0.00635404;0;0
21;7;0.011313;1;100
22;1;0.00240913;0;0
23;1;0.00253407;0;0
24;2;0.00363937;0;0
25;1;0.00241628;0;0
26;3;0.00535348;0;0
27;2;0.00374592;0;0
28;4;0.00750662;0;0
29;2;0.00373494;0;0
30;1;0.00229808;0;0
31;2;0.00367656;0;0
32;3;0.00556304;0;0
33;4;0.00811185;1;100
34;4;0.00776488;0;0
35;1;0.00233567;0;0
36;3;0.00550806;0;0
37;1;0.00248417;0;0
38;2;0.00357808;0;0
39;6;0.00936902;0;0
40;3;0.00507692;0;0
41;2;0.00426824;0;0
42;1;0.00242784;0;0
43;2;0.00383109;0;0
44;5;0.00987829;1;100
45;1;0.00242931;0;0
46;5;0.00814966;0;0
47;3;0.00528523;0;0
48;2;0.00392781;0;0
49;2;0.00390702;0;0
50;2;0.00377041;0;0
51;1;0.00239362;0;0
52;2;0.00365461;0;0
53;1;0.00243884;0;0
54;4;0.00647191;0;0
55;5;0.00912356;1;100
56;3;0.00536196;0;0
57;4;0.00784131;1;100
58;1;0.0026857;0;0
59;4;0.00661222;0;0
60;6;0.0102386;1;100
61;1;0.00228459;0;0
62;1;0.00232767;0;0
63;5;0.00789273;0;0
64;2;0.00400099;0;0
65;1;0.00235705;0;0
66;1;0.00237553;0;0
67;5;0.00871868;1;100
68;4;0.00682557;0;0
69;2;0.0036531;0;0
70;5;0.00751715;0;0
71;1;0.00229112;0;0
72;2;0.00355447;0;0
73;5;0.00945325;1;100
