N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.0036198;0;0
2;4;0.0122104;1;100
3;1;0.00379707;0;0
4;2;0.00640185;0;0
5;1;0.00396715;0;0
6;1;0.00395994;0;0
7;6;0.0154736;1;100
8;4;0.0124953;1;100
9;4;0.0134881;1;100
10;1;0.00395994;0;0
11;1;0.00388459;0;0
12;5;0.0133016;0;0
13;4;0.0103746;0;0
14;1;0.00374938;0;0
15;1;0.00354056;0;0
16;1;0.00352643;0;0
17;1;0.00367969;0;0
18;5;0.0152112;1;100
19;1;0.00396052;0;0
20;2;0.00594537;0;0
21;4;0.0105358;0;0
22;4;0.0115529;1;100
23;1;0.00374979;0;0
24;1;0.00400573;0;0
25;5;0.0149614;1;100
26;4;0.0138085;1;100
27;1;0.0037314;0;0
28;1;0.00361486;0;0
29;4;0.0122253;1;100
30;5;0.0157551;1;100
31;1;0.00346859;0;0
32;5;0.0132802;1;100
33;5;0.014101;1;100
34;4;0.0114789;0;0
35;5;0.0140582;1;100
36;1;0.00366931;0;0
37;3;0.00764097;0;0
38;2;0.0064438;0;0
39;1;0.00400573;0;0
40;2;0.00621241;0;0
41;1;0.00388459;0;0
42;1;0.00379707;0;0
43;4;0.0124147;1;100
44;2;0.0064299;0;0
45;1;0.00400573;0;0
46;2;0.00653569;0;0
47;1;0.00394425;0;0
48;4;0.0114116;0;0
49;5;0.0145243;1;100
50;1;0.00365734;0;0
51;1;0.00332907;0;0
52;4;0.0113417;0;0
53;1;0.00393766;0;0
54;4;0.0132384;1;100
55;4;0.0135957;1;100
56;1;0.00372668;0;0
57;4;0.010844;0;0
58;1;0.00400573;0;0
59;1;0.00360546;0;0
60;1;0.00373376;0;0
61;1;0.00374078;0;0
62;4;0.0125175;1;100
63;1;0.00374078;0;0
64;1;0.00393766;0;0
65;5;0.0127956;0;0
66;1;0.00373116;0;0
67;1;0.0036681;0;0
68;1;0.00360546;0;0
69;1;0.00374979;0;0
70;1;0.00400573;0;0
71;1;0.00394425;0;0
72;1;0.00394425;0;0
73;1;0.00395362;0;0
74;1;0.0036198;0;0
75;1;0.00396052;0;0
76;2;0.00716532;0;0
77;1;0.00395362;0;0
78;1;0.00411669;0;0
79;2;0.00594537;0;0
80;2;0.00626134;0;0
81;2;0.00627525;0;0
82;5;0.0138068;1;100
83;1;0.00346859;0;0
84;2;0.00559035;0;0
85;4;0.013593;1;100
86;2;0.00642775;0;0
87;1;0.00393766;0;0
88;1;0.00400573;0;0
89;4;0.0128265;1;100
90;1;0.0036681;0;0
91;1;0.00341859;0;0
92;1;0.00373116;0;0
93;2;0.00638307;0;0
94;1;0.00374979;0;0
95;2;0.00626519;0;0
96;4;0.0103044;0;0
97;4;0.0135633;1;100
98;4;0.0114057;1;100
99;4;0.0138085;1;100
100;1;0.00361486;0;0
101;2;0.00599959;0;0
102;1;0.00395994;0;0
103;2;0.0058614;0;0
104;1;0.00366614;0;0
105;2;0.00623923;0;0
106;1;0.00365734;0;0
107;1;0.00370956;0;0
108;2;0.00627011;0;0
109;4;0.0122742;1;100
110;2;0.00640081;0;0
111;5;0.0149061;1;100
112;1;0.00367969;0;0
113;4;0.0135192;1;100
114;1;0.00373376;0;0
115;2;0.00631996;0;0
116;1;0.00396052;0;0
117;4;0.0136269;1;100
118;4;0.0111797;0;0
119;4;0.0122196;1;100
120;2;0.00628184;0;0
121;2;0.00579505;0;0
122;4;0.0125616;1;100
123;4;0.0119923;1;100
124;1;0.00365734;0;0
125;1;0.00366931;0;0
126;4;0.0125164;1;100
127;1;0.00354056;0;0
128;2;0.00581575;0;0
129;1;0.00396715;0;0
130;1;0.00370956;0;0
131;4;0.0118703;1;100
132;1;0.00395362;0;0
133;2;0.00628358;0;0
134;1;0.00396715;0;0
135;1;0.00388459;0;0
136;4;0.0125286;1;100
137;1;0.0037314;0;0
138;4;0.0126021;1;100
139;1;0.00374938;0;0
140;1;0.00372668;0;0
