N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.00251192;0;0
2;4;0.00520061;1;100
3;4;0.00435042;0;0
4;2;0.00257571;0;0
5;5;0.00615066;1;100
6;4;0.00463695;0;0
7;1;0.00155421;0;0
8;2;0.00276973;0;0
9;1;0.00153978;0;0
10;2;0.00245018;0;0
11;2;0.00234468;0;0
12;1;0.00152205;0;0
13;6;0.00601519;0;0
14;3;0.00366858;0;0
15;3;0.00325677;0;0
16;1;0.0014459;0;0
17;1;0.0015325;0;0
18;3;0.00373204;0;0
19;4;0.00501325;1;100
20;2;0.00247983;0;0
21;4;0.004944;0;0
22;6;0.00639045;1;100
23;4;0.0045868;0;0
24;4;0.00542823;1;100
25;1;0.00180833;0;0
26;6;0.00669211;0;0
27;4;0.00461152;1;100
28;1;0.00177565;0;0
29;5;0.00621183;1;100
30;1;0.00164475;0;0
31;4;0.00450268;0;0
32;1;0.00157798;0;0
33;1;0.00146066;0;0
34;1;0.00140531;0;0
35;1;0.00166859;0;0
36;4;0.00390408;0;0
37;1;0.00160291;0;0
38;1;0.00152511;0;0
39;3;0.00367007;1;100
40;4;0.00489308;0;0
41;1;0.0014431;0;0
42;5;0.00611667;1;100
43;2;0.00243775;0;0
44;2;0.00248973;0;0
45;5;0.00501071;0;0
46;6;0.00640275;1;100
47;3;0.00344359;0;0
48;1;0.00153074;0;0
49;7;0.00734378;1;100
50;3;0.00312509;0;0
51;5;0.00606315;1;100
52;2;0.00281977;0;0
53;3;0.00344632;0;0
54;2;0.00251489;0;0
55;3;0.00329211;0;0
56;2;0.0025951;0;0
57;5;0.00575226;0;0
58;2;0.00268518;0;0
59;5;0.0055322;1;100
60;1;0.00161329;0;0
61;1;0.00162093;0;0
62;1;0.00177565;0;0
63;1;0.00164475;0;0
64;1;0.00157798;0;0
65;5;0.00537834;0;0
66;4;0.0048585;0;0
67;6;0.00664599;0;0
68;1;0.00152511;0;0
69;1;0.00176308;0;0
70;1;0.00163417;0;0
71;2;0.00255993;0;0
72;2;0.00236452;0;0
73;6;0.00624016;0;0
74;3;0.0034536;0;0
75;1;0.0017795;0;0
76;2;0.00243871;0;0
77;1;0.00150205;0;0
78;2;0.002446;0;0
79;2;0.00236609;0;0
80;5;0.00614933;1;100
81;1;0.00150205;0;0
82;1;0.00156991;0;0
83;5;0.00515147;0;0
84;4;0.00503489;0;0
85;1;0.0017016;0;0
86;1;0.00153074;0;0
87;1;0.00166859;0;0
88;4;0.00483989;0;0
89;1;0.00157207;0;0
90;1;0.00163417;0;0
91;2;0.0025147;0;0
92;2;0.00247497;0;0
93;5;0.005182;0;0
94;5;0.0066716;1;100
95;1;0.00145885;0;0
96;6;0.00694194;1;100
97;5;0.00482658;0;0
98;2;0.00237152;0;0
99;1;0.0017795;0;0
100;1;0.00147788;0;0
101;4;0.00615686;1;100
102;1;0.00180833;0;0
103;2;0.002718;0;0
104;2;0.0025577;0;0
105;6;0.00667692;1;100
106;5;0.00544482;0;0
107;4;0.00455073;0;0
108;2;0.00246519;0;0
109;2;0.00254696;0;0
110;1;0.00146212;0;0
111;4;0.00546159;1;100
112;5;0.00603006;1;100
113;1;0.00144151;0;0
114;1;0.00178038;0;0
115;2;0.0026995;0;0
116;4;0.00549924;1;100
117;5;0.00523159;0;0
118;3;0.00314181;0;0
119;2;0.00243531;0;0
120;1;0.00146123;0;0
121;6;0.00682062;1;100
122;3;0.00333773;0;0
123;4;0.00452345;0;0
124;5;0.00584362;1;100
125;2;0.00255978;0;0
126;1;0.00146006;0;0
127;4;0.00431522;0;0
128;1;0.00162093;0;0
129;2;0.0025928;0;0
130;6;0.00721447;1;100
131;4;0.0039206;0;0
132;1;0.0016535;0;0
133;6;0.00639724;1;100
134;4;0.0059439;1;100
135;2;0.00268574;0;0
136;1;0.0015393;0;0
137;5;0.00589439;1;100
138;1;0.00144458;0;0
139;2;0.00251683;0;0
140;1;0.00146442;0;0
141;4;0.00565461;1;100
142;2;0.00235353;0;0
143;2;0.00276139;0;0
144;6;0.00666761;1;100
145;4;0.00483388;0;0
146;2;0.00250015;0;0
147;5;0.00516633;0;0
148;1;0.0015325;0;0
149;4;0.00438722;1;100
150;1;0.00160513;0;0
151;2;0.00241032;0;0
152;5;0.00473371;0;0
153;2;0.00257789;0;0
154;1;0.00155421;0;0
155;3;0.00342266;0;0
156;3;0.00341313;0;0
157;4;0.00538707;1;100
158;1;0.00166059;0;0
159;5;0.00573619;1;100
160;3;0.00336045;0;0
161;5;0.0052841;0;0
162;4;0.00437679;0;0
163;2;0.00277326;0;0
164;1;0.00144458;0;0
165;1;0.00176549;0;0
166;4;0.00516701;1;100
167;3;0.00340168;0;0
168;3;0.00332524;0;0
169;1;0.00149342;0;0
170;4;0.00443811;0;0
171;1;0.00149342;0;0
172;5;0.00571765;1;100
173;1;0.00153983;0;0
174;4;0.00429329;0;0
175;3;0.0034999;0;0
176;1;0.00146625;0;0
177;4;0.00602533;1;100
178;5;0.00496108;0;0
179;1;0.0015272;0;0
180;1;0.00166059;0;0
181;4;0.00504501;1;100
182;1;0.00156532;0;0
183;6;0.00629529;0;0
184;5;0.00535053;0;0
185;1;0.00154539;0;0
186;3;0.00338692;0;0
187;1;0.00155601;0;0
188;5;0.00508337;0;0
189;2;0.00241293;0;0
190;4;0.00527496;1;100
191;1;0.00153243;0;0
192;4;0.00404956;0;0
193;6;0.00744151;1;100
194;2;0.00278226;0;0
195;2;0.0026426;0;0
196;3;0.00320231;0;0
197;4;0.00602115;1;100
198;2;0.00271351;0;0
199;4;0.00507286;1;100
200;4;0.00448589;0;0
201;3;0.0033134;0;0
202;1;0.00180833;0;0
203;4;0.00465434;0;0
204;3;0.0034446;0;0
205;7;0.00785096;1;100
206;1;0.00177565;0;0
207;2;0.00235181;0;0
208;1;0.00163417;0;0
209;5;0.00565095;1;100
210;1;0.00153983;0;0
211;1;0.0016535;0;0
212;2;0.00241349;0;0
213;3;0.00342146;0;0
214;4;0.00452762;0;0
215;4;0.00615686;1;100
216;4;0.005239;1;100
217;1;0.0015071;0;0
218;5;0.00503154;0;0
219;6;0.00623371;0;0
220;4;0.00511655;1;100
221;1;0.00155601;0;0
222;1;0.0015071;0;0
223;1;0.00158727;0;0
224;4;0.00595526;1;100
225;3;0.00348597;0;0
226;4;0.00600306;1;100
227;2;0.00274855;0;0
228;2;0.00252974;0;0
229;1;0.00154539;0;0
230;6;0.00676834;0;0
231;1;0.00180833;0;0
232;2;0.00251536;0;0
233;1;0.00176549;0;0
234;2;0.00254641;0;0
235;1;0.00161329;0;0
236;2;0.00256188;0;0
237;2;0.00232431;0;0
238;2;0.00262633;0;0
239;2;0.0025276;0;0
240;1;0.00159799;0;0
241;6;0.00728826;1;100
242;2;0.00251879;0;0
243;2;0.00248786;0;0
244;1;0.00145333;0;0
245;3;0.003325;0;0
246;2;0.00261908;0;0
247;1;0.0017795;0;0
248;2;0.00246549;0;0
249;2;0.00239764;0;0
250;1;0.001472;0;0
251;2;0.0023773;0;0
252;5;0.00544494;0;0
253;5;0.00564742;0;0
254;4;0.0048926;1;100
255;2;0.00258589;0;0
256;2;0.0025713;0;0
257;1;0.00146625;0;0
258;1;0.00178038;0;0
259;2;0.00249191;0;0
260;1;0.00147469;0;0
261;1;0.00176308;0;0
262;5;0.00506257;0;0
263;1;0.00152205;0;0
264;1;0.00176549;0;0
265;1;0.00152848;0;0
266;1;0.00159799;0;0
267;1;0.00145333;0;0
268;1;0.00140706;0;0
269;7;0.00734828;1;100
270;4;0.00484414;0;0
271;5;0.00567309;0;0
272;2;0.00290001;0;0
273;2;0.00265329;0;0
274;4;0.00519018;1;100
275;2;0.00241959;0;0
276;2;0.00240753;0;0
277;4;0.00454936;0;0
278;2;0.0027033;0;0
279;2;0.00247619;0;0
