N;GRAU;PageRank;R-BEP;D-BRANCH
1;3;0.00966084;0;0
2;2;0.0064998;0;0
3;2;0.00648692;0;0
4;1;0.00398831;0;0
5;6;0.0180855;1;100
6;2;0.00634599;0;0
7;2;0.00674963;0;0
8;2;0.00654586;0;0
9;1;0.00444793;0;0
10;2;0.0065546;0;0
11;1;0.00449675;0;0
12;4;0.0111169;0;0
13;2;0.00620826;0;0
14;5;0.0161077;1;100
15;1;0.00393038;0;0
16;1;0.00401132;0;0
17;2;0.00665815;0;0
18;1;0.00444793;0;0
19;1;0.00383449;0;0
20;1;0.0041111;0;0
21;1;0.00382501;0;0
22;2;0.00647758;0;0
23;5;0.0147735;0;0
24;1;0.00449675;0;0
25;2;0.00667361;0;0
26;3;0.00967024;0;4
27;2;0.00674743;0;0
28;6;0.0159774;0;67
29;1;0.00416062;0;0
30;2;0.00689786;0;0
31;2;0.00662509;0;0
32;4;0.013697;1;100
33;4;0.010979;0;0
34;5;0.0141051;0;0
35;1;0.00399323;0;0
36;1;0.00412202;0;0
37;1;0.00382501;0;0
38;1;0.00401591;0;0
39;1;0.00410778;0;0
40;6;0.0181766;1;100
41;1;0.00401591;0;0
42;1;0.00421104;0;0
43;1;0.0037411;0;0
44;1;0.0041111;0;0
45;1;0.00416062;0;0
46;5;0.01627;1;100
47;1;0.00412202;0;0
48;5;0.0156301;1;100
49;4;0.0135154;1;100
50;4;0.0152788;1;100
51;1;0.00410778;0;0
52;1;0.00449675;0;0
53;5;0.0142137;0;0
54;5;0.0161366;1;100
55;5;0.0162431;1;100
56;2;0.00676906;0;0
57;1;0.00409259;0;0
58;4;0.0134281;1;100
59;2;0.0064583;0;0
60;2;0.00695094;0;0
61;1;0.00444793;0;0
62;1;0.0037411;0;0
63;3;0.00870763;0;0
64;1;0.00410347;0;0
65;2;0.00664453;0;0
66;4;0.0115132;0;0
67;2;0.00677477;0;0
68;2;0.00674834;0;0
69;5;0.0154009;0;31
70;1;0.00410347;0;0
71;4;0.0107924;0;0
72;1;0.00399323;0;0
73;2;0.00638549;0;0
74;1;0.00386815;0;0
75;2;0.00627156;0;0
76;4;0.013464;1;100
77;2;0.00665842;0;0
78;4;0.0133769;1;100
79;1;0.00367126;0;0
80;5;0.0144521;0;71
81;2;0.00638712;0;0
82;1;0.00417333;0;0
83;1;0.00449675;0;0
84;4;0.0137568;1;100
85;1;0.00400315;0;0
86;1;0.00400315;0;0
87;2;0.00652697;0;0
88;4;0.0120692;0;0
89;7;0.0199398;1;70
90;2;0.00606912;0;0
91;1;0.00398831;0;0
92;1;0.00376149;0;0
93;1;0.00417333;0;0
94;4;0.0152788;1;100
95;2;0.00620997;0;0
96;1;0.00449675;0;0
97;5;0.0142365;0;0
98;4;0.0139343;1;100
99;5;0.016195;1;100
100;1;0.00390712;0;0
101;7;0.0201138;1;36
102;3;0.00894261;0;0
103;2;0.00643258;0;0
104;4;0.012495;0;62
105;4;0.0119724;0;30
106;1;0.00390712;0;0
107;1;0.00383449;0;0
108;2;0.0065241;0;0
109;4;0.0117078;0;0
110;4;0.0150491;1;100
111;6;0.0175842;1;100
112;4;0.0134484;1;100
113;1;0.00390518;0;0
114;1;0.00401132;0;0
115;6;0.0182435;1;100
116;4;0.0126136;0;1
117;1;0.00409259;0;0
118;1;0.00421104;0;0
119;4;0.0121006;0;0
120;1;0.00449675;0;0
