N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00310218;0;0
2;1;0.00306939;0;0
3;1;0.00304535;0;0
4;4;0.0110828;1;100
5;1;0.0032926;0;0
6;1;0.00348783;0;0
7;1;0.0034814;0;0
8;1;0.00348783;0;0
9;4;0.00910846;0;0
10;2;0.00570035;0;0
11;5;0.0132415;1;100
12;1;0.00303355;0;0
13;4;0.0101437;1;100
14;1;0.00348783;0;0
15;4;0.0119356;1;100
16;4;0.0111856;1;100
17;1;0.00348108;0;0
18;2;0.00554065;0;0
19;1;0.00322261;0;0
20;1;0.00322261;0;0
21;1;0.00320195;0;0
22;1;0.00331444;0;0
23;3;0.00753088;0;20
24;1;0.00343189;0;0
25;1;0.0031417;0;0
26;4;0.00984675;1;97
27;1;0.00329587;0;0
28;1;0.00347382;0;0
29;1;0.00348782;0;0
30;1;0.00331242;0;0
31;3;0.00759093;1;65
32;4;0.0107535;1;100
33;1;0.00328577;0;0
34;1;0.00345593;0;0
35;1;0.00326578;0;0
36;2;0.00573507;0;0
37;1;0.00326295;0;0
38;1;0.00331444;0;0
39;4;0.00918609;0;0
40;1;0.00348108;0;0
41;4;0.0119698;1;100
42;2;0.00520314;0;0
43;4;0.00986376;0;10
44;2;0.00521199;0;0
45;2;0.00518431;0;0
46;4;0.0109433;1;100
47;2;0.0052625;0;0
48;5;0.0123991;1;100
49;3;0.00671646;0;0
50;1;0.00348782;0;0
51;2;0.00562749;0;0
52;4;0.00960432;0;33
53;1;0.00348108;0;0
54;1;0.00316684;0;0
55;3;0.00731439;0;0
56;1;0.00347382;0;0
57;1;0.00313913;0;0
58;1;0.00342792;0;0
59;1;0.00345569;0;0
60;1;0.00347382;0;0
61;4;0.0109566;1;100
62;1;0.00326578;0;0
63;1;0.00307531;0;0
64;4;0.0106563;1;100
65;2;0.00572925;0;0
66;1;0.00348783;0;0
67;4;0.0119356;1;100
68;4;0.0118514;1;100
69;2;0.00549386;0;0
70;4;0.0117196;1;100
71;2;0.00511682;0;0
72;4;0.0102122;1;100
73;1;0.00347382;0;0
74;1;0.00348108;0;0
75;4;0.0101469;0;2
76;3;0.00739384;0;0
77;2;0.00518644;0;0
78;1;0.0034814;0;0
79;2;0.00574937;0;0
80;4;0.00988606;0;59
81;5;0.0125754;1;100
82;2;0.00565065;0;0
83;4;0.00958178;0;32
84;1;0.00348783;0;0
85;1;0.0031417;0;0
86;1;0.00310218;0;0
87;2;0.00534623;0;0
88;4;0.0103606;1;100
89;1;0.0031725;0;0
90;1;0.00304863;0;0
91;1;0.00348783;0;0
92;2;0.00524697;0;0
93;4;0.0104945;1;100
94;4;0.0120016;1;100
95;1;0.00345593;0;0
96;5;0.0112639;0;0
97;4;0.00964466;0;0
98;4;0.0118321;1;100
99;1;0.00345181;0;0
100;1;0.00348108;0;0
101;1;0.00347382;0;0
102;1;0.00331242;0;0
103;1;0.0031725;0;0
104;1;0.00345569;0;0
105;1;0.00345593;0;0
106;2;0.00541384;0;0
107;1;0.00348782;0;0
108;1;0.00320195;0;0
109;4;0.0110507;1;100
110;2;0.00524954;0;0
111;1;0.00318856;0;0
112;1;0.00347382;0;0
113;4;0.0119713;1;100
114;1;0.00329587;0;0
115;4;0.0118503;1;100
116;4;0.0105176;1;100
117;1;0.00316758;0;0
118;1;0.00342792;0;0
119;1;0.00345569;0;0
120;5;0.0129659;1;100
121;1;0.00328577;0;0
122;4;0.00872703;0;0
123;4;0.0120015;1;100
124;1;0.00307531;0;0
125;1;0.00345181;0;0
126;1;0.00316758;0;0
127;4;0.0111761;1;100
128;1;0.0032926;0;0
129;1;0.00326295;0;0
130;1;0.00318856;0;0
131;1;0.00306123;0;0
132;4;0.00928197;0;0
133;4;0.0110982;1;100
134;4;0.010491;1;100
135;4;0.0120016;1;100
136;5;0.0125405;1;100
137;4;0.0117383;1;100
138;1;0.00306939;0;0
139;2;0.00541459;0;0
140;4;0.0102121;1;82
141;4;0.0119698;1;100
142;5;0.0124184;1;100
143;1;0.00343189;0;0
144;1;0.00343189;0;0
145;4;0.00938328;0;0
146;5;0.0124925;1;100
147;2;0.00506519;0;0
148;2;0.0055143;0;0
149;2;0.00556698;0;0
150;2;0.0053922;0;0
151;1;0.00345181;0;0
152;1;0.00342792;0;0
153;1;0.0034814;0;0
154;4;0.00988851;0;43
155;5;0.0127334;1;100
156;1;0.00316684;0;0
157;4;0.01007;1;100
158;1;0.00306123;0;0
159;1;0.00348108;0;0
160;1;0.00318856;0;0
