N;GRAU;PageRank;R-BEP;D-BRANCH
1;4;0.00195118;1;100
2;1;0.000567149;0;0
3;1;0.000508334;0;0
4;1;0.000561176;0;0
5;1;0.000561917;0;0
6;1;0.000566358;0;0
7;1;0.000567072;0;0
8;1;0.000567317;0;0
9;1;0.000567149;0;0
10;1;0.000516195;0;0
11;1;0.000566272;0;0
12;1;0.000514219;0;0
13;1;0.000512358;0;0
14;4;0.00195222;1;100
15;1;0.000561757;0;0
16;1;0.000509961;0;0
17;5;0.00214246;1;100
18;4;0.00196269;1;100
19;4;0.00163105;1;100
20;4;0.0018845;1;100
21;4;0.00171958;1;100
22;1;0.000567834;0;0
23;1;0.000516839;0;0
24;4;0.00196229;1;100
25;1;0.000567849;0;0
26;1;0.000566986;0;0
27;1;0.000566986;0;0
28;1;0.000566863;0;0
29;1;0.000567149;0;0
30;4;0.00171227;1;100
31;4;0.00196635;1;100
32;5;0.00210121;1;100
33;4;0.00195222;1;100
34;1;0.000510614;0;0
35;1;0.000567152;0;0
36;4;0.00170355;1;100
37;4;0.00195423;1;100
38;1;0.000567152;0;0
39;4;0.00196153;1;100
40;1;0.000567834;0;0
41;1;0.000553508;0;0
42;1;0.000561176;0;0
43;1;0.000567149;0;0
44;1;0.000550492;0;0
45;1;0.000518667;0;0
46;1;0.000560848;0;0
47;1;0.000500898;0;0
48;3;0.000981907;0;0
49;1;0.000559632;0;0
50;4;0.00147431;0;0
51;1;0.000566863;0;0
52;4;0.00170721;1;100
53;1;0.000516578;0;0
54;1;0.000567152;0;0
55;1;0.000560432;0;0
56;4;0.00196307;1;100
57;1;0.000550457;0;0
58;1;0.000565274;0;0
59;1;0.000566826;0;0
60;1;0.000567152;0;0
61;1;0.000554469;0;0
62;4;0.00192105;1;100
63;1;0.000553474;0;0
64;1;0.000567317;0;0
65;1;0.000566986;0;0
66;4;0.00166099;1;100
67;3;0.00126354;0;0
68;1;0.000566358;0;0
69;1;0.00051382;0;0
70;4;0.00190114;1;100
71;1;0.000567072;0;0
72;1;0.000520693;0;0
73;4;0.00196385;1;100
74;4;0.00196628;1;100
75;1;0.000520693;0;0
76;1;0.000566362;0;0
77;4;0.00146918;0;1
78;4;0.00196153;1;100
79;1;0.000567152;0;0
80;1;0.000557277;0;0
81;4;0.00195873;1;100
82;1;0.000557767;0;0
83;1;0.000557277;0;0
84;1;0.000522963;0;0
85;1;0.000566231;0;0
86;1;0.000558223;0;0
87;4;0.00137343;0;0
88;1;0.000559961;0;0
89;4;0.00147885;0;0
90;1;0.000567834;0;0
91;1;0.000517336;0;0
92;1;0.000567849;0;0
93;4;0.00192755;1;100
94;1;0.000553508;0;0
95;1;0.000560857;0;0
96;1;0.000560782;0;0
97;4;0.00196305;1;100
98;1;0.000506448;0;0
99;1;0.000566231;0;0
100;1;0.000515458;0;0
101;4;0.00173334;1;100
102;1;0.000552575;0;0
103;1;0.000566986;0;0
104;1;0.000511212;0;0
105;1;0.000566826;0;0
106;1;0.000566362;0;0
107;4;0.00191464;1;100
108;1;0.000522377;0;0
109;1;0.000523239;0;0
110;1;0.000559961;0;0
111;1;0.000567317;0;0
112;1;0.000560848;0;0
113;1;0.000556861;0;0
114;4;0.00165405;1;100
115;1;0.00052127;0;0
116;1;0.000564846;0;0
117;1;0.000561866;0;0
118;4;0.00196385;1;100
119;1;0.000515988;0;0
120;4;0.00171299;1;100
121;1;0.000565274;0;0
122;1;0.000559632;0;0
123;1;0.000566826;0;0
124;3;0.00118345;0;0
125;1;0.000560432;0;0
126;4;0.00196635;1;100
127;1;0.000566231;0;0
128;1;0.000566374;0;0
129;1;0.000553181;0;0
130;4;0.00193309;1;100
131;1;0.000567152;0;0
132;1;0.000558681;0;0
133;1;0.000566387;0;0
134;1;0.000559605;0;0
135;1;0.000558681;0;0
136;4;0.00196385;1;100
137;1;0.000518285;0;0
138;1;0.000567834;0;0
139;3;0.00116511;0;0
140;1;0.000522377;0;0
141;4;0.00172295;1;100
142;1;0.000518667;0;0
143;1;0.000565274;0;0
144;1;0.000509961;0;0
145;5;0.00219552;1;100
146;1;0.000561088;0;0
147;1;0.000567072;0;0
148;3;0.00118509;0;3
149;1;0.000557898;0;0
150;1;0.000510741;0;0
151;1;0.000559632;0;0
152;1;0.000523239;0;0
153;1;0.000560692;0;0
154;1;0.000560826;0;0
155;1;0.000561917;0;0
156;4;0.00160549;1;100
157;1;0.000567317;0;0
158;1;0.000567072;0;0
159;1;0.000567834;0;0
160;3;0.00121659;0;33
161;4;0.0013974;0;26
162;1;0.000567849;0;0
163;1;0.000510335;0;0
164;1;0.000516578;0;0
165;1;0.000564846;0;0
166;1;0.000566272;0;0
167;1;0.000566387;0;0
168;1;0.000567149;0;0
169;1;0.000519657;0;0
170;4;0.00196269;1;100
171;4;0.00196307;1;100
172;1;0.000567849;0;0
173;1;0.000472426;0;0
174;1;0.000560782;0;0
175;1;0.000516578;0;0
