N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.00418192;0;0
2;6;0.011709;1;86
3;5;0.0103416;0;24
4;2;0.00422685;0;0
5;1;0.00303735;0;0
6;5;0.0108164;1;100
7;4;0.00773664;0;4
8;5;0.0100211;1;70
9;1;0.00282579;0;0
10;5;0.0094786;0;12
11;1;0.00273422;0;0
12;5;0.00925879;0;19
13;5;0.010723;1;100
14;1;0.00270381;0;0
15;5;0.00921447;0;7
16;3;0.00591305;0;0
17;4;0.00921479;0;51
18;6;0.0114287;1;35
19;5;0.00993869;1;62
20;2;0.00408753;0;0
21;2;0.00437323;0;0
22;6;0.01106;0;14
23;1;0.00306767;0;0
24;1;0.0025751;0;0
25;2;0.00455589;0;0
26;5;0.00995945;0;18
27;2;0.00452342;0;0
28;3;0.00556464;0;0
29;3;0.0058199;0;0
30;1;0.00278319;0;0
31;2;0.00437242;0;0
32;6;0.0109173;0;12
33;1;0.00285654;0;0
34;4;0.00886323;0;16
35;6;0.012624;1;100
36;1;0.0030582;0;0
37;4;0.00829636;1;79
38;1;0.00290421;0;0
39;1;0.0025485;0;0
40;6;0.010447;0;4
41;2;0.0042639;0;0
42;2;0.00419201;0;0
43;3;0.00647357;0;30
44;4;0.00799807;0;0
45;1;0.00254225;0;0
46;4;0.00733726;0;0
47;4;0.00967744;1;100
48;2;0.00475905;0;0
49;6;0.0112735;0;19
50;4;0.00786931;0;2
51;5;0.00859602;0;0
52;5;0.00998189;0;32
53;5;0.00876014;0;0
54;3;0.00642942;0;3
55;1;0.00274961;0;0
56;5;0.0110673;1;100
57;4;0.00784415;0;10
58;1;0.00299396;0;0
59;2;0.00418372;0;0
60;1;0.00262708;0;0
61;3;0.00612388;0;0
62;5;0.00909853;0;1
63;1;0.00274961;0;0
64;3;0.00585846;0;0
65;5;0.0106594;1;100
66;3;0.00627227;0;0
67;3;0.00593022;0;0
68;2;0.00443891;0;0
69;5;0.0100371;0;0
70;3;0.00621532;0;0
71;4;0.00749508;0;0
72;3;0.00630727;0;0
73;4;0.00772407;0;0
74;2;0.00444118;0;0
75;1;0.0026438;0;0
76;1;0.0027259;0;0
77;5;0.010857;1;100
78;4;0.00851462;1;82
79;2;0.00451053;0;0
80;5;0.00988688;0;5
81;4;0.00845517;0;54
82;1;0.00276041;0;0
83;1;0.00277628;0;0
84;5;0.0112885;1;100
85;2;0.00486003;0;0
86;2;0.00447889;0;0
87;7;0.0120947;0;2
88;3;0.00581132;0;1
89;2;0.00421534;0;0
90;3;0.00586944;0;1
91;2;0.0045897;0;0
92;5;0.00899125;0;1
93;1;0.0025485;0;0
94;1;0.00285654;0;0
95;1;0.00289564;0;0
96;1;0.00264109;0;0
97;4;0.00925513;1;100
98;3;0.00652336;0;5
99;1;0.00281893;0;0
100;6;0.0112641;0;54
101;4;0.00778043;0;0
102;2;0.00455578;0;0
103;3;0.00602614;0;5
104;5;0.00963295;0;3
105;1;0.0027259;0;0
106;2;0.00446262;0;0
107;4;0.00941828;1;100
108;5;0.00927704;0;13
109;4;0.00730071;0;0
110;2;0.00503395;0;0
111;6;0.0113276;0;14
112;2;0.0052071;0;0
113;1;0.00282094;0;0
114;1;0.00303735;0;0
115;1;0.00274686;0;0
116;3;0.00628184;0;0
117;3;0.00593803;0;0
118;1;0.00306767;0;0
119;1;0.00278319;0;0
120;3;0.00598265;0;0
121;6;0.0115541;1;44
122;2;0.00424065;0;0
123;1;0.00293888;0;0
124;4;0.0100243;1;100
125;1;0.00263061;0;0
126;4;0.00988166;1;100
127;4;0.00997976;1;100
128;5;0.0111076;1;100
129;2;0.00417344;0;0
130;2;0.00453731;0;0
131;4;0.00730886;0;0
132;4;0.00775218;0;14
133;2;0.00429755;0;0
134;1;0.00282579;0;0
135;4;0.00750097;0;0
136;5;0.0101276;1;18
137;6;0.0120092;0;64
138;1;0.00263442;0;0
139;2;0.00452523;0;0
140;1;0.0030582;0;0
141;2;0.00446855;0;0
142;2;0.00447527;0;0
143;2;0.0043013;0;0
144;1;0.00290421;0;0
145;1;0.00276041;0;0
146;2;0.00468805;0;0
147;7;0.0132671;1;100
148;3;0.0059609;0;0
149;1;0.00281893;0;0
150;3;0.0065058;0;0
151;1;0.00299396;0;0
152;4;0.00831206;0;25
153;5;0.00925254;0;8
154;1;0.0026388;0;0
155;1;0.00277628;0;0
156;3;0.00632613;0;0
157;2;0.00462208;0;0
158;1;0.00293888;0;0
159;1;0.00270048;0;0
160;2;0.00490649;0;0
