N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.00458553;0;0
2;5;0.00991875;0;8
3;3;0.00621497;0;0
4;1;0.0030679;0;0
5;2;0.00445264;0;0
6;2;0.00444023;0;0
7;5;0.0101447;0;64
8;1;0.00265839;0;0
9;2;0.00523641;0;0
10;3;0.00587557;0;0
11;3;0.00622061;0;0
12;2;0.00455797;0;0
13;3;0.00588822;0;0
14;1;0.0028177;0;0
15;4;0.00768071;0;0
16;4;0.00754661;0;1
17;4;0.0098937;1;100
18;2;0.00417258;0;0
19;2;0.00415537;0;0
20;6;0.0104984;0;11
21;6;0.0110366;0;12
22;4;0.00766658;0;0
23;2;0.00420727;0;0
24;2;0.00435549;0;0
25;6;0.0116203;1;68
26;1;0.00285908;0;0
27;1;0.0027511;0;0
28;2;0.00461162;0;0
29;2;0.00435994;0;0
30;1;0.0030679;0;0
31;3;0.0063438;0;8
32;5;0.0113425;1;100
33;2;0.00499317;0;0
34;1;0.0027677;0;0
35;3;0.00607649;0;0
36;1;0.00267067;0;0
37;3;0.00598318;0;2
38;4;0.00811532;0;12
39;2;0.00430216;0;0
40;2;0.00445509;0;0
41;1;0.00271371;0;0
42;4;0.00758827;0;14
43;2;0.00455208;0;0
44;3;0.00616315;0;1
45;4;0.0100254;1;100
46;4;0.0079101;0;8
47;2;0.00442325;0;0
48;3;0.00618839;0;2
49;6;0.012091;1;93
50;4;0.00805016;0;8
51;4;0.00740206;0;3
52;5;0.00905846;0;0
53;4;0.00846649;0;46
54;3;0.00610194;0;0
55;2;0.00468612;0;0
56;7;0.0130848;0;58
57;3;0.00626503;0;1
58;3;0.00603502;0;1
59;2;0.00449634;0;0
60;4;0.0102438;1;100
61;4;0.00711641;0;0
62;2;0.00446089;0;0
63;2;0.00423848;0;0
64;2;0.00454405;0;0
65;4;0.00800728;0;0
66;1;0.00280215;0;0
67;6;0.0126826;1;100
68;4;0.00766167;0;0
69;1;0.00273663;0;0
70;1;0.00259227;0;0
71;5;0.0109685;1;100
72;6;0.0109767;1;37
73;5;0.0103692;1;100
74;3;0.00641009;0;0
75;2;0.0045136;0;0
76;1;0.00270026;0;0
77;4;0.00778351;0;1
78;1;0.00311431;0;0
79;4;0.008848;1;56
80;2;0.00458286;0;0
81;5;0.0106682;1;84
82;5;0.00976097;1;20
83;3;0.00613777;0;0
84;2;0.00409788;0;0
85;2;0.00488409;0;0
86;1;0.00261061;0;0
87;1;0.00266395;0;0
88;3;0.00593105;0;0
89;1;0.00257706;0;0
90;3;0.00623871;0;5
91;6;0.0116807;1;89
92;2;0.00441581;0;0
93;5;0.00964449;0;41
94;4;0.00801307;0;1
95;4;0.00981095;1;100
96;2;0.00424455;0;0
97;1;0.00280215;0;0
98;2;0.00462194;0;0
99;2;0.0041797;0;0
100;1;0.0026504;0;0
101;5;0.00949881;0;0
102;5;0.0101339;0;27
103;3;0.00603979;0;0
104;1;0.00285908;0;0
105;6;0.010742;0;1
106;4;0.00761544;0;5
107;7;0.0131366;0;57
108;1;0.0027342;0;0
109;3;0.006019;0;0
110;4;0.0081561;0;16
111;2;0.00416235;0;0
112;4;0.00897679;1;34
113;1;0.00302233;0;0
114;5;0.00984184;0;58
115;2;0.00453773;0;0
116;2;0.0046479;0;0
117;1;0.00284507;0;0
118;2;0.0043313;0;0
119;1;0.00270026;0;0
120;5;0.0101556;0;21
121;2;0.00430957;0;0
122;2;0.00460981;0;0
123;1;0.00286573;0;0
124;5;0.0093422;0;10
125;2;0.0043588;0;0
126;2;0.00458162;0;0
127;4;0.00775382;0;9
128;1;0.00286573;0;0
129;5;0.00958644;0;33
130;2;0.00458585;0;0
131;1;0.00303991;0;0
132;2;0.00442083;0;0
133;1;0.0026621;0;0
134;5;0.00987438;0;24
135;2;0.00438368;0;0
136;5;0.0107659;1;93
137;4;0.00793576;0;0
138;3;0.00603536;0;1
139;1;0.00311431;0;0
140;3;0.00589316;0;0
141;5;0.0105691;0;57
142;6;0.0121475;0;70
143;1;0.00266026;0;0
144;6;0.0108881;1;51
145;2;0.00451194;0;0
146;2;0.00439361;0;0
147;1;0.0027342;0;0
148;4;0.0084071;0;0
149;1;0.00264729;0;0
150;2;0.0042652;0;0
151;4;0.00764212;0;0
152;1;0.00302233;0;0
153;6;0.0120691;0;61
154;3;0.00594414;0;0
155;2;0.00445509;0;0
156;4;0.00769345;1;4
157;1;0.00303991;0;0
158;4;0.00835862;0;21
159;2;0.00420448;0;0
160;5;0.0113034;1;100
