N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00138846;0;0
2;1;0.00153719;0;0
3;3;0.00310737;0;1
4;1;0.00130602;0;0
5;4;0.00357909;0;0
6;2;0.00207793;0;0
7;4;0.00395869;0;8
8;5;0.00469507;1;66
9;1;0.00134931;0;0
10;1;0.00129907;0;0
11;4;0.00521681;1;100
12;5;0.00437172;0;3
13;3;0.00289686;0;2
14;2;0.00219491;0;0
15;3;0.0028718;0;0
16;5;0.0046995;0;12
17;2;0.00207556;0;0
18;3;0.00274381;0;0
19;1;0.00128227;0;0
20;2;0.00228555;0;0
21;2;0.00216757;0;0
22;3;0.00290745;0;1
23;1;0.0013739;0;0
24;1;0.00133656;0;0
25;5;0.00445228;0;9
26;2;0.00215109;0;0
27;2;0.00230792;0;0
28;5;0.00462037;0;43
29;3;0.00296014;0;0
30;1;0.00131827;0;0
31;2;0.00211604;0;0
32;6;0.00560486;1;85
33;1;0.00128543;0;0
34;5;0.00542256;1;100
35;2;0.00215955;0;0
36;7;0.00591999;0;41
37;4;0.00363604;0;11
38;3;0.00272206;0;0
39;2;0.00210855;0;0
40;2;0.00197849;0;0
41;6;0.00559393;1;29
42;2;0.00227024;0;0
43;4;0.00415127;0;40
44;1;0.00135041;0;0
45;2;0.00218326;0;0
46;1;0.00131029;0;0
47;1;0.00153714;0;0
48;1;0.00128704;0;0
49;1;0.00120283;0;0
50;5;0.00516145;1;100
51;2;0.00214847;0;0
52;1;0.00129672;0;0
53;4;0.00388948;0;32
54;4;0.00385392;0;9
55;1;0.00136109;0;0
56;2;0.00201999;0;0
57;1;0.00133364;0;0
58;4;0.00423436;0;28
59;4;0.00386286;0;10
60;1;0.00123587;0;0
61;3;0.00297818;0;0
62;2;0.00204749;0;0
63;2;0.00224383;0;0
64;2;0.00220531;0;0
65;2;0.00205808;0;0
66;3;0.00291031;0;5
67;1;0.00131827;0;0
68;1;0.00133364;0;0
69;1;0.00128227;0;0
70;1;0.00132505;0;0
71;2;0.00210876;0;0
72;4;0.00396605;0;25
73;3;0.00287123;0;0
74;1;0.00124843;0;0
75;2;0.00214151;0;0
76;8;0.00759867;1;100
77;1;0.0012125;0;0
78;1;0.00121156;0;0
79;1;0.00153714;0;0
80;1;0.00123593;0;0
81;1;0.00139202;0;0
82;4;0.00431022;1;70
83;2;0.00207302;0;0
84;3;0.00277943;0;0
85;2;0.00211244;0;0
86;4;0.00392529;1;28
87;1;0.00123014;0;0
88;5;0.00480448;0;30
89;1;0.00131078;0;0
90;4;0.00372215;0;4
91;3;0.00301501;0;7
92;7;0.00635961;0;39
93;4;0.00390071;0;1
94;1;0.00153719;0;0
95;2;0.00199712;0;0
96;1;0.00126534;0;0
97;2;0.00223124;0;0
98;1;0.00122749;0;0
99;1;0.00138584;0;0
100;3;0.00296706;0;0
101;1;0.00138846;0;0
102;1;0.00151582;0;0
103;6;0.00535539;0;16
104;1;0.00126979;0;0
105;7;0.00644763;1;100
106;1;0.00151582;0;0
107;2;0.00196939;0;0
108;3;0.00289104;0;0
109;1;0.00122673;0;0
110;1;0.00136109;0;0
111;7;0.00660112;1;100
112;2;0.00195031;0;0
113;4;0.00511647;1;100
114;5;0.00515955;1;100
115;3;0.00299846;0;4
116;6;0.00543416;1;77
117;1;0.00129271;0;0
118;2;0.00216078;0;0
119;4;0.00385814;0;37
120;2;0.00199764;0;0
121;2;0.00203535;0;0
122;3;0.00300964;0;12
123;4;0.00350394;0;0
124;1;0.00126141;0;0
125;5;0.00460518;0;58
126;2;0.0019949;0;0
127;1;0.00129907;0;0
128;1;0.00153719;0;0
129;4;0.00427287;1;78
130;4;0.00396811;0;32
131;2;0.00227925;0;0
132;4;0.00521701;1;100
133;3;0.00303797;0;0
134;5;0.00451133;1;55
135;1;0.00123896;0;0
136;6;0.00553363;1;100
137;3;0.00295669;0;0
138;6;0.00521515;0;13
139;1;0.00138465;0;0
140;4;0.00380368;0;6
141;1;0.00123593;0;0
142;4;0.00402669;1;78
143;4;0.00368915;0;0
144;1;0.00131029;0;0
145;5;0.00473361;1;100
146;5;0.004767;0;58
147;1;0.00127136;0;0
148;2;0.00202076;0;0
149;4;0.00343081;0;0
150;4;0.00336509;0;6
151;4;0.00454979;1;100
152;2;0.00206877;0;0
153;4;0.00369017;0;5
154;2;0.00217203;0;0
155;6;0.00552699;0;47
156;1;0.00131072;0;0
157;4;0.00408659;0;24
158;1;0.00135041;0;0
159;1;0.00124768;0;0
160;4;0.00367611;0;14
161;3;0.0025313;0;0
162;3;0.00294244;0;13
163;6;0.0048687;0;37
164;2;0.00209622;0;0
165;4;0.0039365;0;0
166;1;0.0013954;0;0
167;5;0.00563098;1;100
168;4;0.0045171;1;100
169;1;0.00138272;0;0
170;1;0.00139897;0;0
171;5;0.0051866;1;100
172;4;0.00348807;0;0
173;2;0.00196524;0;0
174;1;0.00135041;0;0
175;2;0.00218057;0;0
176;6;0.0053482;0;9
177;2;0.00230294;0;0
178;2;0.00212846;0;0
179;1;0.00122259;0;0
180;5;0.00439456;0;1
181;1;0.00134449;0;0
182;5;0.00527341;1;100
183;5;0.00481827;1;75
184;3;0.00274869;0;0
185;2;0.00223493;0;0
186;1;0.00138584;0;0
187;3;0.00284117;0;0
188;4;0.00380609;0;18
189;2;0.00220021;0;0
190;4;0.0039457;0;14
191;5;0.00457731;0;7
192;4;0.00391923;0;19
193;1;0.00121145;0;0
194;4;0.00453388;1;100
195;2;0.00230054;0;0
196;2;0.00198138;0;0
197;2;0.00222616;0;0
198;4;0.00367179;0;4
199;2;0.00224952;0;0
200;6;0.00569859;1;97
201;5;0.00431665;1;20
202;4;0.0044901;1;100
203;1;0.00132505;0;0
204;1;0.0013954;0;0
205;2;0.00211194;0;0
206;4;0.00449922;1;100
207;1;0.0013596;0;0
208;4;0.00403226;1;90
209;2;0.0021283;0;0
210;3;0.00287972;0;0
211;1;0.00139202;0;0
212;1;0.00128143;0;0
213;3;0.0030282;0;4
214;2;0.00221853;0;0
215;2;0.00224959;0;0
216;1;0.00123014;0;0
217;1;0.00130602;0;0
218;1;0.00122104;0;0
219;2;0.00201162;0;0
220;4;0.00369488;0;8
221;4;0.00372798;0;0
222;1;0.00123329;0;0
223;1;0.0013596;0;0
224;4;0.00355209;0;1
225;2;0.00197139;0;0
226;1;0.00132837;0;0
227;1;0.00129672;0;0
228;1;0.00121327;0;0
229;2;0.00201903;0;0
230;3;0.00315597;0;0
231;4;0.00335213;0;0
232;5;0.00512055;1;100
233;2;0.00201062;0;0
234;3;0.00282194;0;0
235;1;0.00126269;0;0
236;3;0.00283192;0;0
237;2;0.00219132;0;0
238;4;0.0043329;0;71
239;3;0.00299484;0;6
240;1;0.00125092;0;0
241;1;0.0012115;0;0
242;4;0.00347015;0;0
243;5;0.0047451;0;11
244;5;0.00419378;0;2
245;4;0.00389835;0;1
246;1;0.00133364;0;0
247;1;0.00126703;0;0
248;5;0.00410538;0;3
249;3;0.00274898;0;0
250;3;0.002915;0;0
251;2;0.00219144;0;0
252;2;0.00205822;0;0
253;2;0.00212685;0;0
254;5;0.00504979;1;100
255;2;0.00205297;0;0
256;5;0.00460651;1;51
257;2;0.0022075;0;0
258;2;0.00210497;0;0
259;4;0.00378205;0;3
260;2;0.00213638;0;0
261;6;0.00513711;0;0
262;4;0.00438131;1;100
263;2;0.00215496;0;0
264;4;0.00401346;0;29
265;3;0.00293225;0;3
266;1;0.00119841;0;0
267;2;0.00218881;0;0
268;4;0.00376055;0;0
269;4;0.00408717;0;11
270;2;0.00209009;0;0
271;2;0.00195508;0;0
272;5;0.00476839;0;39
273;2;0.00217022;0;0
274;5;0.00419286;0;0
275;4;0.0040876;0;2
276;6;0.00541294;0;35
277;5;0.0048451;1;64
278;2;0.00206151;0;0
279;1;0.0012392;0;0
280;2;0.00215677;0;0
281;2;0.00224921;0;0
282;2;0.00228268;0;0
283;1;0.00129697;0;0
284;1;0.00138465;0;0
285;2;0.00221811;0;0
286;4;0.00369873;0;0
287;1;0.00139897;0;0
288;2;0.00213006;0;0
289;1;0.00123593;0;0
290;4;0.0044486;1;100
291;2;0.00212942;0;0
292;5;0.00502177;1;100
293;4;0.00387084;0;38
294;5;0.00510677;1;100
295;2;0.00207764;0;0
296;3;0.00294554;0;0
297;1;0.0013057;0;0
298;1;0.00129271;0;0
299;1;0.00138272;0;0
300;2;0.00213568;0;0
301;1;0.00151582;0;0
302;2;0.00210781;0;0
303;8;0.00694352;1;60
304;1;0.00136109;0;0
305;5;0.00532395;1;100
306;4;0.00363334;0;4
307;4;0.00415155;0;8
308;2;0.00206227;0;0
309;2;0.00225756;0;0
310;2;0.00220863;0;0
311;6;0.00503702;1;15
312;3;0.00285107;0;0
313;4;0.00362237;0;0
314;3;0.00299651;0;0
315;4;0.00374585;0;0
316;2;0.00215334;0;0
317;1;0.0013739;0;0
318;2;0.00201617;0;0
319;4;0.0041229;1;31
320;4;0.00417428;0;1
321;5;0.00454301;0;10
322;2;0.00197062;0;0
323;4;0.00393775;0;34
324;4;0.00456659;1;100
325;2;0.00199429;0;0
326;1;0.00125747;0;0
327;2;0.00203499;0;0
328;5;0.00455445;1;47
329;2;0.00227333;0;0
330;5;0.00452093;0;3
331;2;0.00210791;0;0
332;5;0.00548542;1;100
333;5;0.00508316;1;100
334;5;0.00455574;0;1
335;3;0.00286107;0;0
336;2;0.00216918;0;0
337;5;0.00523354;1;100
338;5;0.00462011;1;9
339;5;0.00461588;0;41
340;2;0.00203786;0;0
341;1;0.00124533;0;0
342;1;0.00128424;0;0
343;6;0.00531039;0;6
344;6;0.00517379;0;5
345;4;0.00354433;0;0
346;4;0.00386986;0;21
347;1;0.0013057;0;0
348;1;0.00138584;0;0
349;1;0.00153714;0;0
350;1;0.00131561;0;0
